time,x,y,z,file,roadtype,weight,weather,makers
0.4412225000560283,-1.2069401550292969,6.913822631835938,7.001989288330078,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.4512755000032484,-0.7964936828613282,6.8055976867675785,6.833439788818359,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.4613295000744983,-1.651216278076172,6.968758392333985,6.534361724853516,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.4713825000217184,-1.838027801513672,7.061266021728516,7.106472015380859,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.4814365000929683,-1.1831396484375,7.088209991455079,7.175328826904297,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.4914895000401884,-1.1702664184570313,7.163653106689454,6.64138916015625,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.501543499995023,-1.1642788696289064,7.105723571777344,6.430477752685547,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5115965000586584,-0.5757028198242188,6.899452514648438,6.906338195800782,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.521650500013493,-0.6008505249023438,6.9340306091308594,6.676865386962891,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5317035000771284,-1.129102020263672,6.984924774169922,7.068600769042969,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5417565000243485,-1.766177215576172,7.208110656738282,6.933282165527344,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5518105000955984,-1.7103433227539064,7.329358520507813,6.6277674865722656,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5618635000428185,-1.1900253295898438,7.352859649658203,6.419400787353516,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5719174999976531,-0.9978250122070312,7.230863342285157,6.294261016845703,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5819705000612885,-0.569864959716797,7.227270812988282,6.29650634765625,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.5920245000161231,-0.6879693603515625,7.179520111083985,6.417754211425781,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.6020775000797585,-0.5153782653808594,7.185956726074219,6.631360015869141,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.612131500034593,-0.8289761352539063,7.164551239013672,6.899751892089844,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.6221845000982285,-0.887354736328125,7.099137268066406,7.122488708496094,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.632238500053063,-0.8110134887695313,7.002438354492188,7.162605285644531,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.6422915000002831,-0.610580291748047,6.901997222900391,7.179071044921876,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.652345500071533,-0.6309379577636719,6.935527496337891,6.981032867431641,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.6623985000187531,-0.4077520751953125,7.0820727539062505,6.798861694335938,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.672452500090003,-0.2642005920410156,7.127278747558594,6.729406127929688,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.6825055000372231,-0.2332150268554687,7.151678009033203,6.722520446777344,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.6925585001008585,-0.1751358032226562,7.15871337890625,6.638844451904297,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7026125000556931,-0.080233154296875,7.164251861572266,6.685098266601563,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7126655000029132,-0.1583706665039062,7.159910888671876,6.736890563964844,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7227195000741631,-0.2869532775878906,7.171436920166016,6.781946868896485,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7327725000213832,-0.439486083984375,7.183262329101563,6.757397918701172,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7428265000926331,-0.6111790466308594,7.202871551513672,6.667434997558594,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7528795000398532,-0.6824308776855469,7.239545288085938,6.541097717285156,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7629334999946877,-0.6156697082519531,7.256310424804687,6.530320129394531,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7729865000583231,-0.5511538696289062,7.280709686279297,6.524332580566407,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7830405000131577,-0.4935237121582032,7.251969451904297,6.580166473388672,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.7930935000767931,-0.4477189636230469,7.206763458251953,6.62267807006836,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8031475000316277,-0.4399351501464844,7.154073028564453,6.746171264648438,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8132005000952631,-0.4947212219238281,7.129075012207031,6.848558349609375,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8232547084335238,-0.5385800170898438,7.086114349365235,6.966812438964844,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8333077083807439,-0.5312452697753907,7.062613220214844,6.99630111694336,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8433617083355784,-0.5165757751464845,7.026837615966797,6.910529479980469,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8534147083992139,-0.6162684631347657,7.042554931640625,6.809639282226563,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8634677083464339,-0.6950047302246094,7.078031158447266,6.821165313720703,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8735217084176838,-0.718505859375,7.115603027343751,6.794520721435547,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8835747083649039,-0.7463479614257813,7.09973602294922,6.768025817871094,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.8936287084361538,-0.8306227111816407,7.054380340576172,6.748416595458985,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.903681708383374,-0.90771240234375,7.005282440185547,6.736291809082031,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.9137357083382084,-0.9192384338378908,6.972201232910157,6.771618347167969,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.923788708401844,-0.9517208862304688,6.998396759033204,6.816524963378907,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.9338427083566784,-1.0410850524902344,7.028933258056641,6.8425708007812505,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.943895708420314,-1.0975177001953125,7.091353454589844,6.815327453613282,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.9539497083751484,-1.0810519409179689,7.147935791015625,6.753955078125,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.964002708438784,-1.1120375061035157,7.153324584960938,6.676715698242188,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.9740567083936184,-1.0774594116210938,7.204817504882813,6.612948303222656,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.9841097083408386,-1.0050100708007812,7.226672058105469,6.644083557128907,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
0.9941637084120885,-0.906514892578125,7.230713653564454,6.673721923828126,asphalt_0kg_seg1.csv,asphalt,0.0,dry,Hala & Ismeal
1.0042167083593083,-0.8303233337402344,7.205865325927735,6.705006866455078,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.0142707084305584,-0.7593708801269532,7.151678009033203,6.739435272216797,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.0243237083777783,-0.6948550415039063,7.128476257324219,6.761439514160156,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.034377708332613,-0.6442602539062501,7.119494934082032,6.797065429687501,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.0444307083962483,-0.5563929748535157,7.125033416748047,6.824458465576172,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.054484708351083,-0.4984634399414063,7.150031433105469,6.80948959350586,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.0645377084147185,-0.5213658142089844,7.13326629638672,6.777905273437501,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.0745907083619386,-0.5397775268554688,7.107220458984376,6.750362548828125,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.0846447084331885,-0.5393284606933594,7.107070770263673,6.743776245117187,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.0946977083804086,-0.4938230895996094,7.073690185546876,6.761738891601563,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1047517083352432,-0.4833448791503906,7.064110107421875,6.784790954589844,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1148047083988786,-0.4794529724121094,7.04899154663086,6.778054962158204,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1248587083537132,-0.444276123046875,7.027286682128906,6.811585235595704,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1349117084173486,-0.4546046447753906,7.045997772216797,6.819369049072266,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1449657083721831,-0.5129832458496094,7.082372131347657,6.788084106445313,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1550187084358186,-0.5378315734863282,7.14479232788086,6.785090332031251,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1650727083906531,-0.5721102905273437,7.214247894287109,6.785689086914063,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1751257083378732,-0.6171665954589844,7.18745361328125,6.697223052978516,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1851797084091231,-0.7018904113769532,7.153025207519532,6.657405853271484,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.1952327083563432,-0.7622149658203126,7.149432678222657,6.663243713378907,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2052867084275931,-0.7421566772460938,7.180418243408203,6.754254455566406,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2153397083748132,-0.7337741088867188,7.220834197998047,6.77835433959961,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2253937083296478,-0.7538323974609376,7.227719879150391,6.747817840576173,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2354467083932832,-0.7741900634765625,7.1877529907226565,6.741381225585938,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2455007083481178,-0.8220904541015626,7.138206024169922,6.756200408935547,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2555537084117532,-0.8256829833984375,7.102729797363281,6.711892547607422,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2656077083665878,-0.8295748901367188,7.108118591308594,6.722670135498047,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2756607084302232,-0.810714111328125,7.15437240600586,6.768923950195313,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2857147083850575,-0.7879614257812501,7.160210266113282,6.763834533691407,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.2957677083322778,-0.7288343811035156,7.141499176025391,6.766079864501953,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3058207083959132,-0.6629713439941407,7.071145477294922,6.783443756103516,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3158747083507478,-0.5935157775878906,7.031627655029297,6.808441772460938,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3259277084143832,-0.5122348022460937,7.022796020507813,6.86218002319336,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3359817083692178,-0.4906796264648437,7.017407226562501,6.835685119628907,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3460347084328532,-0.5709127807617188,7.050787811279298,6.7949697875976565,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3560887083876878,-0.6643185424804687,7.063511352539063,6.7933232116699225,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.366141708334908,-0.6957531738281251,7.045399017333985,6.788084106445313,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3761957084061578,-0.6827302551269532,7.038663024902344,6.819369049072266,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.386248708353378,-0.67060546875,7.034920806884766,6.861431579589844,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.3963027084246278,-0.6303392028808594,7.093299407958985,6.814728698730469,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.406355708371848,-0.6984475708007812,7.204967193603516,6.760092315673829,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4164097083266824,-0.786763916015625,7.212451629638672,6.712790679931641,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.426462708390318,-0.8750802612304688,7.214247894287109,6.5863037109375,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4365167083451524,-0.9572593688964844,7.12802719116211,6.520590362548829,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4465697084087878,-0.8831634521484375,7.056026916503907,6.601571960449219,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4566237083636224,-0.7575746154785157,7.128775634765625,6.809339904785157,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4666767084272578,-0.7054829406738281,7.176676025390625,6.896608428955078,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4767307083820924,-0.6496490478515625,7.227869567871094,6.719975738525391,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4867837083293125,-0.5610333251953126,7.248676300048828,6.603368225097657,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.4968377084005624,-0.5288502502441407,7.199279022216797,6.660249938964844,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5068907083477825,-0.5529501342773437,7.243287506103516,6.583908691406251,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5169447084190324,-0.599802703857422,7.447762298583985,6.514902191162109,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5269977083662525,-0.6750961303710938,7.473808135986329,6.596632232666016,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.537050708429888,-0.7839198303222656,7.610174560546875,6.554719390869141,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5471047083847225,-0.948278045654297,7.805218963623047,6.231990509033204,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5571577083319426,-1.009650421142578,7.762407989501954,6.104755096435548,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5672117084031925,-1.0520123291015626,7.484585723876953,6.249204711914063,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5772647083504123,-1.276395721435547,7.482939147949219,6.2017533874511726,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5873187084216624,-1.3177098083496095,7.579039306640626,6.322552185058594,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.5973717083688823,-1.2231065368652343,7.568561096191407,6.482868804931641,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.6074257083237171,-1.1283535766601562,7.542215881347657,6.364465026855469,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.6174787083873523,-0.7367678833007812,7.415728912353516,6.517746276855469,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.627532708342187,-0.393980712890625,7.413184204101562,6.468199310302735,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.6375857084058223,0.1110690307617187,7.419321441650391,6.403833160400391,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.647639708360657,0.4284091186523437,7.346572723388673,6.393055572509766,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.6576927084242925,0.4499642944335937,7.431146850585938,6.353388061523438,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.667746708379127,0.2092648315429687,7.614814910888672,6.246510314941407,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.6777997083263472,-0.0112266540527343,7.755671997070313,6.164031829833985,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.687853708397597,-0.1094224548339843,7.7646533203125,6.218668212890625,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.6979067083448172,-0.5959107971191406,7.817194061279297,6.127507781982422,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.707960708416067,-0.7774832153320312,7.927364959716797,6.044131164550781,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.7180137083632872,-0.8113128662109376,7.984695739746094,5.964347076416016,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.728067708434537,-0.8457412719726562,8.055049438476562,5.780828704833985,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.7381207083817571,-0.9084608459472656,7.988587646484375,5.780080261230469,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.7481737083289772,-0.7764353942871094,8.020321655273438,5.677693176269532,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.7582277084002271,-0.8482859802246094,8.061336364746094,5.586083679199219,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.7682807083474472,-1.0806028747558594,8.121211853027344,5.538332977294922,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.7783347084186971,-1.3611195373535157,8.227191467285156,5.40840316772461,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.7883877083659172,-1.616787872314453,8.376730499267579,5.276078338623047,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.798441708437167,-1.7342935180664063,8.342900848388672,5.495671691894532,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.8084947083843872,-1.4880555725097655,8.409961395263672,5.449268188476562,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.818548375042156,-1.4961387634277346,8.44573699951172,5.462889862060547,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.8286013751057908,-1.2522958374023438,8.419541473388673,5.361251220703125,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.8386553750606247,-1.146016845703125,8.439749450683594,5.36244873046875,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.8487083750078448,-1.0581495666503906,8.322094116210938,5.3299662780761725,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.858762375079096,-1.145867156982422,8.244405670166016,5.328469390869141,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.868815375026316,-1.1156300354003907,8.442593536376954,5.284760284423829,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.878869375097565,-1.1671229553222655,8.497828674316407,5.445675659179688,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.8889223750447848,-1.2287947082519532,8.371192016601563,5.692811737060548,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.89897637499962,-1.2484039306640626,8.393795013427734,5.398074645996094,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.909029375063256,-1.3347743225097657,8.266709289550782,5.244344329833985,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
1.91908337501809,-1.4082714843750002,8.18902084350586,5.108426971435547,asphalt_0kg_seg2.csv,asphalt,0.0,dry,Hala & Ismeal
