"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.347499973E-3,-7.106260054E-2,-8.585466743E-3,1.058492213E-2,7.235775018E-2
1.530149998E-2,-5.530033439E-2,4.917508364E-3,9.925063848E-3,5.639872131E-2
2.525549999E-2,-6.399521716E-2,5.262494087E-6,1.681776166E-2,6.616815665E-2
3.520849999E-2,-6.584242567E-2,1.844328761E-2,5.227410793E-4,6.837874768E-2
4.516250000E-2,-7.595306553E-2,2.245272338E-2,2.178263247E-2,8.214302179E-2
5.511650001E-2,-5.973954052E-2,2.229192495E-2,2.559794068E-2,6.870951307E-2
6.507050002E-2,-6.206563599E-2,4.210579991E-3,8.657972217E-3,6.280790267E-2
7.502350002E-2,-6.482946865E-2,1.718613625E-2,1.059457004E-2,6.790042856E-2
8.497750002E-2,-5.915949672E-2,-9.432728291E-3,7.014904618E-3,6.031609489E-2
9.493150003E-2,-6.883254558E-2,-1.647277594E-2,2.347481668E-2,7.456767863E-2
1.048855000E-1,-5.149657443E-2,2.558156848E-3,1.586700439E-2,5.394629898E-2
1.148394999E-1,-3.474824846E-2,2.913667560E-3,2.512840927E-3,3.496061497E-2
1.247924999E-1,-4.523976132E-2,2.696151137E-3,1.001394153E-2,4.641319059E-2
1.347464999E-1,-3.602842323E-2,-1.472913623E-3,1.367079020E-3,3.608442407E-2
1.447004999E-1,-3.848673888E-2,7.835268974E-4,1.250076234E-2,4.047359686E-2
1.546545000E-1,-3.095720619E-2,6.221437454E-4,1.860817909E-2,3.612478383E-2
1.646075000E-1,-4.359698609E-2,4.070246816E-3,2.047344089E-2,4.833658952E-2
1.745615000E-1,-3.054234624E-2,9.804026484E-3,1.564071715E-2,3.568733504E-2
1.845155000E-1,-3.168840051E-2,1.700779617E-2,-1.030279398E-3,3.597890122E-2
1.944695000E-1,-2.992151812E-2,1.922622979E-2,2.629492879E-3,3.566313771E-2
2.044225000E-1,-3.929453172E-2,4.721041918E-3,-5.625021458E-4,3.958111757E-2
2.143765000E-1,-4.188718714E-2,4.856697321E-3,1.190434635E-2,4.381594935E-2
2.243305000E-1,-3.687334590E-2,1.700428784E-2,-2.191536427E-3,4.066438582E-2
2.342845000E-1,-5.877401903E-2,-4.483060241E-3,-1.055510134E-2,5.988232883E-2
2.442385000E-1,-7.120746531E-2,9.648490548E-3,-1.253058314E-3,7.186909378E-2
2.541915000E-1,-7.370093733E-2,-5.450189710E-3,-6.671673059E-4,7.390519497E-2
2.641455000E-1,-7.468977459E-2,-8.808830380E-3,3.240819275E-3,7.527722650E-2
2.740995000E-1,-6.882070497E-2,-8.110672832E-3,1.969751537E-2,7.204210267E-2
2.840535000E-1,-8.464451306E-2,-9.466642141E-4,9.639719725E-3,8.519691285E-2
2.940064999E-1,-7.837534770E-2,1.434906721E-2,1.416254103E-2,8.092693264E-2
3.039604999E-1,-6.287518300E-2,6.579871774E-3,7.665699720E-4,6.322318388E-2
3.139144999E-1,-6.048089437E-2,1.750890255E-2,6.540110707E-3,6.330302758E-2
3.238685000E-1,-4.153460003E-2,7.926485538E-3,1.067409217E-3,4.229765402E-2
3.338215000E-1,-2.213558502E-2,2.826777935E-2,-9.164633453E-3,3.705458109E-2
3.437755000E-1,-5.050459430E-3,1.284107029E-2,-2.493077338E-2,2.849462560E-2
3.537295000E-1,2.916225716E-3,1.779190779E-2,-2.502725244E-2,3.084509231E-2
3.636835000E-1,2.923388556E-3,6.105838001E-2,-2.634638429E-2,6.656428423E-2
3.736365000E-1,-1.985860616E-3,6.328383029E-2,-3.734645873E-2,7.350880762E-2
3.835905000E-1,-1.624276109E-2,5.015215337E-2,-3.996805787E-2,6.615520709E-2
3.935445000E-1,-2.621577211E-2,5.561403751E-2,-5.685890973E-2,8.374439379E-2
4.034985000E-1,-3.619645759E-2,5.488547444E-2,-6.705177605E-2,9.390707917E-2
4.134525000E-1,-3.869599611E-2,4.859737873E-2,-7.345447719E-2,9.620106836E-2
4.234055000E-1,-3.983444899E-2,4.517149508E-2,-7.885408849E-2,9.922305461E-2
4.333595000E-1,-6.319363698E-2,4.442363620E-2,-5.620723754E-2,9.553087857E-2
4.433135000E-1,-6.057664253E-2,2.241413176E-2,-6.765403926E-2,9.353604627E-2
4.532675000E-1,-8.011906050E-2,1.415786326E-2,-6.918484032E-2,1.067991155E-1
4.632205000E-1,-7.881966300E-2,1.759310246E-2,-4.126818627E-2,9.069244582E-2
4.731744999E-1,-9.101030365E-2,9.355545044E-3,-1.634589136E-2,9.293863436E-2
4.831284999E-1,-6.756750047E-2,2.806488097E-2,-1.882715732E-2,7.554777638E-2
4.930824999E-1,-4.535166241E-2,2.806429625E-2,5.344355106E-3,5.359981473E-2
5.030354999E-1,-2.128444970E-2,4.244318426E-2,9.421033859E-3,4.840668929E-2
5.129895000E-1,6.015542373E-3,3.705380559E-2,2.861042619E-3,3.764779972E-2
5.229435000E-1,3.267548360E-2,3.063063920E-2,2.530090213E-3,4.485894161E-2
5.328975000E-1,5.138423480E-2,3.152409375E-2,-9.029855132E-3,6.095610188E-2
5.428505000E-1,6.029129840E-2,3.930966139E-2,-1.388947606E-2,7.330216700E-2
5.528045000E-1,7.807165794E-2,4.018732846E-2,-1.695984900E-2,8.943065258E-2
5.627585000E-1,6.820535861E-2,3.047276437E-2,-1.817548513E-2,7.688243344E-2
5.727125000E-1,3.227633804E-2,5.292607248E-2,-2.104471385E-2,6.546610670E-2
5.826665000E-1,1.125238180E-2,2.610021651E-2,3.416235745E-3,2.862705127E-2
5.926195000E-1,-1.752885617E-2,1.394385517E-2,-1.598745704E-2,2.751891492E-2
6.025735000E-1,-3.766155057E-2,4.028731585E-3,-1.217419535E-2,3.978484764E-2
6.125275000E-1,-6.041781753E-2,-1.066473663E-2,-1.868974775E-2,6.413545006E-2
6.224815000E-1,-8.061431967E-2,-6.833056211E-3,-2.049185961E-2,8.345822610E-2
6.324345000E-1,-9.067452729E-2,4.210579991E-3,-3.628782034E-3,9.084474086E-2
6.423885000E-1,-9.827905051E-2,7.670377493E-3,-2.369876504E-3,9.860640332E-2
6.523424999E-1,-9.332558177E-2,6.267045736E-3,2.105465412E-2,9.587616250E-2
6.622964999E-1,-1.051130569E-1,-6.471698284E-3,2.047753394E-2,1.072845143E-1
6.722494999E-1,-1.078773281E-1,-4.709347486E-3,-2.376308441E-3,1.080062161E-1
6.822040000E-1,-1.488296185E-1,-1.835265577E-2,1.161549389E-2,1.504061004E-1
6.921580000E-1,-1.746263646E-1,-2.453667104E-2,2.629375935E-2,1.782912707E-1
7.021120000E-1,-2.005335499E-1,-2.574645996E-2,1.358045071E-2,2.026351733E-1
7.120660000E-1,-2.354769491E-1,-1.629619002E-2,3.259296477E-2,2.382797951E-1
7.220190000E-1,-2.311909401E-1,-3.669712543E-3,3.410563946E-2,2.337218693E-1
7.319730000E-1,-2.216083769E-1,2.668084502E-3,3.744732320E-2,2.247658635E-1
7.419270000E-1,-2.186367488E-1,1.172308266E-2,4.153745055E-2,2.228560486E-1
7.518810000E-1,-2.031848967E-1,6.421996951E-3,4.098781228E-2,2.073773012E-1
7.618340000E-1,-2.006278362E-1,-7.063436508E-3,5.370638341E-2,2.078119256E-1
7.717880000E-1,-1.865251561E-1,-1.425960481E-2,5.268809080E-2,1.943476398E-1
7.817420000E-1,-1.653292917E-1,-2.206388354E-2,6.114550352E-2,1.776495490E-1
7.916960000E-1,-1.496339761E-1,-1.129623592E-2,5.764185190E-2,1.607498518E-1
8.016490000E-1,-1.423016408E-1,-1.505482614E-2,6.526662111E-2,1.572772603E-1
8.116030000E-1,-1.191807999E-1,-1.415143132E-2,4.942826807E-2,1.297978419E-1
8.215569999E-1,8.536021225E-2,-2.762557966E-1,-1.273014861E-1,3.159260979E-1
8.315109999E-1,4.730998995E-1,9.628785431E-2,1.758330837E-1,5.138211159E-1
8.414639999E-1,2.074205466E-1,2.492106700E-1,1.857911843E-1,3.736945348E-1
8.514179999E-1,3.311569123E-1,1.694406152E-2,1.196965975E-1,3.525326612E-1
8.613720000E-1,-3.801156490E-1,7.642486274E-2,-9.565080017E-2,3.993466437E-1
8.713260000E-1,-2.638714669E-1,-1.254882646E-1,2.022937810E-1,3.553846218E-1
8.812800000E-1,-3.656421822E-1,7.685580254E-3,1.119814888E-1,3.824828459E-1
8.912330000E-1,-1.583502012E-1,-1.927353376E-1,1.675791541E-1,3.005070207E-1
9.011870000E-1,-1.347930850E-1,-1.286592096E-1,1.049510890E-1,2.138623367E-1
9.111410000E-1,2.379831389E-2,-2.278601468E-2,7.166932225E-2,7.887999722E-2
9.210950000E-1,1.785839063E-1,2.771580219E-2,6.682490408E-2,1.926809412E-1
9.310480000E-1,4.305831134E-2,4.009260356E-2,1.307785329E-1,1.434031370E-1
9.410020000E-1,-2.300850123E-2,-1.456833780E-2,1.760774973E-1,1.781710208E-1
9.509560000E-1,7.321298718E-2,-5.425689876E-2,9.230531573E-2,1.297082259E-1
9.609100000E-1,-5.304126263E-2,-2.235408086E-1,1.613018757E-1,2.807172309E-1
9.708630000E-1,-6.894364268E-2,-6.252018392E-2,-1.201368928E-2,9.384203745E-2
9.808170000E-1,-1.131620416E-1,-1.997812325E-1,1.565580297E-1,2.779003511E-1
9.907710000E-1,1.541442990E-2,9.372794330E-2,3.137498975E-2,1.000346039E-1
1.000725000E0,2.068247885E-2,2.193641424E-2,1.784453273E-1,1.809743242E-1
1.010678000E0,7.251819178E-2,7.872866571E-2,1.232312393E-1,1.632269257E-1
1.020632000E0,2.087227947E-1,-1.187569499E-2,9.472226232E-2,2.295180693E-1
1.030586000E0,1.529166761E-1,-7.217686057E-2,7.142169267E-2,1.835594378E-1
1.040540000E0,2.485072500E-1,-8.942205369E-2,-2.257054478E-2,2.650690221E-1
1.050494000E0,2.478199098E-1,-9.379401684E-2,2.271526337E-2,2.659473791E-1
1.060447000E0,1.313666166E-1,-4.460373044E-2,2.342043757E-2,1.406954073E-1
1.070401000E0,1.446997301E-1,1.266974688E-2,7.067704976E-2,1.615356919E-1
1.080355000E0,5.866818443E-2,7.159038484E-2,4.348603517E-2,1.022652156E-1
1.090309000E0,2.132625729E-3,4.845996916E-2,1.062541410E-1,1.168026506E-1
1.100262000E0,-4.125707656E-2,6.197171509E-2,5.813418746E-2,9.445752267E-2
1.110216000E0,-4.093007103E-2,-1.177453816E-2,3.558381557E-2,5.549881435E-2
1.120170000E0,-1.611404926E-2,-1.498933733E-2,-4.947387636E-2,5.414801251E-2
1.130124000E0,-1.427217633E-2,-5.739276052E-2,-5.827510536E-2,8.302777777E-2
1.140077000E0,1.526795715E-2,-2.168732285E-2,-9.475705326E-2,9.839893104E-2
1.150031000E0,3.695922688E-2,4.532761574E-2,-5.662092805E-2,8.140335800E-2
1.159985000E0,5.437895939E-2,9.307890236E-2,-3.554346979E-2,1.135081122E-1
