time,x,y,z
7.009583166684024,-1.1216175842285157,3.843407592773438,6.923402709960937
7.0196361667476594,-0.1222956848144531,5.560187530517578,7.485184478759766
7.029689916758798,0.3860472106933594,8.098459167480469,7.698939971923829
7.039742916706018,0.5029541015625,8.151448974609375,10.402168579101565
7.049796916660853,0.880169677734375,7.095844116210938,11.162437591552736
7.059849916724488,1.2903167724609377,5.863157501220703,9.683662719726565
7.069902916671708,3.095413055419922,5.575156402587891,9.290430450439452
7.079956916742958,3.4816099548339845,6.999893646240235,9.82137634277344
7.090009916690178,1.8191670227050785,8.403973846435548,7.941136322021484
7.100063916761428,1.1035052490234376,7.565417633056641,6.139782257080078
7.110116916708648,0.7948471069335938,5.777086486816407,5.516328735351562
7.120170916663483,0.4555027770996094,5.397775268554688,6.389612731933594
7.130223916727118,0.226329345703125,6.273454284667969,9.717192993164064
7.140277916681953,0.33290771484375,8.037984924316406,9.7189892578125
7.150330916745588,-0.5159770202636719,8.189619598388672,9.460626525878906
7.160383916692808,-0.9607022094726564,6.407874755859376,9.273365936279298
7.170437916764058,0.6114784240722656,5.797144775390625,8.334368591308595
7.180490916711278,0.990190887451172,6.410569152832031,7.183711395263672
7.190544916666113,-0.0739462280273437,6.102360076904297,8.154293060302734
7.200597916729748,-0.18920654296875,6.643484802246094,7.1191955566406255
7.210650916676968,-0.1190025329589843,7.642207946777344,5.289250946044922
7.220704916748218,-0.0335302734375,7.691455535888672,4.660857696533204
7.230757916695438,0.4749623107910156,7.763156433105469,4.547243957519531
7.240811916766688,0.7649093627929688,7.925269317626953,3.1389724731445314
7.250864916713908,0.8232879638671875,7.307503967285156,2.245929565429688
7.260918916668743,1.0373428344726563,6.559509429931641,4.21328842163086
7.270971916732378,1.257534942626953,7.273824005126953,7.34552490234375
7.281025916687213,1.9438577270507813,9.210197296142578,8.763077087402344
7.291078916750848,2.757864990234375,10.005792846679688,9.707313537597656
7.301131916698068,2.315085754394532,8.483159179687501,7.956554260253907
7.311185916769318,1.5380516052246094,5.902076568603516,7.407496032714844
7.321238916716538,2.43333984375,5.291496276855469,6.729855194091797
7.331292916671373,2.885848846435547,6.520889739990235,5.418282623291016
7.341345916735008,1.6841477966308596,7.431296539306641,3.2897090148925785
7.351399916689843,1.6253201293945314,6.004014587402344,4.350403289794922
7.361452916753478,2.150877227783204,6.746620330810547,5.613327026367188
7.371505916700698,2.6232948303222656,7.968828735351563,5.280269622802734
7.381559916771948,2.685415649414063,7.441026306152344,5.094505920410157
7.391612916719168,2.306553497314453,6.8545458984375,6.49289794921875
7.401666916674003,2.029629364013672,7.526348876953126,8.74227035522461
7.411719916737638,1.7820442199707032,7.462431793212891,8.731193389892578
7.421773916692473,0.741108856201172,7.303162994384766,5.452411651611328
7.431826916756108,-0.1824705505371094,7.311395874023438,2.536026306152344
7.441879916703328,-0.5023553466796875,5.815257110595703,4.599485321044922
7.451933916658163,0.0708027648925781,6.2050465393066405,6.833290100097656
7.4619869167217985,0.8617579650878907,9.125174102783204,4.586612091064453
7.472040916676633,0.3986210632324219,8.840166778564454,2.604583740234375
7.4820939167402685,-0.4122427368164063,6.843618621826172,2.6926007080078125
7.492147916695103,-0.5303471374511719,7.148085479736329,2.3519091796875
7.502200916758738,-1.30049560546875,8.108338623046876,12.730426940917967
7.5122539167059585,-2.384840698242188,10.544672241210938,26.488616638183597
7.522307916660793,-1.579365692138672,11.78723831176758,15.50580551147461
7.5323609167244285,-1.8172210693359376,8.465645599365235,11.463760986328126
7.542414916679263,-2.3727159118652343,4.530778198242188,10.76935501098633
7.552467916742898,-2.352957000732422,4.439168701171875,7.142846374511719
7.562521916697733,-3.579207000732422,5.7384667968750005,2.3664289855957032
7.572574916761368,-3.203488311767578,5.199138336181641,2.2326072692871093
7.582627916708589,-1.5911911010742188,7.998467102050782,1.216520233154297
7.592681916663423,-1.141226806640625,7.703430633544922,4.992418212890625
7.602734916727059,-1.328038330078125,7.070247344970704,12.209510192871097
7.612788916681893,-0.2336640930175781,8.120912475585937,12.375664672851563
7.622841916745529,1.867516479492188,7.504644012451172,6.5574137878417975
7.632895916700363,2.9273126220703127,7.5224569702148445,1.82021484375
7.642948916763999,2.823578338623047,8.735833740234375,1.8125807189941407
7.653001916711219,1.670526123046875,10.020013275146486,3.0838870239257816
7.663055916666053,0.4231700134277344,7.479945373535156,4.198768615722656
7.673108916729689,0.8910969543457031,6.247558135986329,1.4880555725097655
7.683162916684523,2.186054077148438,6.8374813842773445,-2.5502467346191406
7.693215916748159,1.942061462402344,6.653963012695312,-1.9835252380371096
7.703269916702993,1.4944921875,6.901997222900391,2.3233186340332037
7.713322916766629,1.149609375,5.996081085205079,8.568182373046875
7.723375916713849,0.3995191955566406,7.063211975097657,9.565258941650391
7.733429916668683,0.3004252624511719,8.536598052978515,9.261390838623049
7.743482916732319,0.4815486145019531,9.471254425048828,13.545332336425782
7.753536916687153,0.9731263732910156,9.390572204589844,13.555810546875
7.763589916750789,1.5944842529296877,8.448730773925782,15.711926879882814
7.773643916705623,1.3849200439453129,7.232809295654297,15.462844848632812
7.783696916769259,1.1427236938476564,6.012247467041016,11.404633941650392
7.793749916716479,1.8519488525390624,6.791377258300781,2.801873474121094
7.803803916671313,1.708696746826172,6.331683197021484,-0.3095562744140625
7.813856916734949,-0.1933978271484375,5.932762756347657,1.718426513671875
7.823910916689783,0.7909552001953125,5.510640563964844,3.587140502929688
7.833963916753419,1.1130853271484376,6.1592417907714845,6.791077880859375
7.844017916708253,0.9394464111328126,8.360713806152344,10.296338653564453
7.854070916771889,2.117646331787109,11.512559509277343,7.902366943359375
7.864123916719109,1.9928059387207036,10.215955810546877,6.08619369506836
7.874177916673943,1.0606942749023438,4.629722442626953,8.023465118408204
7.884230916737579,0.9994715881347656,4.048930206298828,7.673941955566407
7.894284916692413,0.939895477294922,6.341712341308594,4.792583770751953
7.904337916756049,0.0872685241699218,6.704857177734375,3.3344659423828125
7.914391916710883,-0.626297607421875,7.365732879638672,0.7571255493164063
7.924444916658103,-0.9410929870605468,6.989265747070313,0.1933978271484375
7.934497916721739,-0.7720944213867188,4.014352111816407,4.495601348876954
7.944551916676573,0.2558180236816406,4.943470001220703,8.788224792480468
7.954604916740209,1.5034735107421875,8.286767578125,10.577903137207032
7.9646589166950434,0.8187973022460938,8.908125457763672,11.96267349243164
7.974711916758679,-0.6116281127929688,9.19537811279297,11.66658920288086
7.984765916713513,-1.3022918701171875,7.905211029052735,12.925022277832031
7.994818916660733,-1.816173248291016,6.684349822998048,11.767329711914064
