time,x,y,z
1.004015333368443,-0.2905458068847656,7.111561431884766,6.744674377441407
1.014068333315663,-0.3514691162109375,7.064110107421875,6.751410369873048
1.024122333386913,-0.5078938293457032,7.120692443847656,6.653513946533203
1.034175333334133,-0.5692662048339844,7.120991821289063,6.662345581054688
1.0442293332889676,-0.5809419250488281,7.192543029785156,6.65860336303711
1.054282333352603,-0.6331832885742188,7.232360229492188,6.687343597412109
1.0643363333074376,-0.7201524353027344,7.254813537597657,6.614445190429688
1.0743903333786875,-0.743653564453125,7.232060852050782,6.538702697753907
1.0844433333259076,-0.7153623962402345,7.21664291381836,6.545289001464844
1.0944973332807422,-0.669407958984375,7.215146026611328,6.634054412841797
1.1045503333443776,-0.6417155456542969,7.205116882324219,6.804998931884766
1.1146043332992122,-0.5557942199707031,7.264094238281251,6.823260955810548
1.124658333370462,-0.4207749938964844,7.238048400878907,6.755901031494141
1.134711333317682,-0.2851570129394531,7.162605285644531,6.726262664794922
1.1447653332725167,-0.2616558837890625,7.192093963623047,6.718778228759766
1.154818333336152,-0.2631527709960937,7.170688476562501,6.822063446044922
1.1648723332909867,-0.2619552612304687,7.188950500488281,6.815626831054688
1.174925333354622,-0.2411485290527344,7.173233184814453,6.786886596679688
1.1849793333094567,-0.293389892578125,7.17592758178711,6.7599426269531255
1.1950333333807066,-0.2859054565429688,7.260950775146485,6.60351791381836
1.2050863333279267,-0.2963836669921875,7.156318359375001,6.649472351074219
1.2151403332827613,-0.293389892578125,7.182364196777344,6.623426513671875
1.225193333346397,-0.3106040954589844,7.328610076904297,6.575226745605469
1.2352473333012313,-0.3752696228027344,7.482639770507813,6.486760711669922
1.2453013333724812,-0.4450245666503906,7.553143157958985,6.408922576904297
1.2553543333197013,-0.5102888488769531,7.591463470458985,6.343508605957031
1.2654083332745358,-0.5406756591796875,7.637417907714844,6.34485580444336
1.2754613333381712,-0.5054988098144532,7.581434326171875,6.2261526489257815
1.2855153332930058,-0.5869294738769532,7.537126464843751,6.032754821777344
1.2955693333642555,-0.5263055419921875,7.489375762939454,5.964197387695313
1.3056223333114758,-0.6315367126464844,7.382947082519531,6.402485961914063
1.3156763333827255,-0.6471043395996094,7.333400115966797,6.567442932128906
1.3257293333299458,-0.5936654663085937,7.497608642578125,6.556216278076172
