time,x,y,z
5.008060208405368,0.0721499633789062,6.753805389404297,10.640023956298828
5.018113208352588,0.9538165283203124,6.452931060791016,9.137298889160157
5.028166208299808,1.5884967041015623,6.539600830078125,5.6029985046386726
5.038219208363444,1.4388079833984375,5.655838623046876,5.4127441406250005
5.048271208303049,1.6221766662597656,5.923182678222656,6.007607116699219
5.058324208366685,2.207609252929688,8.62102249145508,5.091212768554688
5.068377208313905,0.5498066711425782,7.503895568847657,8.829089813232422
5.078429208369926,-1.3754896545410158,6.355184326171876,10.97158447265625
5.088482208317146,0.9803114318847655,7.878117370605469,5.789061584472656
5.098535208380781,1.9383192443847657,6.566245422363282,4.304299163818359
5.108588208328001,0.8662486267089844,6.529421997070313,7.56586669921875
5.118640208384022,0.6462062072753907,7.150929565429688,9.14223861694336
5.128693208331242,1.0205776977539065,8.025111694335937,6.928192749023438
5.138746208394878,0.6333329772949219,7.234156494140626,3.639980621337891
5.148799208342098,0.6234535217285156,6.524781646728516,4.742288360595704
5.158851208398119,1.4471905517578123,7.053631896972656,6.398594055175781
5.168904208345339,1.1478131103515623,7.405999145507812,7.496411132812501
5.178957208292559,0.6589297485351563,8.9046826171875,5.676944732666016
5.18900920834858,-0.1230441284179687,7.072342987060547,8.891210632324219
5.1990622082958,-0.8237370300292969,6.909032592773438,8.700207824707032
5.209115208359435,0.2676434326171875,8.79735580444336,3.6672239685058594
5.219168208306655,-0.7957452392578125,8.946894836425782,0.913550262451172
5.229220208362676,-2.0935464477539063,4.965025177001953,5.744154968261719
5.239273208309896,-1.6428337097167969,4.585115203857423,10.592872009277343
5.249326208373532,-0.3704795837402344,8.18333267211914,9.242679748535156
5.259378208313137,-0.9696835327148438,8.285869445800781,6.427633666992188
5.269431499997154,-1.219214630126953,9.032666473388671,4.784799957275391
5.279484500060789,-1.1090437316894532,6.800208892822266,7.238796844482422
5.289537500008009,-1.2961546325683595,4.673581237792969,9.19882095336914
5.29958950006403,-1.4389576721191406,6.565796356201172,6.787635040283203
5.30964250001125,-1.6130456542968752,6.907535705566406,6.970105590820313
5.319695499958471,-0.8318202209472657,7.469916229248048,7.579188995361329
5.329747500014491,-0.0703536987304687,9.89098159790039,3.2708482360839843
5.339800499961712,-0.8617579650878907,9.279952239990235,-0.2592608642578125
5.349853500025347,-1.9109262084960936,4.733307037353516,7.6640625
5.359906499972567,-1.510059814453125,5.337899780273438,13.67601058959961
5.369958500028588,-0.0913101196289062,7.454348602294922,11.395203552246096
5.380011499975808,0.1794767761230468,7.141648864746094,5.575156402587891
5.390064500039443,0.7394622802734375,8.098159790039062,-0.8505313110351563
5.400116499979049,0.4429289245605469,7.692353668212891,1.49209716796875
5.410169500042684,-0.106578369140625,5.968089294433594,8.633746032714845
5.4202224999899045,-0.4977149963378906,6.646927642822266,11.30539031982422
5.43027550005354,-0.3688330078125,8.718619537353517,6.662046203613282
5.4403274999931455,-0.2787203979492187,7.0979397583007815,3.6121385192871096
5.450380500056781,0.2538720703125,5.261259155273438,5.744005279541016
5.460433500004001,1.0126441955566408,7.212751007080079,6.611750793457031
5.470485500060022,-0.1008901977539062,9.009315032958984,8.074209594726563
5.480538500007242,-1.1834390258789065,6.645131378173828,8.95348114013672
5.490591500070877,-0.6855743408203125,4.073179779052735,9.893526306152344
5.5006445000180975,0.0643661499023437,5.967640228271485,7.650291137695313
5.510696499957703,0.2823129272460937,8.083041229248048,4.741240539550781
5.5207495000213385,-0.0377215576171875,8.335117034912109,2.904859313964844
5.530802499968559,-0.1552272033691406,5.619314575195313,3.207080841064453
5.54085450002458,-0.9562115478515626,4.4477009582519536,8.833430786132812
5.5509074999718,-0.5727090454101563,8.007747802734375,12.409344635009766
5.560960500035435,0.7644602966308595,9.45119613647461,8.28721664428711
5.571013499982655,0.2366578674316406,8.25608139038086,3.0532008361816407
5.581065500038676,-0.1043330383300781,6.93837158203125,4.634961547851563
5.591118499985896,0.053887939453125,4.928351440429688,11.322005767822269
5.601171500049532,1.117126922607422,7.042554931640625,9.549541625976564
5.611223499989137,0.9545649719238282,8.576415252685548,3.097658386230469
5.6212765000527725,-0.1698966979980468,5.175936584472656,3.8308337402343753
5.6313294999999925,0.5066963195800781,4.867727508544922,7.179071044921876
5.641382500063628,1.7681231689453123,7.976462860107422,8.53824462890625
5.6514345000032336,0.7527845764160157,9.400601348876954,9.914033660888672
5.661487500066869,0.3418890380859375,8.89076156616211,7.330106964111328
5.671540500014089,1.36755615234375,4.471202087402344,7.68367172241211
5.68159250007011,1.749561767578125,3.597169647216797,11.400442657470704
5.69164550001733,1.4852114868164064,8.045020294189454,9.529034271240237
5.70169849996455,0.353265380859375,8.748856658935548,6.247258758544922
5.7117515000281855,0.0314346313476562,5.988896026611329,3.799848175048828
5.721803499967791,1.562600555419922,6.495442657470703,1.776954803466797
5.7318565000314265,0.9092092895507812,7.205865325927735,5.579796752929688
5.741909499978647,-0.501606903076172,8.945996704101564,7.533983001708985
5.751961500034668,0.2056723022460937,7.831414489746094,6.543941802978516
5.762014499981888,0.3809577941894531,3.9172041320800783,8.644673309326173
5.772067500045523,0.7270381164550782,7.971074066162109,4.802612915039063
5.782120499992743,1.0147398376464845,9.24806854248047,5.227579193115234
5.792172500048764,0.6291416931152344,8.251441040039063,9.658814392089845
5.802225499995984,0.5203179931640626,7.13760726928711,9.820328521728516
5.81227850005962,0.2812651062011719,4.765490112304688,9.490713958740235
5.822330499999225,1.5078144836425782,5.786666564941407,6.282285919189453
5.8323835000628605,1.5277230834960938,7.874075775146485,4.382286987304688
5.842436500010081,1.077609100341797,9.4603271484375,3.985611877441407
5.852489499957301,0.7571255493164063,10.873688049316408,2.444865875244141
5.862541500013322,-0.0243992614746093,7.673193511962891,4.979994049072266
5.872594499960542,-0.8999285888671875,2.8806097412109377,9.39655975341797
5.882647500024177,-0.4399351501464844,6.684050445556641,7.9590989685058595
5.892699499963783,0.4983137512207031,10.083181915283204,5.004393310546876
5.902752500027418,-0.2891986083984375,6.55322250366211,10.07390121459961
5.912805499974638,-1.1478131103515623,5.484295349121094,12.155472564697266
5.922858500038274,-0.6680607604980469,5.2874546813964844,10.13227981567383
5.932910499977879,-0.7664062500000001,5.596412200927735,9.039402465820311
5.942963500041515,-0.307760009765625,7.118746490478516,5.821693725585938
5.953016499988735,0.1610650634765625,7.910150756835938,3.917353820800781
5.963068500044756,-0.6833290100097656,9.05272476196289,0.4162843322753906
5.973121499991976,-1.660796356201172,6.810537414550781,2.3173310852050784
5.983174500055611,-1.5907420349121095,6.64423324584961,3.450175323486328
5.993227500002831,-0.3978726196289062,5.801336059570313,9.018146667480467
