time,x,y,z
12.005800166749395,-0.3258723449707031,4.028123474121094,11.569740600585938
12.01585416670423,-0.5659730529785156,6.707401885986329,12.7606640625
12.025907166767864,-0.5068460083007813,11.313473510742188,4.35175048828125
12.0359611667227,-0.9671388244628908,6.848258972167969,3.972738647460938
12.04601416666992,-0.6451583862304687,3.6277061462402345,5.567522277832032
12.05606816674117,-0.980610809326172,6.300098876953125,6.356681213378907
12.066122166696005,-0.6098318481445313,8.17944076538086,5.828579406738282
12.07617516675964,0.0547860717773437,5.7877143859863285,8.607849884033204
12.086229166714476,-0.4727169799804688,7.325017547607422,8.082592163085938
12.09628216677811,-0.5466632080078125,6.888076171875,9.480535125732422
12.106336166732945,0.0681083679199218,6.133046264648438,7.876321105957031
12.11639016668778,-0.7864645385742188,6.839427337646485,5.877677307128907
12.126443166751416,-1.3454022216796877,7.345225524902344,4.61041259765625
12.13649716670625,-0.8931925964355469,4.493206329345703,5.500461730957031
12.146550166769885,-0.7824229431152344,4.645888824462891,10.593321075439452
12.15660416672472,-1.2557386779785158,10.820997619628908,5.928421783447266
12.166658166679554,-1.739981689453125,8.229436798095703,6.424639892578125
12.176711166743187,-0.3691323852539063,4.196074218750001,8.782386932373047
12.186765166698024,-1.888023834228516,6.873107299804688,7.301366729736328
12.19681816676166,-0.918489990234375,8.658294982910157,5.40121810913086
12.206872166716494,-0.5813909912109375,6.122717742919922,7.20661376953125
12.216926166671328,-0.5336402893066406,5.307063903808594,8.357420654296876
12.226979166734964,0.3378474426269531,7.685318298339844,6.222859497070313
12.237033166689798,0.8797206115722657,6.071973266601563,9.027726745605468
12.247086166753434,0.621507568359375,6.889872436523438,6.111491088867187
12.257140166708268,0.5625302124023438,6.3741947937011725,6.326743469238282
12.267193166771904,0.4116439819335937,7.343728637695313,5.388644256591797
12.277247166726738,-0.1493893432617187,5.725144500732422,6.490053863525391
12.287301166681573,-0.10777587890625,6.38317611694336,10.567125549316406
12.297354166745208,-1.141376495361328,8.70200408935547,4.405638427734376
12.307408166700045,0.6872209167480469,6.149512023925782,6.754853210449219
12.317461166763678,-1.282532958984375,4.794829101562501,6.545139312744141
12.327515166718513,0.8946894836425782,6.086044006347657,6.979236602783203
12.337569166673347,-0.0591270446777343,7.993527374267578,5.132227478027344
12.347622166736985,-0.2758763122558594,5.428611145019532,10.110574951171875
12.357676166691816,0.1517843627929687,6.983427886962891,7.967032470703125
12.367729166755453,0.749491424560547,7.466323699951173,6.187832336425782
12.377783166710287,-0.0182620239257812,5.090015258789062,8.92578872680664
12.387837166665122,-0.4915777587890625,6.2914169311523445,9.654623107910156
12.397890166728756,0.5343887329101563,7.4977583312988285,7.278763732910156
12.407944166683592,1.071771240234375,7.4591386413574226,5.253625030517578
