Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.002539374997,0.01198715754,0.03881294042,0.001023262739,0.04063475552
0.01258937499,-0.00303510692,0.06780182764,-0.0322222513,0.07513037458
0.02263937499,0.0391672086,0.04090112731,-0.02773626745,0.06305769562
0.032689375,0.08009665836,0.05489760742,-0.03522070348,0.1032943364
0.042739375,0.1028486861,0.08191232845,-0.00440821588,0.1315557454
0.052789375,0.09145461895,0.06281166762,-0.0003946870565,0.1109477746
0.06283937499,0.05245526198,0.05350933224,0.01244404435,0.07595826082
0.07288937499,0.00664952673,0.02399375707,0.03621414542,0.04394747903
0.082939375,0.009558808878,-0.01058462977,0.01898941755,0.02374875141
0.092989375,0.01971103705,-0.03971691996,0.03351448596,0.05558038756
0.103039375,0.05212346904,-0.04955836862,0.04982061625,0.08749275243
0.113089375,0.06346348599,-0.06617060065,0.04040835321,0.1001947975
0.123139375,0.06139737234,-0.028592446,0.01243118048,0.06885999961
0.133189375,0.05959971897,-0.02820199817,-0.009250879884,0.06658121343
0.143239375,0.03576288655,-0.02964494482,-0.01732880831,0.0495791731
0.153289375,0.02580003507,0.00466593191,0.001244872212,0.02624809397
0.163339375,0.05028554298,-0.00134091273,0.0250290066,0.05618616423
0.173389375,0.07337137364,-0.01089994088,0.01752585948,0.07621891452
0.183439375,0.07779746007,-0.005757607073,0.01450577259,0.07934741503
0.193489375,0.07727354955,0.008245889693,0.014929111,0.07913327058
0.203539375,0.06291202046,0.02761084467,0.001282879114,0.06871627784
0.213589375,0.05612428017,0.02356281728,-0.01417365074,0.06249826844
0.223639375,0.03158132337,0.005490681678,-0.005236181617,0.03247991947
0.233689375,-0.01193160899,0.02400150463,-0.000609279871,0.02681057141
0.243739375,-0.03559108805,0.02462905705,-0.01529982448,0.04590643341
0.253789375,-0.02330031384,0.02626583889,-0.02341868341,0.04220466384
0.263838375,0.011175966,0.02850473776,0.00366094172,0.0308354469
0.273889375,0.03737719316,0.02753132254,0.01997174978,0.05053611658
0.283938375,0.03403591141,0.01827824995,0.03374720514,0.05129728591
0.293988375,-0.007607264109,0.02979463354,0.01622251511,0.03476723531
0.304039375,-0.005870458335,0.0349507083,-0.002355843186,0.03551850629
0.314089375,0.004061951078,-0.007620091438,4.443883896e-05,0.008635231028
0.324138375,-0.02967352308,-0.004985774606,0.01352285564,0.03298853657
0.334188375,-0.02163056832,-0.01697373614,0.01097814739,0.0296058934
0.344238375,-0.03942539971,-0.03044484392,0.00724703908,0.0503365696
0.354288375,-0.02583091568,-0.01749969319,0.00232719183,0.03128723843
0.364338375,-0.01441846635,0.004089834988,0.006220268011,0.01622684986
0.374388375,-0.02575347662,0.002412414998,0.01674174786,0.03081148204
0.384438375,-0.03031689953,0.01089833289,0.0200968802,0.03797068146
0.394488375,-0.03232490648,0.01827152565,0.03086160421,0.04828236576
0.404538375,-0.03195287738,0.01296766251,0.01767964125,0.03875198522
0.414588375,-0.01194936991,0.02504157811,0.001481099725,0.02778599885
0.424638375,0.003868664056,0.03969119221,0.01550038397,0.04278573599
0.434688375,0.02434152022,0.04418039203,0.07042445004,0.08662574565
0.444738375,0.03304188475,0.02876274616,-0.01220255435,0.0454748727
0.454788375,0.1164136782,0.01900447413,0.01503962338,0.1189096497
0.464838375,0.2788261595,0.1278176491,0.00861060977,0.3068477167
0.474888375,0.4595941104,0.07962489769,0.00190502286,0.4664445302
0.484938375,0.5713290294,0.05179419771,0.005050824881,0.5736941778
0.494988375,0.6017442353,0.109138134,-0.02022318006,0.6118956071
0.505038375,0.5341006479,-0.008442209959,0.05242321193,0.5367336082
0.515088375,0.4286409608,-0.04990934774,-0.009513419867,0.4316416585
0.525138375,0.3860989951,0.01788122401,-0.03253507733,0.3878797538
0.535188375,0.3468292044,-0.03549259901,-0.03323849738,0.3502213862
0.545238375,0.286497816,-0.06069599882,-0.05968954682,0.298877642
0.555288375,0.2359442513,-0.04565023586,-0.0002409052849,0.2403199779
0.565338375,0.1041496916,-0.05286072984,0.02626627743,0.1197135429
0.575388375,-0.06094936598,-0.07403817549,0.01462213218,0.0970066152
0.585438375,-0.2539007217,-0.08226696208,0.008081436753,0.2670182375
0.595488375,-0.4385389812,-0.1021134353,0.04586848319,0.452600828
0.6055382083,-0.5671079244,-0.1267272896,0.04251101196,0.5826477409
0.6155882083,-0.6373858286,-0.1084554715,0.0343588239,0.6474595066
0.6256382083,-0.6322741196,-0.04856653467,-0.0001321470737,0.6341366478
0.6356882083,-0.5893890321,-0.01452930763,0.03091247499,0.5903779408
0.6457382083,-0.6022512985,0.004698822498,0.05384525478,0.6046718258
0.6557882083,-0.6126908442,0.01105737716,0.07184181511,0.616987506
0.6658382083,-0.5786548232,0.03251782805,0.01707386971,0.5798192223
0.6758882083,-0.4965518024,0.1053264803,0.001677566171,0.507602378
0.6859382083,-0.409646098,0.09346262589,-0.01777962863,0.4205488119
