Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
6.006945458,-1.108656281,-0.7654712071,3.914754733,4.140092939
6.016993458,-0.9290635103,0.6979442717,1.712405051,2.069448301
6.027041458,-0.2936946056,2.719749915,-0.06275056422,2.736281008
6.037089458,0.1180802809,2.432720185,-1.441904084,2.830398883
6.047138458,-0.8208253359,-1.064362964,-2.702791235,3.018559791
6.057186458,-0.9890286803,0.5854904741,-4.347791923,4.497140362
6.067234458,-1.086299744,1.287059581,-4.703516058,4.99596165
6.077282458,0.1513432635,0.5558184859,-1.093167956,1.235659805
6.087331458,0.9060422914,-1.161901465,1.582416185,2.162167576
6.097379458,0.6188154372,-2.466307323,2.50405607,3.568739435
6.107427458,0.3256878653,1.067750768,0.2253937912,1.138844436
6.117475458,-0.2024604267,0.2195320306,0.2500047219,0.3894700217
6.127524458,0.7151646142,0.03212774567,0.9071727043,1.155618853
6.137572458,1.425717237,-0.5718392721,2.725580174,3.128650999
6.147620458,1.299462402,-0.9469163753,0.6552682221,1.736268873
6.157669458,1.519022134,0.5255198224,-0.3922446746,1.654525676
6.167717458,1.07527036,1.329324279,-1.678874193,2.39623203
6.177765458,1.719522428,-0.6542570923,-0.5601340234,1.92316402
6.187813458,2.134190005,-0.2280235764,1.541423694,2.642489117
6.197862458,2.511305448,-0.4022989619,-0.143868987,2.547390389
6.207910458,2.149578415,1.521874552,-1.416581547,2.990567303
6.217958458,2.413333157,2.094695133,-0.9173258096,3.324667091
6.228006458,2.053093071,-1.658408646,1.394175602,2.984834334
6.238055458,1.831043449,0.9169203052,1.083909475,2.316964114
6.248103458,2.218136434,1.032292156,1.216476964,2.732319992
6.258151458,1.694003425,0.2219513892,0.1761397702,1.717537552
6.268199458,1.809562825,-0.2393483175,0.4798312873,1.887337622
6.278248458,1.467872154,0.2660329632,-1.32443703,1.994882363
6.288296458,0.9333570477,1.434947944,-0.8822319907,1.925763294
6.298344458,1.684139026,1.313436078,-0.7036387289,2.248676511
6.308392458,1.307343864,-0.4782561935,-0.2908188719,1.422129594
6.318441458,1.082805375,-1.62767261,0.3957448179,1.994592582
6.328489458,0.7192488943,1.064013008,0.6186769313,1.425553857
6.338537458,-0.1212682377,1.543982875,-0.6417716789,1.676442659
6.348586458,0.78052501,-0.052509166,-0.5756706601,0.9712740153
6.358634458,0.4575862131,-1.292657851,-0.1423808706,1.378630398
6.368682458,-0.321790221,-0.8260228528,0.04907158792,0.887846113
6.378730458,-0.7922549631,1.17212364,-0.9004793966,1.677022629
6.388779458,-0.6806919158,2.049671573,-0.7164938325,2.275490816
6.398827458,-0.2865925044,-1.470589062,2.161663586,2.630124886
6.408875458,-0.8207963922,-0.80008285,1.161891451,1.632124698
6.418923458,-2.50824443,0.8548043101,-0.4763387454,2.692374255
6.428972458,-2.784419243,0.1441009752,-1.226329522,3.045921816
6.439020458,-2.162519034,1.218554333,-2.319609745,3.397344935
6.449068458,-0.7342260987,-0.1642168589,-0.2963889295,0.8086417861
6.459116458,-0.9092356751,-1.944003469,1.344453803,2.532472118
6.469165458,-3.078589447,-0.006508681923,-0.7044754654,3.158170519
6.479213458,-3.19108549,0.9556548929,-0.2774439508,3.342645364
6.489261458,-2.381656451,-0.2806917867,0.01686921716,2.398199303
6.499309458,-0.6240983965,0.9381870671,0.8091236687,1.387218401
6.509358458,-0.7949068947,0.115303292,0.4083391356,0.901061968
6.519406458,-2.230026016,-0.7035773331,1.068595033,2.570978887
6.529454458,-2.474558913,-0.6159589992,-1.015751991,2.744922478
6.539503458,-0.8371925696,-0.1189927389,-2.545122235,2.681920555
6.549551458,0.07430260669,1.490537569,-1.184851128,1.905543314
6.559599458,-0.3109593869,1.596250697,-0.06940001786,1.627737199
6.569647458,-0.5518897417,-2.066019803,1.607334094,2.675171584
6.579696458,-0.5938801322,-2.405646261,0.09147501111,2.479555448
6.589744458,-0.1093381544,1.741062986,-1.293629805,2.17180414
6.599792458,0.8178978543,2.834493921,0.3301998693,2.968559354
6.609840458,0.697770244,-1.204044175,1.966220988,2.408865016
6.619889458,-0.013448194,-3.649194956,2.900707206,4.66164209
6.629937458,0.2884279819,1.135598862,-1.158359149,1.64759564
6.639985458,0.1584785111,2.394603502,-0.7098560733,2.502626024
6.650033458,-0.04442659635,-0.4419081469,-2.130273979,2.176079906
6.660082708,0.9995419009,-0.9471012935,-1.829690841,2.289946167
6.670130708,0.4753294428,1.884231915,-3.47367119,3.98028385
6.680178708,0.6279717384,0.7845769112,-1.986637711,2.226351012
6.690226708,0.6212453938,0.23501173,-2.080077971,2.183552317
6.700275708,-0.005591363423,-0.342927065,2.700606131,2.722297506
6.710323708,0.4344374153,-1.358166109,4.144902896,4.383328765
6.720371708,-0.5646499743,-0.9911055382,1.387210983,1.795960493
6.730420708,-0.7599828643,1.043710306,0.3699363774,1.34304061
6.740468708,-0.878575142,2.411333409,-1.709558042,3.08366856
6.750516708,0.1158615183,-0.2356717345,0.1319441754,0.2938950889
6.760564708,1.141024566,0.03175666675,-2.596070779,2.835935302
6.770613708,1.129857188,1.079113297,-1.928960191,2.482327575
6.780661708,0.3317367003,1.56680061,0.0373116678,1.601969273
6.790709708,-0.1018589626,-1.328812501,4.573892643,4.764096118
6.800757708,-0.2519570889,-0.796031899,1.070857905,1.35789757
6.810806708,1.060516008,1.211646287,-1.624693308,2.287446015
6.820854708,0.4387934813,3.117752343,1.825498388,3.639418052
6.830902708,-0.2316254978,-2.372314501,2.879103498,3.737748442
6.840950708,-0.5897076322,-3.067531485,-1.246115915,3.36308034
6.850999708,0.1361755952,3.452328853,-2.629937267,4.342083409
6.861047708,0.08730554435,3.308135346,-2.309715087,4.03561216
6.871095708,0.4707371493,-4.102802358,0.8326856089,4.212831112
6.881144708,1.539454352,-3.353350402,-0.519539144,3.726231279
6.891192708,-0.04313538495,1.484262191,-2.008082374,2.497456654
6.901240708,-1.359232202,2.003000121,-1.064665704,2.64443467
6.911288708,-0.02405831398,-1.659842968,4.566356167,4.858730917
6.921337708,0.7508433739,-6.76075422,4.583758065,8.202585044
6.931385708,0.9567315115,0.1472608106,-0.6820929086,1.184175522
6.941433708,0.4718286783,5.811492088,-0.2306042451,5.835172741
6.951481708,-1.801186104,0.2840714774,-3.082845635,3.581746109
6.961530708,0.3863546646,-4.40650557,0.4636087722,4.447639189
6.971578708,2.667649469,0.8119360332,-3.417537335,4.410799843
6.981626708,-0.3171128505,2.848126996,-1.873110511,3.423584515
6.991674708,-0.02699439283,-0.8618293011,-0.02646917582,0.8626581355
