Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
12.00905579,-1.260618472,-3.530266975,-0.5009028983,3.78191057
12.01910379,-0.4158289804,-2.528968717,-0.353380571,2.587174973
12.02915279,0.3804250398,-3.173748788,0.6602822095,3.26395116
12.03920079,0.5713255942,-4.128152377,-0.03996162593,4.167691437
12.04924879,0.7610057616,-3.31616942,-0.5778908479,3.451096525
12.05929779,0.5008265921,-1.704743298,-0.2318368381,1.791849689
12.06934579,0.5927525698,-1.665904191,-0.1192761827,1.772235648
12.07939379,1.136605898,-2.112246282,-0.1527754658,2.403496966
12.08944179,1.409250601,-2.523285808,0.5807869738,2.947926735
12.09949079,1.756661018,-2.641085276,1.424025053,3.476929208
12.10953879,1.61809224,-2.816573374,1.787990838,3.707859127
12.11958679,1.242134692,-2.981632671,1.415254814,3.526468228
12.12963579,0.9768788239,-2.774789171,1.173668329,3.167214001
12.13968379,0.6832930496,-2.574115946,0.9466191906,2.82649079
12.14973179,0.8167398132,-2.832684208,0.2422074598,2.958010851
12.15978079,0.7080786659,-2.950727505,-0.06239563823,3.035137793
12.16982879,0.4683697579,-2.660667309,0.5909237069,2.765449618
12.17987679,-0.1234850633,-2.421116532,1.151985099,2.68404983
12.18992479,-0.5602880245,-2.872546138,1.205368423,3.16517883
12.19997379,-0.5530905405,-2.150150857,1.558509843,2.712565352
12.21002179,-0.5843384264,-0.9507192582,1.583017278,1.936817546
12.22006979,-0.2994282025,-1.305133763,0.9098168153,1.618887898
12.23011879,0.2226420915,-2.316351677,-0.4789799327,2.375810676
12.24016679,-0.08402010351,-1.900992228,-1.532762214,2.443397395
12.25021479,-0.3901041916,-1.686629063,-1.833620755,2.521718451
12.26026379,-0.6488734878,-2.573732369,-0.9900330126,2.832896128
12.27031179,-1.00931523,-3.180868358,-0.2472623777,3.346308328
12.28035979,-1.221214597,-3.589962369,1.584902421,4.109879632
12.29040879,-1.199489048,-2.026134337,3.053464546,3.855857889
12.30045679,-2.049042997,-4.571819805,2.087088783,5.427343099
12.31050479,-0.8429135585,-1.602581331,0.8488917518,1.999846843
12.32055279,-1.769093807,1.896891137,0.8073426068,2.716558662
12.33060179,-1.793939357,1.454991761,-0.2347680473,2.321709602
12.34064979,-1.430112881,1.520186607,-2.926947171,3.594886635
12.35069779,-1.526835769,-1.681578092,-1.465294116,2.702964889
12.36074679,-1.440748382,0.1748701935,-2.91271154,3.254262435
12.37079479,-2.216561632,1.300648656,0.1042541009,2.572100565
12.38084279,-2.375932758,0.5164858742,-0.5500826597,2.492870847
12.39089179,-1.502786901,-1.409294016,-0.4625498414,2.111499574
12.40093979,-1.301592835,-1.39785847,-0.4519114172,1.962747091
12.41098779,-1.261590718,-1.784728384,0.6500811571,2.280235088
12.42103679,-0.992666964,-1.552762177,0.2649215537,1.861891916
12.43108479,-1.257990733,-2.396907451,0.2711529315,2.720520157
12.44113279,-1.051171353,-0.6856727202,0.1392999727,1.262740185
12.45118079,-1.490336279,1.908835537,-0.01870524287,2.42179793
12.46122979,-1.447171402,2.625072092,-0.2859849787,3.011161895
12.47127779,-1.265387461,0.4324211857,-0.2424284846,1.359030933
12.48132579,-1.004104483,0.3564301863,-0.6626357138,1.254732792
12.49137479,-1.252319957,0.730796999,0.6901299065,1.60581718
12.50142279,-0.9251737963,-0.1222296113,0.3056450719,0.9819906013
12.51147079,-0.8840561027,-1.411181059,-0.4364256513,1.721468711
12.52151979,-0.4459941812,-0.5348543175,-0.6471359146,0.9506654735
12.53156779,0.1287005056,0.2410960503,0.0605104959,0.279915426
12.54161579,0.1612990617,0.540702264,-0.725119645,0.91878987
12.55166479,0.6015609251,0.7681854115,-0.3153485262,1.025392152
12.56171279,1.291120034,1.071995042,0.1870705551,1.688537742
12.57176079,1.320835145,1.172681611,0.1145867157,1.770005016
12.58180879,1.593761099,1.106150968,0.7676505375,2.086368077
12.59185779,1.610272758,0.3798487236,0.4086244798,1.704182319
12.60190579,1.439385981,-0.0350021638,0.3188825834,1.474701073
12.61195379,1.384104942,-0.1077051276,-0.214083522,1.404698772
12.62200279,1.877912537,-0.08896743268,-0.09499620438,1.882417323
12.63205079,1.903941125,0.2573698747,-0.6554249275,2.029978545
12.64209879,1.894105231,0.02329019085,-0.8213630605,2.064658407
12.65214767,2.008226362,0.6162203698,-0.9966625857,2.325088595
12.66219567,1.48245277,1.032860359,-0.2879677695,1.829587979
12.67224367,1.187298407,0.5254223201,0.3632687974,1.348224886
12.68229267,1.465252601,0.0386923416,0.2364935607,1.484719329
12.69234067,1.533996561,-0.1389538175,0.283730877,1.566191822
