Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.001693667,-0.1790107165,0.06153288156,-0.02441914201,0.190859704
1.011741667,-0.1597226524,0.03111274213,-0.07093666613,0.1775143347
1.021789667,-0.1644097805,0.03836767495,-0.1131968325,0.2032638121
1.031838667,-0.1693461826,-0.001428182423,-0.09450854659,0.1939382238
1.041886667,-0.1562602602,-0.04542087883,-0.02985412896,0.1654436284
1.051934667,-0.1129316248,-0.04838907167,0.04949258745,0.1324559185
1.061983667,-0.08071368579,-0.05140389606,0.08827716887,0.1301918513
1.072031667,-0.07513065465,-0.03366154343,0.09590895474,0.1263971613
1.082080667,-0.09228521593,-0.05947393075,0.05998600066,0.1251080725
1.092128667,-0.1372714639,-0.06724020258,0.03860039413,0.157653703
1.102176667,-0.1106339248,-0.05458419666,0.008550383449,0.1236624798
1.112225667,-0.04802782338,-0.05412328988,0.005286467671,0.07255307758
1.122273667,-0.03863244418,-0.05719176248,-0.002918930054,0.06907882158
1.132321667,-0.05002654787,-0.0500580132,-0.0299827677,0.07685978491
1.142370667,-0.0870457818,-0.03255305752,-0.05297928214,0.1069741745
1.152418667,-0.114677311,0.04064677343,-0.03885884106,0.1277225719
1.162466667,-0.09295907099,0.0881159319,-0.01339480162,0.1287836443
1.172515667,-0.08048019916,0.04467433557,-0.0472326386,0.1034590782
1.182563667,-0.06787528329,0.0218017821,0.0142537576,0.07270172893
1.192611667,-0.123375629,0.02238708839,-0.001661193967,0.1254013043
1.202660667,-0.1883688197,-0.05239967689,-0.01733582497,0.1962882299
1.212708667,-0.2312713393,-0.07933765322,0.02540439785,0.2458175726
1.222757667,-0.2036548667,-0.1014766735,0.07988992274,0.2411539337
1.232805667,-0.2168104075,-0.1670122665,0.05416743636,0.2789873853
1.242853667,-0.2603423433,-0.1845860732,-0.001502734423,0.3191432474
1.252902667,-0.2726779218,-0.156030757,-0.01585180163,0.3145633892
1.262950667,-0.2295817132,-0.1156479853,-0.02438405871,0.2582185158
1.272998667,-0.1728348508,-0.2231475833,-0.06408606827,0.2894369598
1.283047667,-0.164604712,-0.2362951939,-0.02041087568,0.2886983438
1.293095667,-0.209549262,-0.1818726727,-0.04291797817,0.2807677246
1.303143667,-0.2380226807,-0.1518371339,0.006847674251,0.2824114063
1.313192667,-0.2092208312,-0.05675132096,0.08180079281,0.2317011833
1.323240667,-0.1654531796,-0.0909032996,0.06768035173,0.2005462403
1.333289667,0.0196502991,-0.1395233363,0.07631551981,0.1602403014
1.343337667,0.157447245,-0.02613559216,-0.04433008075,0.165643775
1.353385667,0.1876156252,0.1227270631,-0.02004367054,0.225085103
1.363434667,0.1494077254,0.1472339134,-0.0439465034,0.2143170288
1.373482667,0.1881612801,0.06755770639,-0.1064830595,0.2265112646
1.383530667,0.2341612525,0.05262055546,-0.04363484681,0.2439352678
1.393579667,0.3641290325,0.1217840534,0.1068210286,0.398537376
1.403627667,0.3898963597,0.135107519,0.1058375269,0.4259985858
1.413675667,0.388046995,-0.02398410916,0.02956293762,0.3899098294
1.423724667,0.4033252213,-0.02946792036,0.01790709794,0.404796562
1.433772667,0.3786810711,0.06113848686,-0.02382681906,0.3843240632
1.443820667,0.3586918528,0.0111845541,-0.1593652779,0.392660453
