"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.557625063E-3,8.691608325E-2,-3.220061660E-3,4.508203268E-3,8.709246937E-2
1.251062506E-2,1.163515516E-1,-1.744224429E-3,1.663240492E-2,1.175472788E-1
2.246462507E-2,1.137936871E-1,-6.507951021E-3,2.298949778E-2,1.162749915E-1
3.241862508E-2,9.974772491E-2,-2.205628216E-2,-1.415026188E-2,1.031325270E-1
4.237162508E-2,1.032716956E-1,-3.865711212E-2,-2.414256871E-2,1.128817038E-1
5.232562497E-2,1.012524328E-1,-3.594751239E-2,-3.416323453E-2,1.127448685E-1
6.227962498E-2,9.809252433E-2,-3.467398882E-3,-3.230411232E-2,1.033330628E-1
7.223262498E-2,1.295742258E-1,5.824411511E-3,-2.150342792E-2,1.314754774E-1
8.218662499E-2,1.530125704E-1,2.006939828E-2,-4.334248602E-2,1.602941002E-1
9.214062500E-2,1.744933404E-1,1.054311454E-2,-4.335944295E-2,1.801086461E-1
1.020936250E-1,1.514337491E-1,1.779892445E-3,-4.743085921E-2,1.586979357E-1
1.120476250E-1,1.571484523E-1,-1.132605672E-2,-7.710430920E-2,1.754109179E-1
1.220016250E-1,1.633433580E-1,2.192764342E-2,-5.028459281E-2,1.723090665E-1
1.319546250E-1,1.605427609E-1,2.790759087E-2,-4.300948709E-2,1.685307915E-1
1.419086250E-1,1.548978589E-1,3.450792789E-2,-6.137617618E-2,1.701504593E-1
1.518626250E-1,1.787599075E-1,2.855370820E-2,-3.934240580E-2,1.852518385E-1
1.618156250E-1,1.659948510E-1,1.840411127E-2,-4.404707551E-2,1.727227453E-1
1.717696250E-1,1.767997746E-1,1.018643439E-2,-4.858714610E-2,1.836372362E-1
1.817236250E-1,1.790969995E-1,2.024539948E-2,-6.558470964E-2,1.917992846E-1
1.916766251E-1,1.859964947E-1,9.804026484E-3,-7.046596527E-2,1.991388140E-1
2.016306251E-1,1.760768395E-1,2.417238951E-2,-6.298211396E-2,1.885579606E-1
2.115846251E-1,1.688404716E-1,1.114303887E-2,-4.767293394E-2,1.757952809E-1
2.215386251E-1,1.524860287E-1,2.799646854E-3,-5.797163486E-2,1.631580136E-1
2.314916251E-1,1.872317190E-1,1.543314099E-2,-3.428076357E-2,1.909687649E-1
2.414456251E-1,1.775823513E-1,1.953028500E-2,-3.369750381E-2,1.818033149E-1
2.513996250E-1,1.557054325E-1,-1.424381733E-2,-4.386815071E-2,1.623929884E-1
2.613526250E-1,1.364743788E-1,-1.505833447E-2,-5.080762625E-2,1.464015860E-1
2.713066250E-1,1.659613757E-1,-9.723919630E-3,-1.523959816E-2,1.669430387E-1
2.812606250E-1,1.470625900E-1,-1.638214409E-2,9.630948901E-3,1.482853168E-1
2.912136250E-1,1.203101896E-1,-2.999270797E-2,1.441280186E-2,1.248272131E-1
3.011676250E-1,1.300887077E-1,-2.534767985E-2,3.741048574E-2,1.377139106E-1
3.111216250E-1,1.519574404E-1,-8.132307529E-3,3.928685725E-2,1.571644211E-1
3.210746250E-1,1.631848984E-1,1.447010458E-2,1.883797467E-2,1.649047128E-1
3.310286250E-1,1.487500233E-1,-6.141915321E-3,2.582071960E-2,1.510993121E-1
3.409826250E-1,1.300988672E-1,-3.126038432E-2,3.481549144E-2,1.382571709E-1
3.509356250E-1,1.429850341E-1,-4.617604673E-2,3.209536672E-2,1.536458911E-1
3.608896250E-1,1.349531525E-1,-5.753309369E-2,4.069135845E-2,1.522438731E-1
3.708436250E-1,1.091129909E-1,-7.952447176E-2,4.780332685E-2,1.432303894E-1
3.807966250E-1,7.864987448E-2,-2.022318006E-2,5.371953964E-2,9.736821199E-2
3.907506251E-1,7.679097153E-2,3.519906878E-2,3.898046315E-2,9.303388769E-2
4.007046251E-1,3.529277042E-2,6.506840050E-2,5.111460507E-2,8.995654083E-2
4.106576251E-1,7.899588346E-4,1.916600347E-2,6.616212219E-2,6.888676314E-2
4.206116251E-1,-2.282628737E-2,-2.824380577E-2,2.408731252E-2,4.357695014E-2
4.305656251E-1,-5.709966883E-2,-7.547878325E-2,-4.383072853E-3,9.474508024E-2
4.405186251E-1,-7.776292495E-2,-8.051674426E-2,-1.198182195E-2,1.125770077E-1
4.504726250E-1,-4.184552573E-2,-4.202803195E-2,-1.319745809E-2,6.075834422E-2
4.604266250E-1,-3.952330403E-2,1.008644700E-2,-2.066435248E-2,4.572574152E-2
4.703806250E-1,-4.911873110E-2,5.359499395E-2,-2.911240965E-2,7.831095400E-2
4.803336250E-1,-3.715006538E-2,5.612742305E-2,-2.560641915E-2,7.201460739E-2
4.902876250E-1,-2.581633419E-2,4.011540771E-2,-6.979528964E-3,4.821247630E-2
5.002416250E-1,-4.053056002E-2,7.749314904E-3,-1.413710564E-2,4.361921518E-2
5.101946250E-1,-5.244945131E-2,-2.729714155E-2,-3.523385972E-2,6.882952673E-2
5.201486250E-1,-6.355411783E-2,-4.183331966E-2,-3.144106328E-2,8.232674527E-2
5.301026250E-1,-5.358856201E-2,-9.322215915E-3,-3.937719673E-2,6.715058682E-2
5.400556250E-1,-1.097712412E-2,4.209293604E-2,-6.009768248E-2,7.418924422E-2
5.500096250E-1,8.635241166E-2,6.636121988E-2,-6.542157233E-2,1.270453959E-1
5.599636250E-1,1.555572787E-1,7.118926585E-2,-6.030964404E-2,1.813924797E-1
5.699166250E-1,2.033839213E-1,8.649493754E-2,-1.029472482E-1,2.438124886E-1
5.798706250E-1,2.572996350E-1,7.928181231E-2,-1.093932188E-1,2.906124296E-1
5.898246251E-1,2.701695029E-1,3.043241858E-2,-1.500915939E-1,3.105562412E-1
5.997776251E-1,2.599947629E-1,4.629357576E-2,-2.271684211E-1,3.483473316E-1
6.097316251E-1,3.016379750E-1,8.512376547E-2,-2.412488088E-1,3.955155005E-1
6.196856251E-1,2.750970977E-1,9.544585526E-2,-1.619459465E-1,3.331888564E-1
6.296386251E-1,2.418472713E-1,1.153065079E-1,-1.704594925E-1,3.175565021E-1
6.395926251E-1,2.628827758E-1,1.154047412E-1,-2.070069292E-1,3.539455846E-1
6.495466250E-1,2.842738641E-1,1.111590779E-1,-2.416446653E-1,3.893072240E-1
6.594996250E-1,2.718886574E-1,8.112719357E-2,-2.302861565E-1,3.654268428E-1
6.694536250E-1,2.945357276E-1,9.389692783E-2,-2.505224928E-1,3.979063298E-1
6.794076250E-1,3.015121137E-1,8.840990067E-2,-2.574569982E-1,4.062141937E-1
6.893606250E-1,2.738169960E-1,1.100638944E-1,-2.886039466E-1,4.127736015E-1
6.993146250E-1,2.587678709E-1,1.014883679E-1,-2.756210813E-1,3.914430741E-1
7.092686250E-1,2.342240370E-1,1.597734135E-1,-3.028810930E-1,4.148799823E-1
7.192226250E-1,3.009034185E-1,1.492835087E-1,-3.387537611E-1,4.770561223E-1
7.291756250E-1,2.962344168E-1,2.228619468E-1,-2.224719375E-1,4.323378772E-1
7.391296250E-1,2.101499538E-1,2.058395326E-1,-2.761873841E-1,4.035001703E-1
7.490836250E-1,3.158070210E-1,1.026583958E-1,-3.959880620E-1,5.167972194E-1
7.590364167E-1,4.763516092E-1,-3.848344982E-2,-3.827917734E-1,6.123082339E-1
7.689904167E-1,3.909115094E-1,4.371846199E-2,-2.754512197E-1,4.802046298E-1
7.789444167E-1,2.034048251E-1,1.981709093E-1,-1.721069455E-1,3.320632965E-1
7.888974167E-1,-4.354743093E-2,1.972008562E-1,-1.771969467E-1,2.686695263E-1
7.988514167E-1,-3.250382397E-1,1.182628602E-1,-2.996949452E-1,4.576603779E-1
