Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.005800375,1.634491195,2.742955175,-0.1700057486,3.197540698
3.015753375,1.419216303,3.500666615,1.349330381,4.011176155
3.025707375,1.036841874,0.7681721091,0.5619998699,1.407470538
3.035660375,1.675403286,0.2141987121,-0.6610218823,1.813782563
3.045614375,2.272502529,1.399006571,-0.03705088198,2.668868655
3.055568375,2.37510333,1.128503265,-0.8308513373,2.757707271
3.065521375,1.520514344,1.110973313,1.849663761,2.639598757
3.075475375,0.9701131569,4.874426079,5.202633217,7.195035895
3.085429375,-0.1706530719,4.062643096,1.810455841,4.451060745
3.095382375,-0.3930651486,1.287800131,-2.389037245,2.74233994
3.105336375,0.8776137136,-0.5693410492,-4.031038896,4.164568362
3.115290375,3.114003401,-2.650306043,-6.619473796,7.780653741
3.125243375,3.608583412,-4.132440725,-8.578447745,10.18276516
3.135197375,3.659783971,-5.940374077,-7.294241897,10.09395996
3.145150375,3.118266313,-4.835975373,-4.840931766,7.519631838
3.155104375,1.8248856,-0.8191919893,1.25459087,2.361203341
3.165058375,1.303109457,7.121457844,7.436100612,10.37828735
3.175011375,0.813156274,6.629344481,7.641073587,10.14866676
3.184965375,-0.6360298593,1.510494847,-1.531581953,2.24318344
3.194919375,-1.923643756,-1.199398416,-7.325919188,7.668640937
3.204872375,0.1768008344,-5.005597252,-4.632247855,6.822388334
3.214826375,0.2816700259,-0.5372012436,-2.203702728,2.285657213
3.224780375,4.662270676,-1.324669749,4.745936438,6.783467438
3.234733375,-0.224945931,2.814311087,4.555318962,5.359279654
3.244687375,1.165107859,-0.9884694672,4.935942881,5.167018515
3.254641375,-1.368803071,-1.88215323,2.647005875,3.52459398
3.264594375,-3.047815551,-1.931642309,-0.5527530831,3.650473615
3.274548375,-4.178327042,-6.500811571,-2.667791849,8.175333712
3.284501375,-3.807170351,-2.494944354,-1.21967773,4.712420522
3.294455375,-3.205717563,-1.149008281,4.202110884,5.408750411
3.304409375,-1.148169352,1.847916613,4.668847332,5.150846928
3.314362375,0.3126244912,1.45933288,2.128390591,2.599506306
3.324316375,1.78026652,-0.1670356554,-0.2557136509,1.806277737
3.334270375,4.160867841,0.9764242029,1.590966276,4.560416549
3.344223375,6.065669968,2.054067802,0.8969760373,6.466537923
3.354177375,4.443753211,-3.382555198,-5.322118145,7.714503472
3.364131375,3.531761523,-4.554006262,-7.234012653,9.248959485
3.374084375,4.314431804,1.392702688,3.493725386,5.723640418
3.384038375,3.588977698,5.24611779,10.47866185,12.25580952
3.393992375,1.433515669,5.032402643,7.888726559,9.466364152
3.403945375,-3.261466671,1.556321231,5.310596207,6.423529613
3.413899375,-3.925558634,0.2483388501,3.608432554,5.337833668
3.423852375,-5.325281489,-3.92318408,2.20728941,6.972956532
3.433806375,-4.154494376,-4.129062204,-2.256116292,6.276865374
3.443760375,-2.681353004,-4.513287422,-3.112846237,6.103214643
3.453713375,-2.993880833,-2.205415378,-0.7433705592,3.792067935
3.463667375,0.1031794832,0.8142949462,2.214989024,2.362180908
3.473621375,1.657775685,3.154047765,3.887000924,5.273045961
3.483574375,2.236995166,3.75984328,-0.1134514788,4.376464338
3.493528375,-1.853116834,0.664426716,-4.397713404,4.818234951
3.503482375,2.191273302,-0.4494690353,-6.865751503,7.220958717
3.513435375,-1.369592299,-0.5416223234,-5.587400472,5.77825076
3.523389375,-2.195428918,-3.411914068,0.7500013018,4.125962638
3.533342375,-2.19722606,1.063444805,5.116539983,5.669012137
3.543296375,-2.746546243,3.910820727,6.270878001,7.884284744
3.553250375,-3.356045969,3.615835714,2.369282427,5.472733473
3.563203375,-3.001398306,1.215687005,-3.545259528,4.801578054
3.573157375,-2.024295534,-2.422919521,-1.956827728,3.714496759
3.583111375,-1.482589595,-3.339418534,-1.239798291,3.858352998
3.593064375,-1.105798892,-4.621575517,0.1509715998,4.754423611
3.603018375,-1.778627692,-3.051957718,4.264265032,5.537320529
3.612972375,1.169223056,1.666250054,6.205379831,6.530712874
3.622925375,0.4456769332,4.149091256,8.828848908,9.765355048
3.632879375,0.3823370062,1.552530481,5.917150691,6.129372299
3.642833375,0.03373629643,0.8086430275,-4.555959232,4.627289294
3.652786375,2.116633155,-1.668119409,-3.003055699,4.034984735
3.662740375,-0.5459928247,-3.121709738,-1.845239465,3.667163555
3.672694375,2.432969715,-6.179440997,0.7394251505,6.682183941
3.682647375,0.6712909086,-5.638830827,0.8941319516,5.748609965
3.692601375,-0.8044207531,1.847576889,1.293415212,2.3944845
3.702554375,-1.424146529,6.41253908,2.780455708,7.13300671
3.712508375,-2.406423794,5.906805212,3.156201879,7.116377842
3.722462375,-0.6753325772,-0.4287617058,-1.047372563,1.317915011
3.732415375,-2.97792232,-4.368079423,-4.613846083,7.016816576
3.742369375,-3.044070994,-5.571304257,-4.051486317,7.531290773
3.752323375,-1.551702223,-0.4382301021,-0.9058564961,1.849432724
3.762276375,-2.30532032,1.842141902,1.656861765,3.384254641
3.772230375,-0.1692791955,2.582496468,0.5131177318,2.638414914
3.782184375,-1.737845994,0.9638181907,-0.7926853913,2.139486932
3.792137375,-0.862664649,0.007496715188,-3.51127288,3.615699619
3.802091375,-0.1751140406,0.786646387,-3.164964224,3.265957134
3.812045375,0.2551843134,1.223291894,-1.36225916,1.848597336
3.821998375,-0.03192696691,0.008063895106,-1.182520136,1.182978541
3.831952375,0.06464950232,-2.160601147,-1.28367112,2.513998492
3.841905375,0.2377225906,-0.8880704355,0.2926975822,0.9648072363
3.851859375,0.09026394311,0.9621359468,1.710225501,1.964363618
3.861813375,-0.6784556481,2.322284846,0.6642407745,2.508889153
3.871766375,-0.3820430009,2.739843872,-2.881198263,3.994246453
