"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.476249546E-4,4.806528211E-2,5.316873193E-3,-5.596954823E-3,4.868127348E-2
1.060162496E-2,4.810182720E-2,-3.253390789E-3,1.709959745E-2,5.115434063E-2
2.055462496E-2,5.089416504E-2,-1.136523306E-2,2.015418291E-2,5.590684794E-2
3.050862497E-2,4.561814927E-2,-1.634413719E-2,1.993432760E-2,5.239774594E-2
4.046262498E-2,3.419649057E-2,-3.633459806E-3,1.251304150E-3,3.441173869E-2
5.041662499E-2,3.831037223E-2,9.094759226E-3,-9.940266609E-4,3.938765486E-2
6.036962499E-2,3.075693905E-2,7.403744459E-3,-9.278946519E-3,3.296822077E-2
7.032362500E-2,2.944475077E-2,6.795049310E-3,-1.507879972E-2,3.377182619E-2
8.027762501E-2,2.543882333E-2,-1.298081875E-2,-8.111257553E-3,2.968885122E-2
9.023062501E-2,3.432695657E-2,-1.588805437E-2,-7.131556571E-3,3.849193835E-2
1.001846250E-1,3.416878939E-2,-2.669253945E-2,-1.085067809E-2,4.469602942E-2
1.101386250E-1,3.021782577E-2,-1.444262266E-2,-1.414616883E-2,3.635684855E-2
1.200916250E-1,3.443008684E-2,4.510542154E-3,9.704039097E-3,3.605473956E-2
1.300456250E-1,4.134427316E-2,9.565460086E-3,3.897461593E-3,4.261498747E-2
1.399996250E-1,4.022438519E-2,2.794793665E-2,-4.024346173E-3,4.914553580E-2
1.499526250E-1,4.059634119E-2,1.364915550E-2,1.416838825E-2,4.511214459E-2
1.599066250E-1,3.539363489E-2,-7.165762782E-3,3.486987054E-3,3.627969991E-2
1.698606251E-1,2.708342582E-2,-1.911864102E-2,-2.891448140E-3,3.327754289E-2
1.798146249E-1,2.309679419E-2,-1.337959886E-2,3.101655543E-3,2.687184092E-2
1.897676250E-1,3.729697667E-2,-1.415903270E-2,2.987050116E-3,4.000581388E-2
1.997216250E-1,1.428620964E-2,-3.015993834E-3,2.964538336E-3,1.489900978E-2
2.096756250E-1,1.054552652E-2,-2.859873176E-3,5.644317269E-3,1.229818367E-2
2.196286250E-1,2.191236757E-2,-3.236433864E-3,8.496004343E-3,2.372358418E-2
2.295826250E-1,7.002771646E-3,-9.589433670E-5,1.642424405E-2,1.785507768E-2
2.395366250E-1,-5.349179059E-3,-1.570562124E-3,5.318042636E-3,7.704671276E-3
2.494896250E-1,8.016898111E-3,-2.910743952E-3,1.128337204E-2,1.414417090E-2
2.594436250E-1,5.891142860E-3,-6.010937691E-3,5.364235640E-3,9.980579147E-3
2.693976250E-1,1.176569425E-2,-1.462388635E-2,-1.637220383E-3,1.884065030E-2
2.793516250E-1,9.499459639E-3,6.202726364E-3,-2.122539282E-3,1.154204145E-2
2.893046250E-1,2.745128877E-2,-1.588103771E-3,-1.572491705E-2,3.167599005E-2
2.992586250E-1,3.551569551E-2,6.084612608E-3,-1.711713910E-2,3.989214947E-2
3.092126250E-1,3.742283799E-2,-1.904672027E-2,-1.594477236E-2,4.491639035E-2
3.191656250E-1,5.260337926E-2,-4.080187082E-3,-1.460459054E-2,5.474538795E-2
3.291196250E-1,4.417571425E-2,-9.353790879E-3,-1.934755951E-2,4.912550450E-2
3.390736250E-1,5.077232368E-2,-1.734751940E-2,-5.638470054E-3,5.394958411E-2
3.490266250E-1,5.742287368E-2,-1.755392611E-2,-6.766397953E-3,6.042607785E-2
3.589806251E-1,1.758601271E-2,-1.655697584E-2,1.142253578E-2,2.671845084E-2
3.689346249E-1,-3.718536794E-3,1.901689947E-2,9.291518033E-3,2.148958558E-2
3.788876249E-1,-1.675293066E-2,2.634813845E-2,1.457184613E-2,3.445611390E-2
3.888416250E-1,-2.151051767E-2,3.577852786E-2,3.517684937E-3,4.189486285E-2
3.987956250E-1,-1.156148024E-2,2.365374148E-2,6.111509800E-3,2.702809396E-2
4.087496250E-1,2.057803296E-2,1.231482089E-2,-4.371378422E-3,2.437661180E-2
4.187026250E-1,5.027830705E-2,-3.068618774E-3,-1.262296915E-2,5.192941297E-2
4.286566250E-1,1.082170513E-1,2.537925482E-2,-3.670940459E-2,1.170581785E-1
4.386106250E-1,1.710361011E-1,5.595668435E-2,-3.232106924E-2,1.828364020E-1
4.485636250E-1,2.112476955E-1,6.646705449E-2,-6.417056054E-2,2.305673850E-1
4.585176250E-1,2.401369607E-1,5.792602658E-2,-8.164057910E-2,2.601660405E-1
4.684716250E-1,2.429703022E-1,4.619358838E-2,-8.216068894E-2,2.606123446E-1
4.784246250E-1,2.097225954E-1,2.781228125E-2,-7.509929895E-2,2.244927498E-1
4.883786250E-1,1.671244600E-1,4.403421164E-2,-9.546719760E-2,1.974426062E-1
4.983326250E-1,1.156601183E-1,6.448660254E-2,-8.177594215E-2,1.556376869E-1
5.082866250E-1,6.463738762E-2,7.089632034E-2,-6.035817593E-2,1.133463256E-1
5.182396250E-1,2.664598100E-2,4.993639112E-2,-6.802679926E-2,8.849461497E-2
5.281936250E-1,1.634084813E-2,3.237486362E-2,-4.749488622E-2,5.975716969E-2
5.381476250E-1,2.506321281E-2,-1.229669452E-3,-1.733319372E-2,3.049780858E-2
5.481006250E-1,3.361842021E-2,-8.336375356E-3,-1.501389563E-2,3.775063435E-2
5.580546251E-1,3.922772728E-2,7.408422232E-4,-1.315857410E-2,4.138250243E-2
5.680086249E-1,7.472383462E-2,1.282879114E-2,2.442381978E-3,7.585640759E-2
5.779616249E-1,7.002493903E-2,1.054837704E-2,2.970444024E-2,7.679266966E-2
5.879156250E-1,4.077300020E-2,-1.434088111E-2,6.131828874E-2,7.502020361E-2
5.978696250E-1,-6.669480354E-3,-4.147780895E-2,6.735758543E-2,7.938472724E-2
6.078226250E-1,-6.563280299E-2,-7.222188413E-2,8.303426296E-2,1.281341258E-1
