Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.00666425,-2.402029466,0.6526042306,-2.983659023,3.885596351
3.01661825,-1.591241095,1.590472478,-1.823989221,2.896305855
3.02657225,-1.154596904,0.9737730753,-1.353908751,2.028397623
3.03652525,-0.9056014844,-0.233433128,-1.131810451,1.468196162
3.04647925,-0.4190033606,-1.27112738,-1.41787846,1.949796902
3.05643325,-0.5317922403,-2.117311871,-1.630483806,2.724755032
3.06638725,0.00742260173,-1.149577215,-1.566028193,1.942685556
3.07634025,0.06605160981,0.9027808607,-0.9251274571,1.294309433
3.08629425,-0.4337532545,2.192657338,0.1121379018,2.237959561
3.09624825,0.1269890255,2.445188642,0.08599149227,2.449993519
3.10620125,0.1500157993,2.717543176,-0.2063517487,2.729492022
3.11615525,0.8124363356,1.97795635,0.9695893925,2.3478645
3.12610925,1.249513147,2.144518381,-0.1337041873,2.485582226
3.13606325,1.111319029,1.972092177,-1.414482397,2.669257948
3.14601625,1.514687739,0.5285146201,-1.846788392,2.446269408
3.15597025,1.95969111,-0.06344404399,-1.871963287,2.710841371
3.16592425,1.597218119,-0.1727542323,-2.032738621,2.59094115
3.17587725,1.28918826,-0.3274996251,-2.066415367,2.457505818
3.18583125,0.9675023751,-1.307260834,-1.644565947,2.31291783
3.19578525,0.9095382685,-2.035962483,-1.451314008,2.660585546
3.20573825,1.072063309,-2.54716993,-2.173227333,3.515723457
3.21569225,0.2138322379,-2.975425267,-2.465059819,3.869806152
3.22564625,0.3737086355,-1.158443933,-2.251149082,2.55916445
3.23560025,0.305995247,1.517458296,0.5533044755,1.643915635
3.24555325,0.1171953779,4.676849247,2.931733702,5.521024917
3.25550725,0.4195508793,3.016459857,1.475227951,3.383984414
3.26546125,1.643727603,1.58676125,-1.010928622,2.498325115
3.27541425,1.627319585,-0.4379272163,-0.07937127471,1.687083008
3.28536825,1.096357759,0.1082284534,-1.791191604,2.102874484
3.29532225,1.149187206,0.06182085693,-2.985747941,3.199866219
3.30527625,-0.2952287323,1.175000909,-5.303387759,5.440010006
3.31522925,0.3564338774,1.838002074,-4.61836598,4.983432658
3.32518325,-0.2231940687,1.960836287,-2.064503035,2.85602299
3.33513725,-1.020525365,2.279748691,0.2738017201,2.512706409
3.34509025,-1.669619512,2.866027955,1.988469644,3.867267391
3.35504425,-1.550203874,1.347897813,0.3023858339,2.07639056
3.36499825,-2.223270728,0.5339472681,0.69938371,2.391060432
3.37495225,-1.975688215,2.55750079,-0.8901730943,3.352098202
3.38490525,-0.9016956174,4.635679001,-3.263371401,5.740397869
3.39485925,-1.157718001,1.709192006,-4.716262404,5.148279261
3.40481325,-0.7822223836,-1.754368764,-6.353961673,6.637959819
3.41476625,-1.025217902,-1.540606838,-7.754849879,7.972592917
3.42472025,-1.590314896,-1.320201892,-6.496481708,6.817353525
3.43467425,-1.856750878,-0.4085373563,-5.438930311,5.761630804
3.44462725,-1.784754258,0.610138827,-3.362583741,3.855461913
3.45458125,-1.208962707,1.260840958,-2.454312637,3.012467638
3.46453525,-0.5382182206,2.275041683,-3.291696483,4.037419875
3.47448925,0.6835587325,2.868100208,-2.023476924,3.5759908
3.48444225,0.6120990329,5.523465847,-1.60918006,5.785568308
3.49439625,1.210230383,4.576135635,1.130538681,4.8665997
3.50435025,1.044090156,3.514261392,3.379628374,4.986185449
3.51430325,1.091510417,1.824235389,1.319372464,2.501993894
3.52425725,1.038797037,-0.5634166503,-2.405372319,2.679991343
3.53421125,0.6398242638,-0.2314655399,-4.469095628,4.520593669
3.54416525,0.860167157,0.6100283146,-4.122603369,4.255335548
3.55411825,1.83800222,1.449261636,-4.406416984,4.989501186
3.56407225,0.7817804803,3.080050666,-4.593000759,5.585118512
3.57402625,-0.1472101865,3.246153105,0.2107541174,3.256316649
3.58397925,0.8893774344,1.000113612,1.290957043,1.859513255
3.59393325,-2.345274052,-0.7515432125,-2.461207674,3.481762598
3.60388725,-0.6071543716,-1.764068125,-5.891694252,6.180018928
3.61384125,-0.9657428748,1.329814129,-4.924810367,5.191803354
3.62379425,0.6159530059,5.467289892,1.702017472,5.759124963
3.63374825,0.6249900238,8.773448294,6.415821122,10.88699996
