Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
11.00775233,-0.6517940258,0.7865703732,0.8321049803,1.317545863
11.01770733,-0.5258697782,-0.3132715952,-0.9436143064,1.124760452
11.02766233,-0.3885306328,-1.051418837,-0.5028383267,1.228529204
11.03761733,-0.2901059866,-0.8041780937,-0.1376200676,0.8659117581
11.04757233,-0.2174392756,-0.9917608649,-0.9630855346,1.399429598
11.05752733,-0.2458666291,0.11573277,0.02290354371,0.272706886
11.06748233,0.003575106421,0.9510075259,1.397223755,1.690166358
11.07743733,-0.5511294575,1.363786452,2.049602576,2.522801594
11.08739233,-0.4195163076,1.197569407,1.295973077,1.813756498
11.09734633,-0.5325619897,0.09980787814,-0.9493995416,1.093134655
11.10730133,-0.5005690954,-1.241855634,-2.110173005,2.499120835
11.11725633,0.1562337467,-2.123313453,-1.807254198,2.792675552
11.12721133,0.09753287271,-2.23741485,-0.4085437882,2.276498605
11.13716633,0.1233139135,-0.7927140427,1.272155905,1.50398887
11.14712133,-0.09418106597,2.003889336,4.144689472,4.604659962
11.15707633,-0.2496476397,3.330329037,2.599614776,4.232187664
11.16703133,0.3805867153,2.333836021,0.5265885472,2.422587938
11.17698633,0.7401908433,0.5704245383,0.6020035958,1.111609179
11.18694133,0.8455081873,0.7771902698,1.84262956,2.171219129
11.19689533,0.7907610726,1.236457484,0.428135469,1.528865646
11.20685033,0.1406396977,0.9431974,0.5870788702,1.119849302
11.21680533,-0.4335515986,1.270752574,2.203706821,2.580523754
11.22676033,0.2387383433,0.2634474707,0.2257662588,0.4211543304
11.23671533,0.3194876606,0.2747922385,-1.55969829,1.615624305
11.24667033,0.2445185718,0.0352183646,-0.658792339,0.7035886661
11.25662533,0.1340226504,-1.042771389,-1.250286734,1.633570066
11.26658033,0.3982979315,-1.838729467,-2.148851168,2.856068738
11.27653533,0.02859063702,-1.673353837,-2.484065609,2.99524831
11.28649033,-0.3455668271,-1.257728485,-2.318390016,2.660118351
11.29644533,-0.01562926026,-1.80493373,-2.994612028,3.496531316
11.30640033,0.3600939055,-1.333100265,-2.93941402,3.247611232
11.31635433,-0.9983492151,-1.536753523,-0.7465491056,1.978799665
11.32630933,-0.9794264558,0.1505523545,0.223434974,1.015807748
11.33626433,-1.004373894,1.23064886,0.6493561023,1.716078927
11.34621933,-1.043676904,-0.3343934923,1.952229186,2.238812024
11.35617433,-0.6679782417,-4.824007292,1.205426603,5.017000557
11.36612933,1.519646032,-6.123389003,1.450921952,6.473823558
11.37608433,0.5946729416,-2.777108177,3.257975298,4.322079219
11.38603933,2.135952064,-0.3678535992,6.119676606,6.492152898
11.39599433,1.798766672,-1.018799559,5.339707155,5.72590487
11.40594933,0.3930962484,-1.511587692,2.912032093,3.30444442
11.41590333,1.128671519,1.399027621,3.339952385,3.79294867
11.42585833,1.152556372,3.738797981,3.988624071,5.587138669
11.43581333,0.5752169527,1.53701197,4.002747728,4.326114852
11.44576833,0.3253820194,-1.037481998,4.383975956,4.516800586
11.45572333,1.214615503,-3.534161806,2.357791479,4.418684323
11.46567833,0.7777613235,-4.407856861,1.257151658,4.649144553
11.47563333,0.8371233532,-2.706280854,1.105054176,3.040703258
11.48558833,0.8341137913,-1.830203058,2.510268152,3.216649692
11.49554333,0.8008779252,-0.7636451948,3.240838571,3.424557501
11.50549833,0.6000485793,0.3349928319,3.884779567,3.945097056
11.51545333,0.1960810779,0.9974121988,2.625619683,2.815520841
11.52540733,0.8225132809,-0.2100740862,0.8753179505,1.219360789
11.53536233,-0.06370207066,-2.027819066,1.601995001,2.585052437
11.54531733,-0.2389897919,-2.859292547,2.910105436,4.086732636
11.55527233,0.4490428829,-2.502131166,2.107102633,3.301845149
11.56522733,0.01049571098,-1.114430187,2.690494541,2.912185721
11.57518233,-0.417207096,-0.2912188214,4.028640368,4.060641991
11.58513733,0.4384415885,-0.08107690752,3.831036639,3.85689593
11.59509233,1.610958783,0.3766156518,3.582930215,3.946443523
11.60504733,1.509617034,0.309118318,3.804285335,4.104520024
11.61500233,2.003256813,-1.511020512,4.068056449,4.779676152
11.62495633,2.620710069,-2.507308876,3.171380666,4.817922207
11.63491133,2.013524086,-2.913141895,1.892227982,4.015121627
11.64486633,1.675789494,-2.334319001,1.219304677,3.121541209
11.65482133,1.694481727,-1.815538241,2.282499806,3.37301835
11.66477633,0.6772006895,-0.8348122412,2.989273812,3.176675963
11.67473133,0.4929866454,-0.5415977651,2.632498932,2.732474081
11.68468633,-0.185246772,-0.6901608968,1.191463745,1.389325118
11.69464133,-0.5817954358,-1.377399355,0.9226669487,1.756994369
11.70459633,-0.7791753995,-1.611120166,1.313012155,2.219644884
11.71455133,-0.391466666,-0.4476213151,1.193298601,1.333256368
11.72450633,-0.2304442872,0.8717596275,0.4853335172,1.024020527
11.73446033,-0.4609129499,-0.7833947504,0.6030283204,1.090775521
11.74441533,-0.2599278854,-2.113194262,-1.031138939,2.365671153
11.75437033,0.1514373031,-0.410558154,-0.1021283457,0.4493567108
11.76432533,0.632031314,2.122608864,2.321608616,3.208550847
11.77428033,-0.06938836911,1.428505774,2.954332898,3.282305038
11.78423533,-0.7507231405,-1.216419661,0.5578264198,1.534415961
11.79419033,-0.4601470743,-2.023558785,-0.9366356546,2.276798593
11.80414533,0.2664888085,-0.5050579298,0.103430813,0.5803427699
11.81410033,0.5546746974,0.729458279,1.89905753,2.10859975
11.82405533,0.9984766113,-0.4622124571,2.261937488,2.51534433
11.83401033,0.1774427125,-1.831283623,0.9992265898,2.093690379
11.84396433,0.936639236,-2.0707464,0.9993189758,2.482724738
11.85391933,1.298325558,-1.039189385,1.844381094,2.483406018
11.86387433,0.8728923062,-0.4106867927,2.50159907,2.681156938
11.87382933,0.7944174097,0.04191751957,3.432327867,3.523312459
11.88378433,0.6467814271,-0.4110627687,4.349243202,4.416244473
11.89373933,-0.09400749503,-1.188206261,2.987494504,3.216487982
11.90369433,-0.456545226,-1.927435237,1.463540536,2.462801461
11.91364933,0.2103060014,-1.134714763,1.55210685,1.934125611
11.92360433,0.1045960899,0.04574978471,2.728090383,2.730478076
11.93355933,0.4394708812,-0.3105426997,2.778701543,2.830327488
11.94351433,0.06198177413,-1.069846337,0.9218234879,1.413566931
11.95346833,-0.8528979716,-1.720353171,0.5362013698,1.99363033
11.96342333,-0.1719768815,-1.050941119,0.698577379,1.273602622
11.97337833,0.2364662615,-0.609095099,1.238613645,1.400384552
11.98333333,-0.3517492344,-0.6911841595,0.603265425,0.9825437594
11.99328833,-0.3050784218,-0.6276699489,0.683098045,0.9765579078
