Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.009467958,-3.147995896,-0.8057737988,0.9683644009,3.390704822
4.019422958,-2.488796591,-0.9407772374,4.525257842,5.249488434
4.029377958,-1.191100633,0.2404357535,3.874539631,4.060614168
4.039332958,-0.7671976706,-0.249544546,1.058064782,1.33055095
4.049287958,-0.7481413025,-1.816134072,0.6500776488,2.068975429
4.059242958,0.02116249871,-1.331053154,1.746273586,2.195819161
4.069197958,-0.6615680122,0.4259608895,1.537962728,1.727554418
4.079152958,-0.1717045292,-0.1251117039,1.301217444,1.318446897
4.089106958,0.05170846291,-0.2548579109,0.6347310466,0.6859371847
4.099061958,-0.1595600998,-1.847196236,-1.724390089,2.532017879
4.109016958,-0.84111744,-2.960911893,-2.005691448,3.673863902
4.118971958,-0.8136730948,-1.154089512,-0.6210912466,1.542640866
4.128926958,-0.3453027522,0.5435805559,0.008462090492,0.6440383672
4.138881958,-1.50452484,0.2496041876,-1.156499734,1.91399814
4.148836958,-0.9866252553,-0.5266055042,-1.670727267,2.010490575
4.158790958,-1.538705178,-0.3304343426,-1.597979718,2.242841871
4.168745958,-2.334368995,-0.3714584076,0.2020534605,2.372358647
4.178700958,-2.54418668,0.6392731637,0.06839049608,2.624163353
4.188655583,-2.8780931,0.6324313366,-0.2547918373,2.957753906
4.198610583,-1.7868901,0.7132036042,0.2314219782,1.937831712
4.208565583,-1.822990663,-0.0725627768,0.8231657571,2.001539952
4.218520583,-1.897858851,-0.9277513951,0.286954447,2.131885017
4.228475583,-0.604101723,-0.4964560908,-0.2482318461,0.8203819789
4.238429583,-0.8042227518,0.2240734899,0.7515578306,1.123308656
4.248384583,-0.465176703,1.17211063,1.320536937,1.825938251
4.258339583,-0.9550618391,1.019393637,1.172249209,1.823588416
4.268294583,0.1442059693,0.00295108974,0.5427789026,0.561616424
4.278249583,-1.056396718,-0.8514066392,1.053236444,1.717607143
4.288204583,-0.2663856234,-1.047427527,0.5200288484,1.199373056
4.298159583,-1.138931628,0.1313366497,-0.9415224651,1.48353602
4.308114583,-0.4012885265,0.3449787068,0.0182979843,0.529506946
4.318068583,-0.5142724473,0.6931271893,0.6931388837,1.106952105
4.328023583,0.1151863842,-0.04479961216,0.8752843291,0.8839669479
4.337978583,0.3066226532,-0.2460566819,-0.1289960092,0.4137648034
4.347933583,0.09272641576,-0.6282868302,-0.6470262793,0.9066341794
4.357888583,0.228417825,0.4141559458,-0.2610483581,0.5402278181
4.367843583,0.8445924403,0.9111552429,-0.1935717818,1.257382321
4.377798583,0.1218608073,1.585676592,-0.1488747883,1.597305235
4.387753583,0.03936294414,1.066114059,-0.8782482827,1.381835256
4.397707583,0.1700728819,0.07517005026,-1.451399962,1.46326251
4.407662583,0.4292905864,-0.8118297601,-1.944699726,2.150631301
4.417617583,-0.03759783419,-0.9445966387,-1.504406142,1.776770735
4.427572583,-0.06072678806,0.1239130247,-0.5214453363,0.5393954201
4.437527583,0.07101991586,0.6048330635,-0.2108236992,0.6444482099
4.447482583,-0.6317124215,0.74412485,0.06238862157,0.9780974982
4.457437583,0.06896123914,0.7388489074,-0.2048788351,0.7698238094
4.467392583,-0.08513418082,0.5445389146,-0.2086520433,0.5893268477
4.477346583,-0.4387356669,0.6526439917,0.4452353588,0.9036966803
4.487301583,0.08301613659,-0.01542729378,-0.8552675557,0.8594255478
4.497256583,-0.02273684325,-0.6778086537,-1.756300684,1.882693184
4.507211583,0.5805623677,-0.5890444118,-1.652210305,1.847653883
4.517166583,0.3363555256,0.04190114737,-1.03282703,1.087024572
4.527121583,0.7606954207,0.5009718955,-1.330849087,1.612696393
4.537076583,0.991032448,0.3639236856,-0.9748770297,1.437000691
4.547030583,1.311613063,0.3890368921,0.2247804183,1.386435994
4.556985583,1.703137507,0.8158333486,-0.05004339516,1.88911772
4.566940583,1.572710245,1.410336721,-1.091693873,2.37786936
4.576895583,1.089197916,1.976324392,-1.401750085,2.656522822
4.586850583,1.079596277,1.323374006,-1.323571642,2.160714875
