Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.003246417,0.2745202699,-0.03272452712,-0.01659732163,0.2769616297
2.013200417,0.2847751167,-0.06149516702,-0.07639036417,0.3011876664
2.023154417,0.2399611788,-0.07225170493,-0.1259183273,0.2804587338
2.033107417,0.3492867891,-0.0003531718254,-0.1575207737,0.3831633855
2.043061417,0.4354841765,0.09119434476,-0.2319233769,0.5017482728
2.053015417,0.4816279905,0.1701481283,-0.2949622089,0.5898462608
2.062968417,0.5186807728,0.2017488205,-0.3955185306,0.6827644094
2.072922417,0.5281826444,0.2553689575,-0.4697597507,0.7515746361
2.082876417,0.5242248103,0.3038207406,-0.5944779369,0.8488360923
2.092829417,0.4461231123,0.3303828871,-0.7520893425,0.9347818261
2.102783417,0.3208981186,0.3983801579,-0.9204324353,1.053032868
2.112737417,0.3198210615,0.4995861053,-0.9850196099,1.149841476
2.122690417,0.4503354464,0.6067638141,-1.130315318,1.359623866
2.132644417,0.4875088276,0.614569847,-1.333096756,1.546773389
2.142598417,0.4541473925,0.6947117847,-1.338491982,1.574939715
2.152551417,0.4488356356,0.8296175748,-1.169568261,1.502534081
2.162505417,0.2611748041,0.8904794884,-1.133018485,1.464546648
2.172459417,0.195957592,0.6919080448,-1.375516259,1.552153697
2.182412417,0.2313731539,0.719023338,-1.653792561,1.81811934
2.192366417,0.2641099602,0.5932690251,-1.845298814,1.956233606
2.202320417,0.1821825752,0.4548262542,-1.646814202,1.718154367
2.212274417,0.2592538476,0.5559491712,-1.648494399,1.758927464
2.222227417,0.3304206017,0.6993427795,-1.53241255,1.716550705
2.232181417,0.2760090441,0.9964719665,-1.578316702,1.886854786
2.242135417,0.3805277315,1.082250035,-1.606597345,1.974138172
2.252088417,0.2812725614,1.092596099,-1.86351523,2.178432808
2.262042417,0.3083704591,1.080757241,-1.961178642,2.260387183
2.271996417,0.236574837,1.157735251,-1.963321354,2.291494993
2.281949417,0.2856585579,1.042442191,-1.865557955,2.156059604
2.291903417,0.1823822576,0.9665739834,-1.932467936,2.168400534
2.301857417,0.1768889447,0.7223141509,-1.936462169,2.074346442
2.311810417,0.1906993371,0.6058200735,-2.084304923,2.178924325
2.321764417,0.1274242777,0.635051474,-2.153260553,2.248568062
2.331718417,0.2647537386,0.7844519269,-2.186135938,2.337659023
2.341671417,0.3222910716,0.9418332446,-2.171897383,2.389154587
2.351625417,0.4683915022,1.017045395,-2.244048516,2.507892677
2.361579417,0.5409151027,1.046822925,-2.404049386,2.677289831
2.371532417,0.5623979191,0.9298675025,-2.421885733,2.654519824
2.381486417,0.6045747627,0.8178219867,-2.442480211,2.645761332
2.391440417,0.4469361676,0.6505530274,-2.462461317,2.585862896
2.401393417,0.3847277865,0.5687498957,-2.561415501,2.651856196
2.411347417,0.4010934122,0.5310026103,-2.511832282,2.598488236
2.421301417,0.4552446225,0.7682656646,-2.01637548,2.205277732
2.431254417,0.5838852672,1.530907477,-1.111482605,1.979897293
2.441208417,0.7982342528,2.000334814,-1.01524913,2.381018287
2.451162417,0.8251397771,1.595195859,-1.519542829,2.352555183
2.461116417,0.7089209573,0.7632230258,-1.902950022,2.16940017
2.471069417,0.5358055133,-0.07574833989,-1.779758543,1.860205857
2.481023417,0.5885925682,-0.2325168693,-1.177310559,1.336624651
2.490977417,0.5371066649,0.2489592397,-0.6973284137,0.9147301182
2.500930417,0.5039715171,0.2481078851,-0.7110758024,0.9061862996
2.510884417,0.4893176638,0.3911208397,-0.7691146803,0.9919398564
2.520838417,0.291196602,0.6189745545,-0.6641922426,0.9534549257
2.530791417,0.4953119369,0.8583367592,-0.6506764036,1.185519164
2.540745417,0.0218986997,0.422597571,-2.068482358,2.111323643
2.550699417,0.3011889088,-0.1100902069,-1.711926749,1.741702559
2.560652417,0.428859939,0.6844534296,-1.808160809,1.980364324
2.570606417,0.4573241848,0.6127531171,0.2677624235,0.8101286984
2.580560417,0.08700846925,0.63483922,0.6101084214,0.8847731884
2.590513417,0.1562731241,0.7467531735,0.2309787592,0.7971278308
2.600467417,0.522977453,1.333448174,0.04729754269,1.433117757
2.610421417,0.7350154728,1.225038457,0.02854347557,1.428909268
2.620374417,0.2028391801,-0.2854376793,-0.3272686601,0.4792944581
2.630328417,-0.08685819581,-1.724657307,-1.575533135,2.337582476
2.640282417,-0.01115166351,-1.224649032,-2.640499093,2.910691511
2.650235417,-0.01062979952,0.7431278998,-1.173610441,1.389141294
2.660189417,0.2876523122,1.909724021,-0.152376101,1.937268222
2.670143417,-0.1615987681,1.182262566,-1.019947953,1.569762008
2.680096417,-0.1574731189,-0.1845410496,-2.037871892,2.052260955
2.690050417,-0.6745690039,0.5973018497,-3.723956578,3.831405152
2.700004417,-0.2931834859,1.784233418,-3.013760197,3.514569102
2.709958417,0.1608335137,1.330173149,-1.215499894,1.80905169
2.719911417,0.6328575987,-0.278010546,-0.4949200273,0.8501437744
2.729865417,0.4120690014,-0.5561807209,-1.067141123,1.271978
2.739819417,0.08397032909,0.224631899,-0.2359909925,0.3364554276
2.749772417,0.9907022265,2.246049433,0.9762479094,2.641834389
2.75972575,1.769247004,3.477785291,0.9752904278,4.02199166
2.76967975,2.204616502,2.270117742,0.3674334767,3.185714338
2.77963275,0.8796201856,-1.000044031,-0.3483583975,1.376652936
2.78958675,-0.3451501033,-2.457343833,-1.650427781,2.980197841
2.79954075,-0.4377310422,-1.504366965,-1.333419523,2.05736143
2.80949375,-0.5142433208,0.5716898757,-0.3428807259,0.8419279656
2.81944775,-0.6686528642,0.9261100817,-0.4947390559,1.244806519
2.82940175,-0.5894877038,0.8294725639,-0.7817698091,1.283232061
2.83935475,-0.1895684856,1.533450431,-0.1573260614,1.553112335
2.84930875,0.1509021641,1.630509533,-1.269654174,2.072041149
2.85926275,0.2411820775,0.2300844276,-2.044560814,2.071554141
2.86921575,-0.03141964786,-0.2653291047,-2.741336666,2.754326314
2.87916975,0.1179299343,0.2950475782,-2.725107719,2.743569321
2.88912375,-0.6314430841,1.070348613,-1.401532568,1.873141762
2.89907675,-1.08169338,1.728871395,0.6570235562,2.142600481
2.90903075,-1.722467232,1.745332476,1.030197537,2.659771754
2.91898475,-1.965577502,0.764869017,-0.6733226699,2.214019636
2.92893875,-1.692707243,0.3242795634,-1.720431524,2.435220663
2.93889175,-1.375075672,-0.3426421595,-2.180338716,2.600406443
2.94884575,-1.714716602,-0.4190798861,-2.031584673,2.691322585
2.95879975,-1.564403252,-1.7710076,-1.589501548,2.847865978
2.96875275,-0.9128197259,-2.351761245,-2.332125126,3.435524473
2.97870675,-1.204634159,-1.583261107,-3.477512226,4.006363747
2.98866075,-0.426012418,-0.2557162821,-3.109534666,3.148981301
2.99861375,-0.04096120745,1.43065638,0.5047386718,1.517635208
