Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
12.00259321,-6.733248918,-3.514938499,2.430362442,7.974841393
12.01254621,-2.424641526,-5.171442999,0.5012680569,5.733583425
12.02250021,-0.9411671005,-1.272893239,-0.2118326363,1.597161788
12.03245321,0.5515517727,-0.005250799656,1.922166896,1.999740609
12.04240721,1.762312791,0.2007460231,3.434929293,3.865848495
12.05236021,0.3894125026,-2.983034833,2.084210783,3.659791456
12.06231421,1.568075888,-1.046037644,0.1846737814,1.89398024
12.07226721,0.2649330289,-0.4749582177,2.242037659,2.307056064
12.08222121,1.107337368,-1.318040176,4.101316581,4.447946003
12.09217521,-1.649054709,-3.305925683,1.860907372,4.136605166
12.10212821,-1.002585669,-2.653182288,1.447731419,3.184412119
12.11208221,-0.2103622808,0.9939155638,3.562812285,3.704828176
12.12203521,1.369255207,2.000174015,7.093880621,7.496579099
12.13198921,0.7213471676,0.9501830685,5.450990778,5.58000807
12.14194221,0.3326482446,0.582752223,3.041049445,3.114199212
12.15189621,2.005449812,0.06836330652,4.409923852,4.844990286
12.16184921,2.069900308,-1.842854093,4.952808005,5.675465234
12.17180321,1.109293408,-4.014080801,1.602348758,4.462162938
12.18175621,2.179227307,-3.918680554,-0.4551431733,4.506910721
12.19171021,2.293252105,-1.139184959,2.045791653,3.277500736
12.20166321,2.151450693,-0.4837676328,4.902019967,5.375181017
12.21161721,1.80872945,-1.98463387,3.384276618,4.320139124
12.22157121,0.9315411948,-2.038696641,0.6140643552,2.324032707
12.23152421,0.8597832873,0.1577643102,2.218246215,2.384267844
12.24147821,2.018851045,-0.2375349498,5.266653796,5.645336536
12.25143121,0.7397815382,-2.926220947,3.182006226,4.385796322
12.26138521,-0.02987072043,-4.075928555,-0.2467223874,4.083498229
12.27133821,-0.210851035,-1.014460341,0.9347832566,1.395495496
12.28129221,0.3035672638,-1.398637612,2.447777789,2.83548168
12.29124521,-0.2344423574,-1.497461988,1.835567878,2.380475805
12.30119921,-1.01248062,-0.1435427123,0.7984238487,1.297382811
12.31115221,0.5154175879,0.5819745433,2.661721562,2.772924689
12.32110621,1.405610124,1.610277582,3.256241307,3.895104769
12.33105921,0.3209696008,0.07972152293,2.721512851,2.741534096
12.34101321,0.1972779664,-1.933899334,1.732438781,2.603887356
12.35096721,0.3555088113,-2.900045886,1.537490273,3.301594917
12.36092021,0.1949886353,-1.559976325,-0.00934677422,1.572143144
12.37087421,0.6931600068,-0.8174764162,1.042563813,1.495218309
12.38082721,0.146234807,-0.1586098176,0.6655362251,0.6996285872
12.39078121,-0.1376755431,0.3167746621,0.6211128813,0.7106911798
12.40073421,0.3582571123,0.6668574035,0.2940728474,0.8121119348
12.41068821,0.7307133839,0.8798609447,0.03858519137,1.144371508
12.42064121,0.1046196615,0.4236009532,-0.5691697258,0.7171730739
12.43059521,0.3048525549,-0.902773844,-0.03311599821,0.9534318869
12.44054821,0.144856801,-0.4959707719,-0.9048101369,1.0419462
12.45050221,0.305581191,0.04639063954,-0.7731130064,0.8326077566
12.46045521,0.3858961698,0.2609460318,-0.4068925345,0.6185226108
12.47040921,-0.5582496485,0.1855327374,-0.03073705852,0.5890754056
12.48036383,0.08391459782,0.5980666655,-0.3223996836,0.6845925446
12.49031683,1.44225097,0.8364196408,-0.239355188,1.684332682
12.50027083,1.025872425,0.5626050568,-0.09039093733,1.173502963
12.51022383,0.6346890928,-0.2331711727,0.2549959052,0.7226492593
12.52017783,-0.1807674028,-0.2720311832,-0.4775421023,0.5785536086
