Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
13.00149396,-0.05530018821,-0.389001224,1.691205971,1.736248167
13.01144696,0.6370626238,-1.518845256,0.8241247004,1.841716922
13.02140096,0.4107725275,-0.4326284695,1.169383197,1.312767505
13.03135496,0.7446068799,-0.3832826471,3.517426197,3.615747785
13.04130904,0.3538848934,-1.019395391,2.629126551,2.841954943
13.05126304,-0.6236600746,-1.360479267,1.371081439,2.029709348
13.06121604,0.2928806732,-1.972905525,1.728432854,2.639245239
13.07117004,0.240197918,-2.325346448,2.202649937,3.211946122
13.08112404,-0.1086715262,-1.155635515,1.905281307,2.231008696
13.09107804,0.5056387044,-0.4950498354,2.714891464,2.805598064
13.10103204,0.4315363558,-0.1481357002,2.554483627,2.594909327
13.11098504,-0.562575236,0.007401405573,1.38924903,1.498852409
13.12093904,0.3879822736,-0.08731413245,1.322386704,1.380891233
13.13089304,-0.9691029042,-0.1329218298,0.5802651098,1.137337351
13.14084704,-0.930123245,0.7058583319,-0.2175471202,1.187725551
13.15080104,-0.4679131269,0.03745083153,-0.1003428984,0.4800145376
13.16075404,-0.8658228763,0.3124483073,-1.039309253,1.38832162
13.17070804,-0.7251749743,-0.03063765585,-1.274278445,1.466493424
13.18066204,-0.04142913088,0.4153774291,-1.825586096,1.872703761
13.19061604,-0.4096491312,0.5873779553,-1.612843341,1.764678133
13.20057004,0.3461054653,0.7817914438,-1.718508082,1.919441816
13.21052304,0.691400945,0.7766751301,-1.773101781,2.055516833
13.22047704,0.3296495001,0.7976426607,-1.788952998,1.986266708
13.23043104,0.08418097503,0.5214973766,-1.928901426,1.999926665
13.24038504,0.6079149116,0.3322078031,-1.736435938,1.869527301
13.25033904,0.06511802875,0.5733633488,-1.328220763,1.448156167
13.26029204,0.193315016,0.2499754858,-0.5567128175,0.6401465458
13.27024604,0.08654851265,0.03598084152,-0.3016157556,0.315843838
13.28020004,-0.2640759002,-0.1640091366,-0.07816236287,0.3205377246
13.29015404,0.3755042423,-0.379465,0.3241102865,0.6245355075
13.30010804,0.5016332155,-0.2308194226,0.6928994402,0.8860153063
13.31006104,0.6083640508,0.1904046375,1.146039065,1.311398598
13.32001504,0.8864821856,0.2495895696,1.490385103,1.751968429
13.32996904,0.937774546,0.2231490451,1.381011473,1.684164268
13.33992304,1.050791723,-0.2004466456,1.471764937,1.819459847
13.34987604,1.099640678,-0.4846821374,1.185906843,1.688342808
13.35983004,0.6342693358,-0.4408052158,0.7292097723,1.062239954
13.36978404,0.5813347849,-0.4791652894,0.5617882007,0.9397635283
13.37973804,0.5602978186,-0.3073933893,0.1799948394,0.6639446389
13.38969204,0.4808180049,0.1610568774,-0.1870845884,0.5404867388
13.39964604,0.5716792776,0.3777634603,-0.3956848839,0.7912578314
13.40959904,0.6478986108,0.6145686775,-0.8338451117,1.2217876
13.41955304,0.5814627658,0.42823838,-0.9876941264,1.223530443
13.42950704,0.5957945837,0.1735868758,-1.289101136,1.430694003
13.43946104,0.925015556,0.05928375006,-1.468517978,1.73658095
13.44941504,0.7247986329,-0.1633337831,-1.271024469,1.472248004
13.45936804,0.414699883,-0.07188099146,-0.9519729012,1.040862755
13.46932204,0.5856851133,0.5952769589,-0.6762875006,1.074591314
13.47927604,0.5134672491,1.020023966,-0.238094236,1.166527485
13.48923004,-0.2448003345,1.265991186,-0.1656940117,1.300044381
13.49918404,-0.3381432386,1.049390438,-0.477474567,1.201475386
13.50913704,-0.9490718783,0.3004235083,-0.6872501528,1.209671231
13.51909104,-1.364463121,0.01577461839,-0.9717709887,1.675215599
13.52904504,-0.9040903446,-0.2681018543,-0.5816810131,1.107975973
13.53899904,-0.9909982418,-0.1548471344,-0.5921574694,1.164777068
13.54895304,-0.9554111371,-0.1501974285,-0.7261355987,1.209397625
13.55890604,-0.7093029267,-0.1492022324,-0.6991606387,1.007073754
13.56886004,-0.9381608277,0.1925394559,-0.586930351,1.123256167
13.57881404,-1.169251123,0.3550762635,-0.1006469536,1.226114656
13.58876804,-1.254582537,0.2852137309,0.146163142,1.294869831
13.59872204,-1.392147202,-0.1010667837,0.1177202386,1.400766356
13.60867504,-1.287957713,-0.4777116716,0.1184783301,1.378796804
13.61862904,-1.356533274,-0.5956313002,0.2410967812,1.50102859
13.62858304,-1.343688695,-0.3409622544,0.5359853151,1.486282216
13.63853704,-0.9984707641,-0.1578835934,0.8396215761,1.314091126
