"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.206083340E-3,-1.850431792E-1,1.058053672E-2,4.623393416E-3,1.854030790E-1
1.116008335E-2,-1.652990323E-1,5.211155534E-2,1.874558866E-2,1.743295195E-1
2.111408336E-2,-1.678241524E-1,6.034677386E-2,1.096148282E-2,1.786808142E-1
3.106808336E-2,-1.542613895E-1,5.883585334E-2,1.549746037E-2,1.658264310E-1
4.102108337E-2,-1.379154982E-1,3.669829488E-2,1.325271428E-2,1.433285872E-1
5.097508337E-2,-1.242562562E-1,2.933372676E-2,-4.761972427E-3,1.277605617E-1
6.092908338E-2,-1.218610905E-1,1.538168550E-2,3.184393644E-3,1.228692882E-1
7.088208338E-2,-1.298156427E-1,1.250544012E-2,9.945529103E-3,1.307952624E-1
8.083608339E-2,-1.460007356E-1,2.289184928E-3,8.486648798E-3,1.462650962E-1
9.079008340E-2,-1.349642622E-1,1.769952178E-2,-7.192075253E-4,1.361217926E-1
1.007440834E-1,-1.351309079E-1,2.138151348E-2,-1.285510361E-3,1.368180687E-1
1.106970834E-1,-1.263567223E-1,3.314611137E-2,8.641892374E-3,1.309174101E-1
1.206510834E-1,-1.335172226E-1,4.147196174E-2,1.064953387E-2,1.402147813E-1
1.306050834E-1,-1.222201096E-1,4.035163522E-2,-1.271857113E-2,1.293358871E-1
1.405590833E-1,-1.164040303E-1,3.299116015E-2,-1.930750608E-3,1.210043087E-1
1.505120833E-1,-1.307994367E-1,3.217664301E-2,-1.171548128E-2,1.352075497E-1
1.604660833E-1,-1.360242163E-1,4.346410811E-2,9.566629529E-3,1.431196580E-1
1.704200833E-1,-1.312221904E-1,4.761153817E-2,1.919816315E-2,1.409066758E-1
1.803730833E-1,-1.304801787E-1,3.687254190E-2,3.331772715E-2,1.396235379E-1
1.903270833E-1,-1.434532499E-1,1.791645348E-2,3.830569446E-2,1.495565460E-1
2.002810834E-1,-1.511993489E-1,5.077722073E-3,1.439759910E-2,1.519681454E-1
2.102350834E-1,-1.293583904E-1,-5.717407465E-3,1.547641039E-2,1.304062928E-1
2.201880834E-1,-1.420559116E-1,-8.839235902E-3,2.022785783E-2,1.437608442E-1
2.301420834E-1,-1.499869287E-1,5.193496943E-3,3.943800777E-2,1.551721871E-1
2.400960834E-1,-1.314271353E-1,2.327016413E-2,3.643750906E-2,1.383556450E-1
2.500490834E-1,-1.398889334E-1,2.482026100E-2,2.693402946E-2,1.446042911E-1
2.600030834E-1,-1.285720861E-1,2.267374814E-2,2.151775360E-2,1.323173983E-1
2.699570834E-1,-1.319802819E-1,2.446825862E-2,2.389669329E-2,1.363398051E-1
2.799110834E-1,-1.399620236E-1,2.269889116E-2,1.144241631E-2,1.422516665E-1
2.898640834E-1,-1.468319173E-1,1.876956224E-2,2.647414595E-2,1.503754927E-1
2.998180834E-1,-1.540149294E-1,1.317903936E-2,-1.568924904E-2,1.553719347E-1
3.097720834E-1,-1.382161912E-1,1.276037872E-2,-7.910990417E-3,1.390292291E-1
3.197250834E-1,-1.426659223E-1,2.302282691E-2,4.032532275E-3,1.445678985E-1
3.296790834E-1,-1.268832640E-1,3.579490006E-2,3.820863068E-3,1.318910026E-1
3.396330833E-1,-1.131658423E-1,3.744615376E-2,2.496176362E-3,1.192264786E-1
3.495870417E-1,-9.793691531E-2,4.508671045E-2,-1.581087112E-3,1.078283389E-1
3.595400417E-1,-8.403501391E-2,3.351799428E-2,-2.365783453E-3,9.050379238E-2
3.694940417E-1,-9.254622102E-2,2.417765200E-2,-3.493038923E-2,1.018307123E-1
3.794480417E-1,-8.797486782E-2,1.911864102E-2,-2.557104349E-2,9.358941216E-2
3.894010417E-1,-7.419108018E-2,4.416109622E-2,-3.557972252E-2,9.338327180E-2
3.993550417E-1,-5.790599987E-2,7.791648746E-2,-3.785721302E-2,1.041981402E-1
4.093090417E-1,-3.954778925E-2,9.313678980E-2,-4.078432918E-2,1.090956037E-1
4.192630417E-1,-3.001375794E-3,1.203690273E-1,-5.818476588E-2,1.337279999E-1
4.292160417E-1,3.373682633E-2,1.244082838E-1,-9.497983217E-2,1.601148433E-1
4.391700417E-1,5.156761810E-2,9.559963703E-2,-1.008785033E-1,1.482396110E-1
4.491240417E-1,6.035262108E-2,7.664647222E-2,-1.026162958E-1,1.415882225E-1
4.590770417E-1,5.148502618E-2,7.981157005E-2,-9.475003660E-2,1.341572364E-1
4.690310417E-1,3.437110305E-2,7.103197575E-2,-1.048069552E-1,1.311922717E-1
4.789850417E-1,2.843003958E-2,6.028771698E-2,-8.312167883E-2,1.065461846E-1
4.889390417E-1,1.227082059E-2,5.881363392E-2,-6.175069034E-2,8.615546605E-2
4.988920417E-1,-5.249776393E-3,4.743553698E-2,-3.019151330E-2,5.647315996E-2
5.088460417E-1,-2.372990146E-2,3.393723965E-2,2.889986336E-3,4.151140180E-2
5.188000418E-1,-1.869778767E-2,5.040299892E-3,1.147223711E-3,1.939917547E-2
5.287530418E-1,-3.377892628E-2,-1.639442325E-2,8.705334663E-3,3.854316834E-2
5.387070418E-1,-3.556525066E-2,-1.182073116E-2,4.165117890E-2,5.603068305E-2
5.486610417E-1,-5.385431796E-2,9.180713296E-3,7.194618791E-2,9.033729582E-2
