"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.077958340E-3,-2.937728852E-2,-2.584586263E-2,3.827002645E-2,5.473233614E-2
1.503395836E-2,-2.184739038E-2,-3.034997284E-2,4.310655087E-2,5.706666318E-2
2.498995839E-2,9.995815158E-4,-3.527800620E-2,3.170009494E-2,4.743872789E-2
3.494595841E-2,1.556031793E-2,-3.528443813E-2,3.406646311E-2,5.145521332E-2
4.490195832E-2,1.902523175E-2,-3.369574964E-2,4.826993465E-2,6.186557668E-2
5.485795834E-2,3.952498510E-2,-1.865904987E-2,3.763501883E-2,5.767823880E-2
6.481295836E-2,4.831846654E-2,-1.357723475E-2,2.039508820E-2,5.417541080E-2
7.476895838E-2,2.103287324E-2,-1.509926498E-2,2.310644209E-2,3.470269768E-2
8.472495840E-2,2.142712176E-2,-2.272052586E-2,2.603121936E-2,4.065671192E-2
9.468095831E-2,2.277739003E-2,-1.220489323E-2,1.486479163E-2,2.981159080E-2
1.046369583E-1,1.941173270E-2,-2.280414104E-5,2.832274318E-2,3.433647722E-2
1.145929584E-1,1.837297484E-2,1.080974758E-2,1.756123513E-2,2.761908446E-2
1.245489584E-1,1.101863936E-2,-6.359431744E-3,-4.098898172E-4,1.272873894E-2
1.345039584E-1,1.889293849E-2,-1.487414718E-2,1.119010895E-2,2.652172539E-2
1.444599583E-1,5.610111058E-3,-5.758337975E-3,1.106059313E-2,1.367364336E-2
1.544159583E-1,9.290202409E-3,-2.043835759E-2,-4.218181372E-3,2.284354123E-2
1.643719584E-1,-8.016094118E-3,-1.751533449E-2,7.100273967E-3,2.052945682E-2
1.743279584E-1,-8.435485661E-3,-9.185391068E-3,-1.015661359E-3,1.251240966E-2
1.842839584E-1,-1.133921295E-2,-3.560954332E-3,1.141084135E-3,1.193985842E-2
1.942389583E-1,-2.836922854E-2,-2.082719743E-2,9.664570391E-3,3.649642725E-2
2.041949583E-1,-3.808949366E-2,-1.131611645E-2,1.262998581E-4,3.973512263E-2
2.141509583E-1,-4.634473890E-2,-1.784336329E-2,-1.473966122E-2,5.180229773E-2
2.241069584E-1,-3.696478173E-2,-3.511662304E-2,-1.395087183E-2,5.286018471E-2
