time_s,acc_x_ms2,acc_y_ms2,acc_z_ms2,acc_abs_ms2
24.007926968000003,0.5384166837,-0.2080815136,-0.7503671646,0.9467002289
24.015923978,1.030117512,-0.3481045961,-1.128396034,1.567034303
24.023918748000003,1.036429286,-0.142439723,-1.417883873,1.762063965
24.031915298,0.6814516187,-0.1722632647,-1.877469063,2.004729663
24.039910068,0.7674853802,-0.7545837164,-0.6924190521,1.279794725
24.047905848000003,0.3156425357,-0.8431838751,0.518787384,1.039100384
24.055930698,0.8148571849,-0.8154565096,1.030686378,1.546375104
24.063927318,1.265631199,-0.4877130091,0.5705785751,1.471477564
24.071924628,0.5353282094,-0.375495106,0.3020572662,0.7202856784
24.079919408000002,0.6880578399,-0.04231762886,-0.05728912354,0.6917343539
24.087913798000002,0.6504257917,-0.09292626381,-0.5698051453,0.8696935694
24.095910188,0.3939200044,-0.4435934424,-1.364830971,1.488190744
24.103904348,0.1074128002,-0.9609485865,-1.094696999,1.460589338
24.111931738000003,-0.1519078165,-0.6500960588,0.02045345306,0.6679215629
24.119927748000002,-0.4909988046,-0.4951201975,0.5177574158,0.8685024915
24.127922758,0.2864035368,-0.2533188462,0.6918649673,0.7904900738
24.135916678,-1.202024698,-0.2115524709,1.019022942,1.589976597
24.143913918000003,-0.2304829657,-0.3416824937,0.6040821075,0.7312896257
24.151909618,-0.929281652,0.02126824856,0.304142952,0.9780182321
24.159936088000002,-0.1875178665,-0.0213047266,0.02595806122,0.1905010829
24.167929938,-0.7945665121,-0.2245510519,-0.707318306,1.087225047
24.175927178000002,-0.969443202,-0.009844243526,-0.607421875,1.144062221
24.183921338,-0.8607195616,-0.1980524063,-0.7421264648,1.153609383
24.191919798,-0.2884737551,-0.1099912226,-1.594938278,1.624544025
24.199915118000003,-0.642346859,-0.2645862103,0.6286821365,0.9369400081
24.207909048,-0.2051866651,-0.5816010833,1.02299881,1.194524153
24.215936438,0.2958440781,-0.2572824955,0.7398481369,0.8373131234
24.223930288000002,0.7628057003,0.07597264647,0.6773529053,1.022962041
24.231926528000002,1.114213467,0.1395754218,0.05952453613,1.124498163
24.239922298000003,0.9159223437,0.3194494843,-0.0746011734,0.9728962164
24.247917688,1.11067605,0.4494638145,-0.1512060165,1.207676392
24.255913618,0.6060851812,0.4622959793,-0.1462459564,0.7761731116
24.263909698000003,0.1134109944,0.7194569111,0.5507068634,0.9131036907
24.271936708000002,-0.2391651869,0.9153955579,-0.5046310425,1.072287976
24.279932408,-0.5015053153,0.6355308294,0.6090736389,1.013103013
24.287926648000003,-0.8492062092,-0.1906478107,2.450234413,2.600220462
24.295922348,-0.3300474882,-0.05919098854,2.06957531,2.096563111
24.303917968,-0.1318544447,0.07174271345,0.30281353,0.3379772854
24.311913968000002,0.08132071793,0.9026644826,-0.7000246048,1.145185869
24.319907828,0.4355024099,0.7715801001,-0.2159576416,0.9119407343
24.327934058,0.04287412763,0.7011309862,0.347202301,0.7835638382
24.335930068000003,0.4156473875,0.2188409865,0.5176210403,0.6989890339
24.343926998,0.08230361342,-0.07670462132,-0.1739931107,0.2071981811
24.351921468,0.6191631556,-0.226762861,-0.05403709412,0.6615923336
24.359915618000002,0.1856669188,-0.1059364974,-0.2620849609,0.3382059623
24.367913168,0.642460227,0.1575323939,-0.6854972839,0.9526164625
24.375910098000002,0.1267075688,0.379529357,-0.6371927261,0.7524040876
24.383936798,0.7015571594,-0.5244947672,0.5146551132,1.015946403
24.391930728000002,0.1127681881,-0.9261665344,0.8068284988,1.233480174
24.399924888,0.379950285,-0.4152505994,0.1844263077,0.5922907582
24.407920888000003,0.1923428327,0.4158557653,-1.742653847,1.801880743
24.415918358000003,0.1976845562,0.3325272202,-1.373735428,1.427165919
24.423911058,-0.4956012666,-0.1758168638,-0.6051206589,0.8016877178
24.431908218,0.03719294071,-0.5084387064,0.07964134216,0.5159805969
24.439935688000002,0.004391372204,-0.6851387024,-0.6984558105,0.9784042339
24.447931618000002,-0.05455206335,-0.4347987473,-0.6889123917,0.8164717764
24.455925538000002,-0.8519929647,0.1475697756,-0.2795295715,0.9087384838
24.463923628000003,-0.9493961334,0.3335388303,-0.3754034042,1.07402462
24.471917788000003,-0.3692348599,-0.1620079875,0.1511697769,0.4306196364
24.479911948,-0.6502240896,-0.4592596292,0.6296758652,1.014988901
24.487907418000002,-0.7131468654,-0.7452845573,1.478949547,1.803141504
24.495935648000003,-0.3800739646,-0.09405866265,2.115436554,2.15136586
24.503929498,-0.06179429591,0.8673421144,0.4131593704,0.9627053256
24.511926198,-0.5774873495,1.006427884,-0.9945449829,1.528237039
24.519919358000003,-0.8621420264,0.3008871078,-0.4199523926,1.005078075
24.527916908,-0.1947642714,-0.3042912781,0.05878543854,0.3660355599
24.535911758,0.3416967392,-0.1027540863,0.3198022842,0.4791540095
24.543907068000003,-0.1229580417,0.2605912685,0.003876686096,0.2881692523
24.551933928,0.332171917,0.6298823357,0.08310413361,0.7169353083
24.559929928000003,0.2208892852,0.9834697843,0.2583312988,1.04054791
24.567926248000003,0.2191114575,0.8058302402,0.06259441376,0.8374307539
24.575921328000003,1.162869453,0.1695318222,-0.5185499191,1.284484497
24.583917338000003,0.6620149612,-0.1653396189,0.4634952545,0.8248811123
24.591913958000003,0.8873938918,-0.256105721,0.9785881042,1.345619834
24.599906188000002,1.188160181,-0.1022484004,0.8066215515,1.439728335
24.607933968,1.038755774,0.4779827595,-0.1384649277,1.151804503
24.615929898,0.4434970021,0.5788491368,-0.1017198563,0.7362763362
24.623924748,-0.5577989817,0.1024880409,-0.5247173309,0.7726394889
24.631921298,0.7290898561,-0.1210189164,-0.8543109894,1.12963041
24.639916458000002,-1.096342564,0.1545225382,-0.305724144,1.148612852
24.647910618,0.1773107648,-0.3300752044,0.2523374557,0.4517332614
24.655908698,-0.4124397933,-0.3391232491,-0.0660200119,0.5380239801
24.663933088,-0.3969938755,-0.5435082316,-0.7436265945,1.002988458
24.671930858000003,-0.02720320225,-0.5562264323,-1.124359131,1.25471563
24.679924788,-0.7452200651,-0.2384276092,-0.8323783875,1.142389798
24.687920488000003,0.3893115819,0.07901525497,-0.2339010239,0.4609952356
24.695917348000002,-0.7511519194,-0.527649045,0.4242258072,1.011241937
24.703914038,0.9284531474,-0.08545893431,-1.122488022,1.459214801
24.711909128000002,1.030813932,-0.4307923913,-0.6725263596,1.304013478
24.719932518,0.5113688707,-0.5987953544,-0.3663005829,0.868464228
24.727928218000002,1.407490253,-0.5926322937,-0.3904266357,1.576285129
24.735924758000003,0.4708675742,-0.5996469259,0.2127199173,0.7915443585
24.743920458,0.6385157704,-0.1769407392,0.1456460953,0.6783975231
24.751916848,0.2344780564,-0.123752445,-0.1416501999,0.3005984127
24.759910928,0.1217778921,-0.3193777204,-0.3787221909,0.5101592703
24.767907858,-0.51721102,-0.4868655503,0.2866306305,0.7659650263
24.775933098000003,-0.6279888153,-0.3543005884,-0.003363609314,0.7210479685
24.783930638,-0.5852129459,0.3318956494,-0.1807174683,0.6966259524
24.791924498,-0.7567834854,0.7189082503,-0.9589424133,1.417434608
24.799919268,-0.6009888053,0.2379702926,-0.1547298431,0.6646493275
24.807915658000002,-1.266073227,0.2260464728,1.056220055,1.664223311
24.815911358,0.02989435196,-0.066329211,0.7373847961,0.7409652988
24.823906138,0.06071537733,-0.3580520451,1.225495338,1.27817309
24.831933138,0.1276333034,-0.1437931061,1.895729065,1.90545412
24.839928608,0.1283819079,0.4962067902,1.536652565,1.619877834
24.847925458000002,0.1813123226,0.5599895716,1.019657135,1.177354302
24.855920308,0.3318387568,0.7901005745,0.8762435913,1.225634003
24.863917168,0.0203474462,0.4219126701,0.7016916275,0.8190210375
24.871913478000003,-0.3894515932,0.2663174272,0.8767271042,0.9956143483
24.879938098,-0.4107761979,0.2834741473,0.7715997696,0.9189455269
24.887935028,-0.6394777298,0.5988890529,0.3576421738,0.9463127332
24.895930108,-0.1562616378,0.3721788526,0.04426765442,0.4060719431
24.903923658,-0.5342575312,0.6332267523,0.8944892883,1.219228574
24.911920898,-0.4936394691,0.5048680902,0.01132774353,0.7061869666
24.919917208,-0.2690739036,0.7422801852,-0.5748510361,0.9766444351
24.927912368,-0.336709559,0.4132045507,0.4933319092,0.7262834849
24.935937218000003,0.395596832,-0.2210575044,0.7928524017,0.9132240715
24.943935068000002,0.5753340721,-0.1068139374,-0.1957244873,0.6170304585
24.951929228,0.8468196392,0.2253946066,-0.4251441956,0.9739886124
24.959925238,0.9029129148,-0.04361629486,-0.300122261,0.9524848998
24.967920628,0.4159267247,-0.02422177792,-1.091925621,1.1687101
24.975914788,0.9506179094,0.02765774727,-0.8276233673,1.260714004
24.983911718,0.06094264984,0.01446586847,-0.7598409653,0.762418232
24.991936108,0.401717037,-0.8580626845,-0.0004329681396,0.9474430515
24.999931728,0.1890484393,-0.8128625154,-0.1102981567,0.8418137946
