time_s,acc_x_ms2,acc_y_ms2,acc_z_ms2,acc_abs_ms2
16.007708816999997,0.3415573239,-1.507747054,0.7087125778,1.70065755
16.015703557,0.205002144,-1.557807446,0.8585214615,1.790488485
16.023698616999997,0.2343213707,-1.585729599,0.8486566544,1.813742811
16.031694976999997,0.06298621744,-1.499563098,0.7124595642,1.661401631
16.039690647,-0.1703758389,-1.348617792,0.6101856232,1.490008178
16.047716697,-0.3532325327,-1.150214553,0.6615753174,1.373116397
16.055711747,-0.6287982464,-0.9328665733,0.5385665894,1.247269518
16.063708647,-0.7865605354,-0.7701711655,0.4134550095,1.175919277
16.071703706999998,-0.7410009503,-0.6114814281,0.2861881256,1.002444806
16.079698837,-0.6792274714,-0.4782646298,0.218998909,0.8590969306
16.087696277,-0.5852583051,-0.4326395988,0.1807432175,0.7499149397
16.095688557,-0.3186944723,-0.414337039,0.1043386459,0.5330364918
16.103715077,-0.05277974159,-0.4663174152,0.09510993958,0.4788356017
16.111711666999998,0.1637737751,-0.5261763334,0.0907869339,0.5585030444
16.119707636999998,0.3138271272,-0.6127227545,0.115275383,0.6980007547
16.127703006999997,0.4689297676,-0.6804432869,0.214056015,0.8536499114
16.135699207,0.5476907492,-0.6793018579,0.2506771088,0.9078850058
16.143693416999998,0.5650199652,-0.6430624127,0.168387413,0.8724283057
16.151690317,0.4909339547,-0.5706617832,0.136713028,0.7650891914
16.159715217,0.3889722228,-0.5102078319,0.1508617401,0.6590680439
16.167709967,0.203840062,-0.367390126,0.2180833817,0.4733779007
16.175707477,-0.02188688889,-0.2219350636,0.2378225327,0.3260272464
16.183703147,-0.1463424265,-0.009625136852,0.1310462952,0.1966770971
16.191698127,-0.3782249391,0.1763453484,0.05839443207,0.4213807022
16.199694407,-0.5917361975,0.2994899154,0.02929878235,0.6638556737
16.207720237,-0.7045243382,0.3450537324,-0.02833175659,0.7849963757
16.215714437,-0.8145124316,0.2839047909,-0.1050405502,0.8689453083
16.223709807,-0.6822930574,0.3215528727,0.02187633514,0.7545850782
16.231706087,-0.6626110077,0.2683067918,-0.01383590698,0.7150058142
16.239701677,-0.5845461488,0.3009266853,-0.1642408371,0.6776622481
16.247698887,-0.3394917846,0.2298697829,-0.0703458786,0.4159847732
16.255693017,-0.1477306485,0.08325052261,0.009125709534,0.1698183518
16.263718227,0.006882317364,-0.02081489563,-0.06716918945,0.07065639521
16.271716126999998,0.01648869365,-0.08979874849,-0.01190853119,0.09207336946
16.279710487,-0.01690287888,-0.1099238992,0.01454162598,0.1121625152
16.287707466999997,-0.06100264192,-0.1414472759,-0.02848529816,0.1566526935
16.295701596999997,-0.04584282637,-0.3962643445,0.2994728088,0.4988095415
16.303696567,-0.1047904938,-0.1933340728,-0.04775810242,0.2250332146
16.311692006999998,-0.06331780553,-0.1151368618,-0.1723136902,0.2166971372
16.319687676999997,-0.01303562522,-0.0875133872,0.09339332581,0.1286500438
16.327715036999997,0.003208518028,-0.1128155589,-0.1987390518,0.2285494599
16.335710637,0.1503972262,-0.1138560176,0.2369394302,0.3028577422
16.343706377,0.1939983964,0.03983896971,0.05974674225,0.2068627432
16.351702356999997,-0.04531133175,0.1471599936,-0.3065395355,0.3430388715
16.359697337,-0.1505308449,0.1608518362,-0.07904911041,0.2340547166
16.367692766999998,-0.1621477604,0.2078219652,0.05269432068,0.2688095178
16.375688436999997,-0.2687065601,0.1972110271,-0.2201662064,0.3994603398
16.383714187,-0.278488934,0.2525238395,-0.02367973328,0.3766763938
16.391708627,-0.1825687885,0.206899941,-0.01870059967,0.276565834
16.399703676999998,-0.1202257723,0.1967089772,-0.01369094849,0.2309460978
16.407701807,0.07735618949,0.200766921,0.09426116943,0.2348967958
16.415698397,0.2158528566,0.1480001807,-0.02290534973,0.2627187931
16.423691067,0.3458394408,0.08382064104,0.09690189362,0.3688099723
16.431717196999998,0.3144488037,0.027158916,0.1113300323,0.3346789999
16.439714097,0.2060738802,-0.04080438614,0.08740520477,0.2275326611
16.447709767,0.200476408,-0.1082111001,0.1592121124,0.2779369157
16.455704747,0.1588101834,-0.2038012147,0.159157753,0.3034580693
16.463700796999998,0.06241063774,-0.2889727056,0.1087770462,0.3150123142
16.471697007,-0.05011875182,-0.285172075,0.06795692444,0.2974107349
16.479692446999998,-0.07355404645,-0.221124202,0.01275348663,0.2333854363
16.487718807,-0.08210235834,-0.06659787893,-0.004102706909,0.1057965355
16.495712707,-0.1067428216,0.0323266983,-0.04246520996,0.119341273
16.503707687,-0.04025062174,0.09251284599,-0.1191072464,0.1560938031
16.511705196999998,0.05018974096,0.1620429158,-0.183763504,0.2500918673
16.519700557,0.1212840751,0.1309168339,-0.1574354172,0.2379809968
16.527696307,0.2352844477,0.08553570509,-0.1047801971,0.2713927373
16.535692287,0.2412435263,0.07360804081,-0.08803844452,0.2671466833
16.543717797,0.1560700536,0.01397669315,0.0005178451538,0.1566954937
16.551713697,0.113790907,-0.01925897598,0.0340013504,0.1203136339
16.559707597,0.04747886211,-0.06186407804,0.07944297791,0.1113220249
16.567703187,-0.02360500395,-0.1091745496,0.1105127335,0.1571284275
16.575698017,-0.01329032332,-0.1180818081,0.1463670731,0.1885292183
16.583695217,-0.0007054507732,-0.1197636724,0.1439094543,0.1872265097
16.591691507,-0.007222078741,-0.1117797494,0.1701784134,0.2037340501
16.599718867,-0.008937731385,-0.07752376795,0.1940574646,0.2091605058
16.607711687,0.008390419185,-0.08153492212,0.1485004425,0.1696193506
16.615707127,0.08313271403,-0.05703353882,0.1173229218,0.1546885279
16.623703416999998,0.1243382916,-0.05652725697,0.1029090881,0.171013514
16.631699697,0.1127670407,-0.08213597536,0.1148147583,0.1806796963
16.639695597,0.06251622736,-0.08318215609,0.1147108078,0.1548745273
16.647692187,0.0004533752799,-0.08894956112,0.1624879837,0.1852419359
16.655716477,-0.01351397485,-0.1760014892,0.16477108,0.2414718628
16.663712757,0.02998710424,-0.1932652891,0.1550607681,0.2495887421
16.671707277,0.0756900683,-0.188446492,0.1525011063,0.2539638836
16.679704787,0.1044187844,-0.1498271227,0.1068277359,0.2115741345
16.687699456999997,0.1688381732,-0.04696780443,0.04202461243,0.1802175669
16.695695436999998,0.2233377546,0.02665245533,-0.001201629639,0.2249256542
16.703690177,0.2891915441,0.0878329277,-0.04200839996,0.3051410789
16.711716617,0.3416444659,0.1078489423,-0.05646038055,0.3626845875
16.719712367,0.2879505455,0.09385317564,-0.09482479095,0.3173573321
16.727706807,0.3004406989,0.07239717245,-0.08529186249,0.3205942387
16.735702706999998,0.2646367252,0.06498473883,-0.07094764709,0.2815833469
16.743698756999997,0.2311652601,0.01208478212,-0.03983783722,0.2348839558
16.751693196999998,0.1553533524,-0.03814971447,-0.01831626892,0.1610141315
16.759689407,0.08553978801,-0.06429541111,0.01278305054,0.1077699476
16.767715617,0.07880688459,-0.09479540586,0.05104255676,0.133424273
16.775711516999998,0.05147167295,-0.07734882832,0.06775379181,0.1149902199
16.783707257,0.06553179771,-0.05506050587,0.08925247192,0.1236611481
16.791702847,0.02279025316,-0.02093046904,0.06527137756,0.07223456861
16.799698217,-0.004907865077,0.03914898634,0.06046772003,0.07220163043
16.807692727,-0.03425100073,0.07032155991,0.05328273773,0.09464302921
16.815690167,-0.02973369882,0.07752889395,0.05328083038,0.09865935905
16.823715757,-0.01069381833,0.0869679451,0.07723045349,0.1168003603
16.831711657,0.08477117866,0.02695280313,0.113152504,0.1439308705
16.839707096999998,0.09405386448,0.01237261295,0.04852199554,0.1065532497
16.847702076999997,0.1272183806,-0.0380409956,0.01500988007,0.1336298253
16.855697127,0.1741622239,-0.04749876261,0.007820129395,0.1806924656
16.863693487,0.1300112903,-0.03059327602,-0.006554603577,0.1337230234
16.871689696999997,0.08107057214,-0.06390523911,0.04131603241,0.1111905202
16.879715906999998,0.04914914817,-0.07795596123,0.05326747894,0.1064433886
16.887711267,-0.01349734142,-0.06805700064,0.0580368042,0.09045553716
16.895706627,0.02207060717,-0.06046080589,0.03646373749,0.07397448818
16.903701607,0.01719451509,-0.02184814215,0.04841709137,0.05583195681
16.911698197,0.01732574962,0.03575211763,0.08671665192,0.09538434481
16.919692636999997,0.005440738983,0.05748188496,0.08191680908,0.1002204188
