time_s;acc_x_ms2;acc_y_ms2;acc_z_ms2;acc_abs_ms2;source_file
21.00794608;0.975827932;-1.804008245;1.692499161;2.659180196;sample_11_Kiesel_combo3_cut22.csv
22.00794492;0.149888575;-0.485656261;0.216995239;0.55264412;sample_11_Kiesel_combo3_cut23.csv
23.00794546;0.125740424;-0.056502998;0.044712067;0.144922089;sample_11_Kiesel_combo3_cut24.csv
24.00794553;1.196793437;-0.852737188;0.438660622;1.533590031;sample_11_Kiesel_combo3_cut25.csv
25.00794692;-2.645234823;0.419038564;0.465239525;2.718328237;sample_11_Kiesel_combo3_cut26.csv
0;-0.003394485;0.002778172;0.071511269;0.071645672;sample_12_Klinker_combo3_cut01.csv
1.007988787;-0.152617812;0.157865465;0.038146973;0.22286519;sample_12_Klinker_combo3_cut02.csv
2.007984618;-1.13150692;0.440671891;-0.532704353;1.325999077;sample_12_Klinker_combo3_cut03.csv
3.007978756;0.537269831;0.186907291;-0.359576225;0.672969738;sample_12_Klinker_combo3_cut04.csv
4.007974047;-3.423394203;1.363716841;1.158237457;3.862753616;sample_12_Klinker_combo3_cut05.csv
5.007968339;-2.231815338;-0.308263481;0.186924934;2.260744791;sample_12_Klinker_combo3_cut06.csv
6.007962477;1.273658633;-0.48415634;-1.529946327;2.048743381;sample_12_Klinker_combo3_cut07.csv
7.007956538;0.315112948;1.584788084;0.489401817;1.688301981;sample_12_Klinker_combo3_cut08.csv
8.007951138;0.671005249;0.057815194;0.400549889;0.783601209;sample_12_Klinker_combo3_cut09.csv
9.000142568;0.424125969;0.019337267;0.046450615;0.42710002;sample_12_Klinker_combo3_cut10.csv
10.00014123;-0.825280905;1.251053691;-3.491896152;3.799942453;sample_12_Klinker_combo3_cut11.csv
11.0001399;0.07476186;1.175032377;-0.861814499;1.459114339;sample_12_Klinker_combo3_cut12.csv
12.00013794;0.731899142;-0.632537484;1.73897934;1.98993195;sample_12_Klinker_combo3_cut13.csv
13.00013576;0.212689072;0.286506355;-0.532499313;0.6409977;sample_12_Klinker_combo3_cut14.csv
14.00013627;0.86720252;0.251352698;-0.50757885;1.035786985;sample_12_Klinker_combo3_cut15.csv
15.00013209;-0.208180755;-0.61841017;-0.388762474;0.759543696;sample_12_Klinker_combo3_cut16.csv
16.00013083;0.087778032;0.532581627;0.070022583;0.544289753;sample_12_Klinker_combo3_cut17.csv
17.00012941;-0.269612312;-0.008846104;0.798201561;0.842552541;sample_12_Klinker_combo3_cut18.csv
18.00012838;0.230865911;-0.103943408;-0.812235832;0.850782198;sample_12_Klinker_combo3_cut19.csv
19.00012681;-0.357279062;0.189502895;-0.885730743;0.973693291;sample_12_Klinker_combo3_cut20.csv
20.00009255;-0.034604669;0.072521985;-1.342642784;1.345045191;sample_12_Klinker_combo3_cut21.csv
21.00008949;-1.786198139;0.743913174;0.361927033;1.96847702;sample_12_Klinker_combo3_cut22.csv
22.00008666;-0.35762009;-0.090448409;2.338915825;2.367826066;sample_12_Klinker_combo3_cut23.csv
23.0000856;0.533353925;0.865703583;1.606975555;1.901651792;sample_12_Klinker_combo3_cut24.csv
24.00008461;0.485579133;-0.126806498;0.623895645;0.800695172;sample_12_Klinker_combo3_cut25.csv
25.00008086;0.257713348;-0.582722127;-0.369688988;0.736648624;sample_12_Klinker_combo3_cut26.csv
26.00007773;0.410921574;0.015200734;0.01881218;0.411632725;sample_12_Klinker_combo3_cut27.csv
27.00007551;0.165036678;0.08901006;-0.086068153;0.206319226;sample_12_Klinker_combo3_cut28.csv
28.00007361;0.083216831;-0.068899453;0.127002716;0.166738914;sample_12_Klinker_combo3_cut29.csv
29.00007178;2.649954081;0.710930646;-1.79276228;3.277449558;sample_12_Klinker_combo3_cut30.csv
30.00006987;-0.041720688;0.460878849;-0.420219421;0.625087427;sample_12_Klinker_combo3_cut31.csv
0;0.002775297;-0.018249214;-0.190927506;0.191817748;sample_13_Asfalt_combo4_cut01.csv
1.007993631;0.098150298;0.011371315;0.089818954;0.133529893;sample_13_Asfalt_combo4_cut02.csv
2.00799028;0.33579585;-0.337833732;0.280375481;0.552721353;sample_13_Asfalt_combo4_cut03.csv
3.007988159;-2.086022377;2.143401146;0.088349342;2.992233854;sample_13_Asfalt_combo4_cut04.csv
4.007985116;1.280955076;-1.069151402;-0.688646317;1.805038608;sample_13_Asfalt_combo4_cut05.csv
5.007982304;2.319927692;1.215770364;-0.990460396;2.800209612;sample_13_Asfalt_combo4_cut06.csv
6.007981414;0.398631752;-0.486961246;-0.420891762;0.75709207;sample_13_Asfalt_combo4_cut07.csv
7.007980293;0.864407897;0.840114951;-1.545325279;1.959853148;sample_13_Asfalt_combo4_cut08.csv
8.00797725;0.181622326;0.448608011;-1.273923874;1.362761114;sample_13_Asfalt_combo4_cut09.csv
9.007974822;0.18342571;0.828426063;-0.610704422;1.045416005;sample_13_Asfalt_combo4_cut10.csv
10.00797447;0.607993484;0.917643309;0.232096672;1.124986304;sample_13_Asfalt_combo4_cut11.csv
11.00797182;-0.012029767;0.079827845;-0.311758995;0.322041723;sample_13_Asfalt_combo4_cut12.csv
12.00797;-0.616695404;0.571350932;-1.18806076;1.455418661;sample_13_Asfalt_combo4_cut13.csv
13.00796934;0.024282157;0.636393666;0.144955635;0.653145204;sample_13_Asfalt_combo4_cut14.csv
14.00796453;0.706637085;0.457817495;-1.942210674;2.116864457;sample_13_Asfalt_combo4_cut15.csv
15.00796233;0.649274707;0.594566941;-0.397713661;0.966045366;sample_13_Asfalt_combo4_cut16.csv
16.00796175;0.951176405;0.152708471;0.068886757;0.965816657;sample_13_Asfalt_combo4_cut17.csv
17.00795694;-0.54329133;-1.529536247;2.131772995;2.679384762;sample_13_Asfalt_combo4_cut18.csv
18.00795628;-0.72764349;0.398805618;-0.37061882;0.908773503;sample_13_Asfalt_combo4_cut19.csv
19.00795539;-0.162326753;0.382944226;0.176971436;0.452012328;sample_13_Asfalt_combo4_cut20.csv
20.00795112;0.356042028;0.00883913;0.047472;0.359301609;sample_13_Asfalt_combo4_cut21.csv
21.00768747;-0.822547078;0.041019261;0.067811012;0.826356224;sample_13_Asfalt_combo4_cut22.csv
0;-0.001054943;0.000197232;0.022186279;0.022212222;sample_14_Gras_combo4_cut01.csv
1.000002078;-0.572746873;0.240176618;-0.037537575;0.622200014;sample_14_Gras_combo4_cut02.csv
2.007994615;2.061758518;-1.171804547;-0.443983078;2.412694564;sample_14_Gras_combo4_cut03.csv
3.000001;1.728621006;0.641763568;1.143596649;2.169747533;sample_14_Gras_combo4_cut04.csv
4.007996307;-0.08825025;-0.27621612;0.59113884;0.658428872;sample_14_Gras_combo4_cut05.csv
5.007994614;-0.049794562;1.69313395;0.596307755;1.795763072;sample_14_Gras_combo4_cut06.csv
6.007994538;-0.077367187;-1.166969299;3.358489037;3.556297462;sample_14_Gras_combo4_cut07.csv
7.007995768;-0.626199544;1.228872895;0.435712814;1.446409388;sample_14_Gras_combo4_cut08.csv
8.007995614;0.943867087;1.716915846;-1.287363052;2.344352518;sample_14_Gras_combo4_cut09.csv
9.007994383;0.823075175;1.02130723;-1.497447014;1.990695547;sample_14_Gras_combo4_cut10.csv
10.00000015;0.384199858;-0.903403878;0.19948864;1.001770341;sample_14_Gras_combo4_cut11.csv
11.00799569;0.434445649;-0.945769429;0.107362747;1.046302822;sample_14_Gras_combo4_cut12.csv
12.00000115;-2.191802025;-0.172144949;1.364351273;2.587486115;sample_14_Gras_combo4_cut13.csv
13.00799492;1.57267344;-1.080042481;1.683282852;2.544255229;sample_14_Gras_combo4_cut14.csv
14.00799392;0.257281154;-0.739609718;3.995566368;4.071580373;sample_14_Gras_combo4_cut15.csv
15.0079973;1.816004395;0.216924012;-0.849825859;2.016713163;sample_14_Gras_combo4_cut16.csv
16.00799323;-1.273032904;0.173148513;-0.786541939;1.506400147;sample_14_Gras_combo4_cut17.csv
17.00799307;-1.698930025;0.667855263;1.059275627;2.110558868;sample_14_Gras_combo4_cut18.csv
18.00769397;0.185337842;-0.474292845;0.174834251;0.538396539;sample_14_Gras_combo4_cut19.csv
19.00768959;2.048935413;-0.263642967;-0.003429413;2.065830512;sample_14_Gras_combo4_cut20.csv
0;0.00278914;0.00230068;0.038714409;0.038882874;sample_15_Kiesel_combo4_cut01.csv
1.007992746;-1.327672243;-0.538189173;-0.091726303;1.435539928;sample_15_Kiesel_combo4_cut02.csv
2.007991885;-3.136712551;-0.228438199;1.356985092;3.425282204;sample_15_Kiesel_combo4_cut03.csv
3.007991716;0.650439382;-1.13596487;0.383146286;1.363923991;sample_15_Kiesel_combo4_cut04.csv
4.007989086;-0.307192147;-1.104085207;2.098467827;2.391011999;sample_15_Kiesel_combo4_cut05.csv
5.00798961;0.000161678;2.868406534;-0.212656975;2.876278683;sample_15_Kiesel_combo4_cut06.csv
6.007986365;0.941752672;-2.393012285;0.748497009;2.678367724;sample_15_Kiesel_combo4_cut07.csv
7.007987118;0.308738679;1.057466865;2.210329056;2.469637681;sample_15_Kiesel_combo4_cut08.csv
8.007988104;0.061745107;0.668238998;-0.903316498;1.125316183;sample_15_Kiesel_combo4_cut09.csv
9.007986473;-1.142837882;0.372062683;-2.234552383;2.53726889;sample_15_Kiesel_combo4_cut10.csv
10.00798384;-0.810225785;-0.27103287;-0.664752007;1.082506291;sample_15_Kiesel_combo4_cut11.csv
11.00798399;-1.135276675;2.01839304;-2.631547928;3.505396994;sample_15_Kiesel_combo4_cut12.csv
12.00798074;1.00607717;1.128656387;-0.644008637;1.643412193;sample_15_Kiesel_combo4_cut13.csv
13.00798026;-1.391537786;1.008091211;0.506371498;1.791378629;sample_15_Kiesel_combo4_cut14.csv
14.00797971;-0.492145687;0.786287844;-0.109558106;0.9340551;sample_15_Kiesel_combo4_cut15.csv
15.00797746;-0.351044923;-2.403494358;3.024569511;3.879180119;sample_15_Kiesel_combo4_cut16.csv
16.00797537;0.697313249;0.802394748;0.285718918;1.100780813;sample_15_Kiesel_combo4_cut17.csv
17.00797805;1.167672276;-0.067935586;0.47224617;1.261384253;sample_15_Kiesel_combo4_cut18.csv
18.00797573;-1.775848985;0.861202478;-0.846320152;2.147455966;sample_15_Kiesel_combo4_cut19.csv
19.00779965;-0.338918686;-0.941497266;2.178127289;2.396981741;sample_15_Kiesel_combo4_cut20.csv
20.00779608;-1.133544445;-0.308495373;0.088433266;1.178097129;sample_15_Kiesel_combo4_cut21.csv
21.00779475;-0.661007285;1.771218181;0.416121483;1.935794814;sample_15_Kiesel_combo4_cut22.csv
22.00779019;-0.205021113;-0.051932395;-0.034582138;0.214304817;sample_15_Kiesel_combo4_cut23.csv
23.00778632;-0.059677862;-0.039880723;-0.020564079;0.074664587;sample_15_Kiesel_combo4_cut24.csv
24.00778522;1.409456253;2.754814148;-1.206169128;3.32120639;sample_15_Kiesel_combo4_cut25.csv
25.00778197;1.066949844;0.269437254;-0.637390137;1.271709318;sample_15_Kiesel_combo4_cut26.csv
0;0.000888005;-0.000301123;0.007979393;0.008034298;sample_16_Klinker_combo4_cut01.csv
1.007994524;0.176336199;-0.44255203;0.453397751;0.657659695;sample_16_Klinker_combo4_cut02.csv
2.007994054;0.568581224;0.310518682;0.399542809;0.761144477;sample_16_Klinker_combo4_cut03.csv
3.007994199;-1.39976275;-0.584934831;-0.243058205;1.53641199;sample_16_Klinker_combo4_cut04.csv
4.007992267;-0.236171544;0.120322347;0.111907005;0.287711041;sample_16_Klinker_combo4_cut05.csv
5.00799272;0.214184403;-0.038653076;0.088070869;0.234788196;sample_16_Klinker_combo4_cut06.csv
6.007990096;0.280326694;0.521545053;-0.078769684;0.597324837;sample_16_Klinker_combo4_cut07.csv
7.007990471;-1.95661366;0.585333586;-1.957158089;2.828678173;sample_16_Klinker_combo4_cut08.csv
8.007988463;0.599848032;0.336982876;0.845684052;1.090209446;sample_16_Klinker_combo4_cut09.csv
9.007987453;2.064571142;0.193441749;-1.72884655;2.699774825;sample_16_Klinker_combo4_cut10.csv
10.0079876;0.708000183;-0.488283932;-0.828262329;1.194028452;sample_16_Klinker_combo4_cut11.csv
11.00798736;0.007906944;-0.083153546;0.820637703;0.824877731;sample_16_Klinker_combo4_cut12.csv
12.00798535;1.029098272;0.192836374;0.642385483;1.228368117;sample_16_Klinker_combo4_cut13.csv
13.0079865;-0.917510033;0.941368163;1.182038307;1.767827265;sample_16_Klinker_combo4_cut14.csv
14.00792626;-0.457740247;-0.554510713;-1.642521858;1.793010407;sample_16_Klinker_combo4_cut15.csv
15.00792586;-0.954420149;0.206570864;-0.340773583;1.034270747;sample_16_Klinker_combo4_cut16.csv
16.00792291;-0.877339959;-0.241100952;1.569654465;1.814296065;sample_16_Klinker_combo4_cut17.csv
17.00792312;0.201023936;-0.519703507;-1.126373291;1.256669865;sample_16_Klinker_combo4_cut18.csv
18.00792179;0.743595362;-0.054931462;-0.109805107;0.753663512;sample_16_Klinker_combo4_cut19.csv
19.00791777;-0.266111434;-0.556133151;0.259919167;0.669072007;sample_16_Klinker_combo4_cut20.csv
20.0079186;2.174084663;0.282334387;-0.023416519;2.192465544;sample_16_Klinker_combo4_cut21.csv
21.00791473;-0.60797888;-0.332832992;0.28604126;0.749823794;sample_16_Klinker_combo4_cut22.csv
22.0079134;-6.606027126;-0.453946769;1.301231384;6.748249045;sample_16_Klinker_combo4_cut23.csv
23.00791307;-0.056442112;0.251116395;-0.146840096;0.296322745;sample_16_Klinker_combo4_cut24.csv
24.00790897;-1.041102648;0.22842139;0.003149033;1.065870992;sample_16_Klinker_combo4_cut25.csv
25.00798872;-0.729858518;0.209338665;-0.037883759;0.760231091;sample_16_Klinker_combo4_cut26.csv
26.00799101;-0.261655092;-0.189873666;0.048457146;0.326899818;sample_16_Klinker_combo4_cut27.csv
27.00799175;-0.092671737;-0.363676846;0.384677887;0.537425321;sample_16_Klinker_combo4_cut28.csv
28.00798857;-4.352113247;1.51767087;-2.357725143;5.177169346;sample_16_Klinker_combo4_cut29.csv
29.00798809;0.372438163;-0.177350909;-0.268122673;0.491989123;sample_16_Klinker_combo4_cut30.csv
0;-0.001527801;0.005109131;0.070827484;0.071027952;sample_17_Asfalt_combo5_cut01.csv
1.000001026;0.223936915;-0.205937594;0.171318054;0.349153133;sample_17_Asfalt_combo5_cut02.csv
2.007996905;0.032942917;-0.024165452;0.232391357;0.235955394;sample_17_Asfalt_combo5_cut03.csv
3.000001385;-0.027039781;-0.15806362;-0.077618599;0.178156967;sample_17_Asfalt_combo5_cut04.csv
4.000001873;-3.108481884;3.157519817;-0.527350426;4.462139564;sample_17_Asfalt_combo5_cut05.csv
5.000004283;-0.488235891;1.409020782;-3.343546391;3.661013017;sample_17_Asfalt_combo5_cut06.csv
6.007912166;1.108961105;-0.28481251;-0.681776047;1.33256575;sample_17_Asfalt_combo5_cut07.csv
7.007908859;1.233076096;0.803649485;0.66855526;1.616568986;sample_17_Asfalt_combo5_cut08.csv
8.007906476;0.407927275;-0.207766205;2.159313202;2.207307174;sample_17_Asfalt_combo5_cut09.csv
9.007905554;-0.67674911;-0.403544903;2.995456696;3.097353493;sample_17_Asfalt_combo5_cut10.csv
10.00790163;0.964236319;0.401438505;-0.009293556;1.044505109;sample_17_Asfalt_combo5_cut11.csv
11.00789717;-0.736340582;1.064245939;-0.81120491;1.527373654;sample_17_Asfalt_combo5_cut12.csv
12.00789541;-2.76960206;-1.257469177;2.33465004;3.834385885;sample_17_Asfalt_combo5_cut13.csv
13.00789479;-1.050613046;0.856909573;-1.655879974;2.140098193;sample_17_Asfalt_combo5_cut14.csv
14.00789218;1.38218534;-0.5185197;-0.325720787;1.511751641;sample_17_Asfalt_combo5_cut15.csv
15.00788764;-0.530948699;-0.532988012;-0.484696388;0.894937612;sample_17_Asfalt_combo5_cut16.csv
16.00788679;0.135869116;-0.6209144;1.375561714;1.515310245;sample_17_Asfalt_combo5_cut17.csv
17.00798723;-0.580835462;0.219463646;-1.470389366;1.596113722;sample_17_Asfalt_combo5_cut18.csv
18.0079868;0.6124686;1.026736259;-1.73977375;2.110951879;sample_17_Asfalt_combo5_cut19.csv
19.0079869;-0.372653484;-0.650509358;2.113525391;2.242548243;sample_17_Asfalt_combo5_cut20.csv
20.00798723;-0.036122948;0.180293351;-0.065721512;0.19526873;sample_17_Asfalt_combo5_cut21.csv
21.0079868;0.063457243;0.009342134;0.029438019;0.070574033;sample_17_Asfalt_combo5_cut22.csv
22.00798444;-0.395815879;-0.179423451;0.150742531;0.459985104;sample_17_Asfalt_combo5_cut23.csv
23.00798539;-0.066549167;-0.143601328;0.033719063;0.161824313;sample_17_Asfalt_combo5_cut24.csv
0;0.000636697;-0.000816226;0.003882408;0.004018047;sample_18_Gras_combo5_cut01.csv
1.000000229;0.870630503;-0.063504934;0.068562508;0.875631867;sample_18_Gras_combo5_cut02.csv
2.007992213;-4.45188427;-0.002921015;0.06729126;4.45239376;sample_18_Gras_combo5_cut03.csv
3.007988904;0.959468246;-2.405747652;-0.603542328;2.65941054;sample_18_Gras_combo5_cut04.csv
4.007988903;1.087932348;-0.38319099;0.412354469;1.224936054;sample_18_Gras_combo5_cut05.csv
5.007986363;4.061152458;2.168980122;-0.532579422;4.634768052;sample_18_Gras_combo5_cut06.csv
6.007985823;-2.867041826;1.179898739;0.680478096;3.174136151;sample_18_Gras_combo5_cut07.csv
7.007984206;1.60470283;0.398174405;1.732823372;2.395055504;sample_18_Gras_combo5_cut08.csv
8.007982359;0.076029956;-1.289988518;-0.650659561;1.446792589;sample_18_Gras_combo5_cut09.csv
9.007980588;-1.23516953;-1.516415834;3.34869957;3.878008453;sample_18_Gras_combo5_cut10.csv
10.00797782;0.769079804;-0.774996996;-0.195617676;1.109220611;sample_18_Gras_combo5_cut11.csv
11.00797628;-0.697710991;0.973835528;-0.653515816;1.364638847;sample_18_Gras_combo5_cut12.csv
12.00797528;-0.236001626;1.079572201;4.873443604;4.99716174;sample_18_Gras_combo5_cut13.csv
13.00797289;0.217383564;1.261494637;-0.877839088;1.552168096;sample_18_Gras_combo5_cut14.csv
14.00797066;-0.187404603;1.224461198;-0.173473358;1.250807226;sample_18_Gras_combo5_cut15.csv
15.00796881;0.732694209;-0.362017095;-2.574629784;2.701224852;sample_18_Gras_combo5_cut16.csv
16.00796635;-1.42916441;-0.222003043;0.803394318;1.654460241;sample_18_Gras_combo5_cut17.csv
17.00796696;-0.014612138;-0.734985411;0.312005997;0.798601785;sample_18_Gras_combo5_cut18.csv
18.00796296;-0.419485688;-0.727868199;1.175281525;1.444661559;sample_18_Gras_combo5_cut19.csv
19.00796142;-0.053232461;0.643897533;0.634795189;0.905760819;sample_18_Gras_combo5_cut20.csv
20.00795996;-1.308802843;1.608130693;-0.520933151;2.137854195;sample_18_Gras_combo5_cut21.csv
21.00795719;-0.199512377;-0.381798685;0.145504952;0.45469453;sample_18_Gras_combo5_cut22.csv
22.00795588;0.626949608;0.214444757;-0.581875801;0.881834346;sample_18_Gras_combo5_cut23.csv
23.0079528;-3.320545435;1.423311472;-0.49605751;3.646630031;sample_18_Gras_combo5_cut24.csv
0;-0.078842878;0.039862394;0.395758629;0.405499818;sample_19_Kiesel_combo5_cut01.csv
1.007996211;0.84637183;-0.095717013;-0.040998459;0.852753126;sample_19_Kiesel_combo5_cut02.csv
2.00000156;2.31959033;0.877807736;1.002163887;2.674953865;sample_19_Kiesel_combo5_cut03.csv
3.000003455;-1.438933015;0.636950612;-0.120195389;1.578189227;sample_19_Kiesel_combo5_cut04.csv
4.000004581;0.092682377;-1.935822964;-0.269271851;1.956657328;sample_19_Kiesel_combo5_cut05.csv
5.000007091;0.07062915;0.219268918;2.005823135;2.019008119;sample_19_Kiesel_combo5_cut06.csv
6.000006602;0.974251032;0.267720848;0.311188698;1.057202881;sample_19_Kiesel_combo5_cut07.csv
7.000008036;0.977068305;-0.338669628;0.235486984;1.06057235;sample_19_Kiesel_combo5_cut08.csv
8.000009623;1.017896652;0.420353949;-1.228330612;1.649729411;sample_19_Kiesel_combo5_cut09.csv
9.000007903;-0.882631481;0.175361306;3.232879639;3.355786149;sample_19_Kiesel_combo5_cut10.csv
10.00000834;1.383828759;1.782679081;-1.347572327;2.628474447;sample_19_Kiesel_combo5_cut11.csv
11.00001069;0.213008419;1.966496944;-1.675924301;2.592528704;sample_19_Kiesel_combo5_cut12.csv
12.00001044;0.153341889;-1.492214084;0.016637802;1.500164465;sample_19_Kiesel_combo5_cut13.csv
13.00794369;-1.962389946;2.145885468;-1.153107643;3.128171347;sample_19_Kiesel_combo5_cut14.csv
14.00794488;0.16103667;-0.025179356;-0.91157341;0.926030718;sample_19_Kiesel_combo5_cut15.csv
15.00794591;0.985800326;0.347637177;-0.823577881;1.330764598;sample_19_Kiesel_combo5_cut16.csv
16.00794471;-1.177031994;1.072463512;-2.33161211;2.823472566;sample_19_Kiesel_combo5_cut17.csv
17.00794373;0.655049264;1.036596894;-0.612102509;1.370507986;sample_19_Kiesel_combo5_cut18.csv
18.00794623;0.467412502;1.432694912;-2.075836658;2.565187516;sample_19_Kiesel_combo5_cut19.csv
19.00794626;0.82654357;-0.512934029;0.581782341;1.13346649;sample_19_Kiesel_combo5_cut20.csv
20.00794506;0.410395622;-0.581452191;1.101921082;1.311770287;sample_19_Kiesel_combo5_cut21.csv
21.00794609;-3.214160681;-2.221624851;0.345910072;3.922511904;sample_19_Kiesel_combo5_cut22.csv
22.00794368;2.067747831;-0.791101754;3.427597046;4.080422109;sample_19_Kiesel_combo5_cut23.csv
23.0079443;-1.376698494;-1.556036949;1.526934624;2.578386913;sample_19_Kiesel_combo5_cut24.csv
24.00794522;-0.840925515;-0.502069116;0.080712318;0.982722543;sample_19_Kiesel_combo5_cut25.csv
25.00794584;0.223240823;-0.190734848;-0.1316185;0.321775818;sample_19_Kiesel_combo5_cut26.csv
26.00794362;0.024716645;-0.010250717;0.036067963;0.044909773;sample_19_Kiesel_combo5_cut27.csv
27.00794393;0.891945839;0.095173359;0.245047569;0.929878303;sample_19_Kiesel_combo5_cut28.csv
28.00794247;-0.670752287;0.533563972;0.230173111;0.887456367;sample_19_Kiesel_combo5_cut29.csv
29.0079427;-0.451221943;0.230727762;-0.078834534;0.512885392;sample_19_Kiesel_combo5_cut30.csv
0;0.001407683;-0.000986636;-0.020277023;0.020349759;sample_20_Klinker_combo5_cut01.csv
1.000000816;-0.198507577;0.152827978;-0.034889221;0.25294052;sample_20_Klinker_combo5_cut02.csv
2.000002171;-4.353619576;-1.560182929;0.088804245;4.625587571;sample_20_Klinker_combo5_cut03.csv
3.000000525;-2.885437012;0.185492247;0.393191338;2.918005063;sample_20_Klinker_combo5_cut04.csv
4.007996726;-0.209356651;-0.069794521;0.402272224;0.458829407;sample_20_Klinker_combo5_cut05.csv
5.007994543;-0.282916725;0.849514425;1.703336716;1.924336924;sample_20_Klinker_combo5_cut06.csv
6.007995897;-0.613304079;0.040069327;0.923440933;1.109274809;sample_20_Klinker_combo5_cut07.csv
7.007997713;0.814100385;0.21263203;1.559731483;1.772211646;sample_20_Klinker_combo5_cut08.csv
8.007994222;-0.299937069;0.31164223;-0.544753075;0.695585392;sample_20_Klinker_combo5_cut09.csv
9.000007565;-0.309136748;-0.334461272;0.330698967;0.562842499;sample_20_Klinker_combo5_cut10.csv
10.0000096;0.074256569;-0.339373291;0.155734062;0.380711658;sample_20_Klinker_combo5_cut11.csv
11.00001055;-0.971362948;-0.141756147;-0.177803993;0.9976247;sample_20_Klinker_combo5_cut12.csv
12.00000766;-0.705631912;-0.457888603;0.770718575;1.140870496;sample_20_Klinker_combo5_cut13.csv
13.00000954;-0.235430807;0.593162119;-0.528850555;0.8288256;sample_20_Klinker_combo5_cut14.csv
14.00000903;-0.360189319;0.133234501;0.071084976;0.390564785;sample_20_Klinker_combo5_cut15.csv
15.00001045;-1.153312206;0.795507073;-1.67993927;2.187500057;sample_20_Klinker_combo5_cut16.csv
16.00000956;-0.942266524;-0.10953483;-0.794151306;1.237150103;sample_20_Klinker_combo5_cut17.csv
17.00000851;0.34467873;0.182195395;1.016162872;1.088386683;sample_20_Klinker_combo5_cut18.csv
18.00000978;0.213428319;-0.169804201;0.398474693;0.482873891;sample_20_Klinker_combo5_cut19.csv
19.00001081;1.089036703;-0.14930588;0.451045036;1.188164471;sample_20_Klinker_combo5_cut20.csv
20.0000103;-0.438565105;-0.509625971;0.35845089;0.761935051;sample_20_Klinker_combo5_cut21.csv
21.00000918;0.198409066;0.771813273;0.887099266;1.192479347;sample_20_Klinker_combo5_cut22.csv
22.00001083;-0.168865889;0.196614653;-0.006445885;0.259257709;sample_20_Klinker_combo5_cut23.csv
23.00798143;-0.999949992;-0.136683047;0.287448883;1.049385106;sample_20_Klinker_combo5_cut24.csv
24.00798278;-1.596156001;-0.513408423;-0.311832428;1.705444708;sample_20_Klinker_combo5_cut25.csv
