time_s,acc_x_ms2,acc_y_ms2,acc_z_ms2,acc_abs_ms2
13.000022862,1.519056797,-1.471164346,1.72173214,2.726943279
13.008016712,1.818732023,-1.048954487,0.2517690659,2.114587277
13.016013322,2.264883041,0.1134415865,-1.189578056,2.560792873
13.024009322,2.469298363,0.5911195278,-0.7442483902,2.645895381
13.032004472,2.143354177,0.3936744928,0.395450592,2.214797487
13.039999172,0.9123767018,0.3910483122,-0.1095314026,0.9986726975
13.048024092,0.2426379174,0.3788176775,-1.172145844,1.25550861
13.056021932,-0.7921254635,0.710241735,0.3295536041,1.113782587
13.064017392,-1.36082983,0.5709242225,2.03933239,2.517278072
13.072013322,-2.121551752,0.7022324204,2.168842316,3.114159469
13.080007782,-2.410611153,0.9858422875,0.6488609314,2.684017819
13.088003852,-2.269780397,0.3658810258,0.3020582199,2.318838318
13.096001082,-1.996029377,-0.6614208221,0.192152977,2.111523986
13.104023852,-0.8454277515,-0.9870868921,0.1084690094,1.304167988
13.112022232,-0.3220028877,-0.2333567739,-0.1738872528,0.4340253683
13.120016162,0.6906560659,1.095464945,-1.198029518,1.764177988
13.128012772,1.348893285,1.396570206,-2.552177429,3.206794515
13.136008152,2.265615702,0.9258278012,-2.884149551,3.782656508
13.144002852,1.710704684,-0.1745576859,-1.46876049,2.261468169
13.151999232,1.206095457,-1.081544518,0.17623806,1.629559649
13.160026002,1.342950583,-1.149571657,-0.06078052521,1.768820379
13.168019462,0.590865612,-0.5665198565,-0.7311429977,1.097559567
13.176016772,-1.141948581,-0.2736573219,-0.5276422501,1.287377658
13.184010922,-0.4510415792,-0.5119654536,-0.4439001083,0.8139990406
13.192006532,-0.3235606551,-0.6704587936,-1.102426529,1.330244618
13.200002612,-0.532364428,-0.8320106268,-1.124212265,1.496498174
13.207999222,0.1351994574,-1.100772142,-0.3943881989,1.177081244
13.216025382,0.4389299154,-1.074498892,1.769141197,2.115908295
13.224021382,1.198878884,-0.1593274772,1.136286736,1.65947081
13.232016142,1.745582461,0.5597034097,-1.114450455,2.145303208
13.240011842,1.2921803,0.5950445533,-2.589150906,2.954236003
13.248007452,1.555179238,0.03558146954,-1.380026817,2.079500546
13.256004142,1.369142413,-0.4005869627,-0.5110521317,1.515320146
13.263999222,0.4477219582,-0.6186600924,-0.09470748901,0.7695224299
13.272025062,-0.09928233922,-0.7540389895,0.7763757706,1.086826167
13.280020752,-0.02890150249,-0.3769170642,1.702464104,1.743928265
13.288015832,0.0895973146,-0.2161853313,0.9742364883,1.001948358
13.296010522,-0.9339530468,0.2904217243,-0.816868782,1.274318515
13.304005982,-1.453168988,0.7937957048,-1.152183533,2.017260177
13.312003142,-0.7551353574,0.429823935,0.2314376831,0.899189315
13.319999832,-0.04599049687,-0.1449358165,1.459342003,1.467242515
13.328025902,0.836706996,-0.2004159391,1.145419121,1.432560682
13.336021362,0.8894972801,0.3236102462,-0.5210485458,1.080472392
13.344017292,1.007148981,0.4360688627,-2.237611294,2.492269934
13.352010292,1.376886606,-0.2393949181,-1.876079082,2.3394015
13.360007752,1.031004429,-0.6995030642,-0.2362203598,1.268098863
13.368002592,0.325750649,-0.7437579632,1.068325996,1.341868037
13.375999212,-1.118710995,-0.5889126062,1.62087822,2.055621208
13.384024052,-1.400975704,-0.6460884809,0.308257103,1.573272287
13.392020132,-1.122611523,-0.8570421934,1.641066551,2.165150659
13.400014892,-2.337785959,-0.7691402435,2.102430344,3.236824564
13.408009592,-2.319257498,0.1305613518,0.5336370468,2.383436617
13.416007122,-2.096143723,1.646389484,-1.695840836,3.15916017
13.424001582,-1.237767696,1.702938437,-0.9776659012,2.321184785
13.432028742,0.7305756807,0.3689692318,1.100521088,1.371504934
13.440023202,1.141834259,-0.6628450155,2.139530182,2.514107871
13.448018282,2.291148424,-0.6198917627,1.648711205,2.889961165
13.456015202,2.07961607,0.6958022714,-0.774055481,2.32553342
13.464012662,1.811074376,1.405687809,-1.690376282,2.848389121
13.472008352,0.8253383636,1.692701817,-2.544240952,3.165372786
13.480002272,0.6062892675,0.9028609991,-2.091123581,2.357019832
13.488027732,-0.8338330984,-0.6107516289,0.894862175,1.367140629
13.496024352,-1.607035518,-1.500922561,3.406219482,4.054338769
13.504019422,-1.237335205,-0.9128812551,3.892141342,4.18486736
13.512014812,-1.579418421,0.6696771383,1.428573608,2.232454383
13.520011192,-1.508384824,2.097058296,-2.193300724,3.388723409
13.528005042,-1.024089336,2.21262002,-2.654124737,3.604001171
13.536001652,-0.114172563,1.538104057,-1.297729492,2.015663985
13.544028652,-0.1257743537,0.6989048719,-0.2287025452,0.7460509783
13.552022882,0.957470715,-0.2772653103,0.7707223892,1.260015565
13.560019112,1.45505023,-0.405264914,1.152171135,1.899712912
13.568015492,1.328446746,0.3837584257,0.4418888092,1.451656642
13.576010262,1.425404072,0.987971127,-0.3853406906,1.776612272
13.584006492,0.6000126004,0.804166615,-2.103303432,2.33036143
13.592001572,-0.1793272495,-0.350120753,-2.057301521,2.094572117
13.600028952,-0.2317171693,-1.217910528,0.9738531113,1.576511587
13.608022262,-1.409607053,-0.9155199528,2.271306992,2.825598039
13.616019412,-0.7501666546,-0.5789788961,1.732518196,1.974736912
13.624014182,-0.721535027,0.2977262735,-0.1516027451,0.7951333985
13.632008332,-0.6510558128,1.128541946,-2.5860672,2.895725152
13.640005252,-1.387992859,0.9126445651,-2.896843433,3.33933319
13.648000952,-0.3266909719,0.1430032253,-1.713892937,1.750601586
13.656028642,0.5719687939,-0.6627762914,1.523139,1.756807652
13.664022872,0.4266116917,-0.1908198297,2.212641716,2.261458181
13.672019102,1.582585454,-0.06451576948,0.3332328796,1.618574421
13.680011792,1.508918285,-0.266854316,-1.304299355,2.01227295
13.688009332,1.063406944,-0.3500090241,-2.463111401,2.705597608
13.696005252,1.209258318,-0.9183478355,-2.144920826,2.62799425
13.704002552,0.3866814077,-1.033432603,0.5934638977,1.252878627
13.711995092,0.3121415675,-1.202544689,2.184553146,2.513129232
13.720022472,1.278402328,-1.003341198,1.850553513,2.462834622
13.728020322,0.3531185389,-0.6797014475,1.306203842,1.514217698
