time_s,acc_x_ms2,acc_y_ms2,acc_z_ms2,acc_abs_ms2
15.000016451,-0.09841822088,0.552426219,0.5153169632,0.7618480466
15.008008521,0.6472035646,-0.06504869461,1.372119904,1.518491625
15.016005971,2.953945637,0.127122581,0.1915397644,2.962877395
15.024001041,2.110062122,-0.438565582,-0.3423938751,2.182185944
15.031997031,2.402533293,-0.3314008117,-0.08149814606,2.426650916
15.039990561,-1.733470917,0.1370990872,-0.3041772842,1.765287908
15.047987551,-0.6271170378,-0.3539978266,-0.3522338867,0.801660122
15.056014011,-1.84995842,0.6415837407,-0.5367336273,2.030285408
15.064009611,-2.07167387,0.4607616067,-1.640515327,2.682428829
15.072005911,-1.339667678,-0.5397708416,-1.166584969,1.856605111
15.080001371,-1.768645406,-0.1872754991,-1.427659035,2.280655389
15.087997281,0.3146971464,-0.2774561048,-0.7622661591,0.8700953288
15.095992661,-0.3514682651,0.7520707846,0.8871841431,1.215004572
15.103987491,0.8048856854,-0.01878756285,0.1688404083,0.8226183943
15.112014491,2.493730307,-0.7074640989,-0.7315807343,2.693400576
15.120010171,0.04724926502,0.134994328,-1.555171013,1.561733921
15.128004701,0.4135147929,-0.1526457667,1.868413925,1.919704615
15.136001001,-0.1713024676,-0.9355421662,1.518578529,1.791832701
15.143995991,-0.5401227474,0.1539805532,0.8815698624,1.045278917
15.151991671,0.3044992685,0.1148353815,-0.5837697983,0.6683518136
15.160017821,-1.831084251,-0.2223811448,0.6059579849,1.94152208
15.168013200999999,-0.3970679641,-0.6431186795,1.714131355,1.873368866
15.176010191,-1.048467398,0.06050634384,0.701089859,1.262723997
15.184004031,-0.7976403236,0.2121392488,-0.3334236145,0.8901710249
15.192000021,0.8360702395,0.2040861845,-0.8241968155,1.191622846
15.199995931,-0.6676974297,0.4249070287,-1.690811157,1.866871236
15.207991691,0.4104677737,0.2226547599,-2.042695045,2.095390652
15.216018151,0.4092503786,-0.7078242898,-0.1058330536,0.8244402543
15.224013751,-0.7205295563,-0.4569225311,-0.5129575729,0.9955232356
15.232009521,1.469771504,0.6326329112,-1.21446228,2.008823363
15.240004811,0.5922555327,0.2681390047,-1.298215866,1.451905499
15.248000811,0.0316093713,-0.4189527035,0.7558784485,0.8647963627
15.255994031,0.3586309552,-0.09657463431,-0.1611776352,0.4048716489
15.263991561,0.8127756119,-0.08195358515,-1.138004303,1.400847736
15.271985701,1.158752203,0.4400699139,-1.370070457,1.847555481
15.280012770999999,-0.1556830257,-0.8984662294,0.3440904617,0.9746163429
15.288007921,0.5234183669,-0.4662904441,2.426789284,2.52600471
15.296002291,0.8932876587,0.9126364589,0.9615335464,1.598566517
15.304000821,0.7025917768,0.9477847219,0.3227491379,1.223150886
15.311996121,-0.2408532202,0.9798440933,1.338352203,1.676094073
15.319992811,0.7608948946,0.3987243176,2.636182785,2.772616417
15.328016721,-0.1164730415,1.393727541,0.1394367218,1.405519487
15.336011561,-0.7375135422,1.327038646,-1.652777672,2.244244154
15.344009321,0.3986769915,0.6281423569,-0.9450750351,1.202777197
15.352003771,0.04752780497,0.736753583,-1.072930336,1.302399417
15.359999841,0.2721760869,0.3093903065,2.322861671,2.359128765
15.367993371,0.9299835563,0.3881154656,1.401709557,1.726352429
15.375990831,0.5120044947,0.6125735641,-0.01244163513,0.7984671366
