time_s,acc_x_ms2,acc_y_ms2,acc_z_ms2,acc_abs_ms2
21.00795719,-0.1995123774,-0.3817986846,0.1455049515,0.4546945295
21.01595402,0.0322200954,-0.3647925854,0.193608284,0.414241394
21.02394939,0.2237281352,-0.3438575268,0.2299985886,0.4703101402
21.03194391,0.3226966858,-0.3209587336,0.1971569061,0.4960025255
21.039939819999997,0.4183542132,-0.3091795444,0.1548318863,0.5427569912
21.04793457,0.4745490551,-0.3359289169,0.2202186584,0.621724457
21.05596079,0.3944076896,-0.3294098973,0.2568855286,0.5745071634
21.063957079999998,0.2210532129,-0.3142457604,0.1667766571,0.4188428992
21.07195268,-0.05968877673,-0.3031570315,0.1918067932,0.3636712551
21.07994813,-0.3914102018,-0.2773014307,0.138086319,0.4991651641
21.08794442,-0.561060369,-0.2453339994,0.1084852219,0.6218895017
21.09593756,-0.5408390164,-0.2067652345,0.1532297134,0.5989474509
21.103935699999997,-0.4752113223,-0.1711679101,0.08076572418,0.5115147666
21.11196038,-0.3272766471,-0.1576932073,0.1185159683,0.3821298027
21.11995752,-0.004305198789,-0.1700314283,0.1012954712,0.1979646278
21.127951969999998,0.2315715104,-0.1956988275,0.1678953171,0.3465721181
21.13594703,0.3735482097,-0.2221106887,0.2009630203,0.4788084779
21.14394278,0.4914424419,-0.2170184851,0.1693077087,0.5632741755
21.151940229999997,0.4156271219,-0.2068285942,0.1519517899,0.4884806222
21.15993598,0.2360173315,-0.2156786621,0.1489439011,0.3527119954
21.16796081,0.02839946747,-0.2176243961,0.1818904877,0.2850457104
21.175956489999997,-0.3108190298,-0.1825848818,0.1766748428,0.4014470182
21.18395248,-0.5967760086,-0.1529352367,0.1859302521,0.6435066819
21.19194731,-0.7162959576,-0.0989766717,0.16173172,0.7409679005
21.19994299,-0.6761982441,-0.004292011261,0.1017189026,0.6838195828
21.20793797,-0.5517238379,0.07009911537,0.06819725037,0.5603248559
21.21596511,-0.2535470128,0.1209266186,-0.02507209778,0.2820247239
21.2239604,0.009430378675,0.162648499,-0.03692340851,0.167053298
21.23195516,0.1989091635,0.18869555,-0.05838012695,0.2803196481
21.23995214,0.3662705421,0.1592738032,-0.1014413834,0.4120832546
21.24794651,0.4343255758,0.1514557004,-0.09904670715,0.4705186343
21.255943809999998,0.4084640443,0.09792488813,-0.09665298462,0.431015033
21.263939479999998,0.3552444875,0.03230243921,-0.07512569427,0.3645352705
21.27196462,0.2580822706,-0.03329133987,-0.0009489059448,0.2602223514
21.279961919999998,0.1989516914,-0.1057494879,0.03729152679,0.2283755409
21.28795598,0.09476988018,-0.122567445,0.06353759766,0.1674548748
