"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-2.338291728E-3,2.042432976E-1,1.757029831E-2,-9.326075077E-2,2.252145813E-1
7.615708280E-3,2.087196700E-1,2.502783716E-2,-9.353790879E-2,2.300861440E-1
1.757070830E-2,2.177236878E-1,2.022727311E-2,-9.759529173E-2,2.394526838E-1
2.752570831E-2,2.015591880E-1,2.588679314E-2,-1.002768248E-1,2.266090773E-1
3.748070833E-2,1.890577496E-1,1.687857270E-2,-1.032606590E-1,2.160798061E-1
4.743570834E-2,1.785453695E-1,3.180768371E-2,-8.047493666E-2,1.984096599E-1
5.739070836E-2,1.797825855E-1,3.685090721E-2,-8.686623573E-2,2.030406617E-1
6.734570826E-2,1.537826487E-1,2.994066775E-2,-9.165510535E-2,1.815108949E-1
7.729970827E-2,1.288433512E-1,3.458452642E-2,-9.320841819E-2,1.627406152E-1
8.725470828E-2,1.182771402E-1,2.721878886E-2,-6.954298228E-2,1.398805588E-1
9.720970830E-2,1.082461686E-1,1.137868166E-2,-7.503819555E-2,1.322022625E-1
1.071647083E-1,7.618823323E-2,1.242767215E-2,-6.625801653E-2,1.017311097E-1
1.171197083E-1,5.835573298E-2,7.355797291E-4,-6.852001190E-2,9.000513697E-2
1.270747083E-1,4.880319159E-2,9.568968415E-3,-5.764302135E-2,7.613169232E-2
1.370297084E-1,4.618383997E-2,1.432450891E-2,-4.414589345E-2,6.547517498E-2
1.469837083E-1,2.854786098E-2,4.609944820E-3,-3.838463187E-2,4.805842196E-2
1.569387083E-1,1.488659992E-2,5.226241350E-3,-2.484540403E-2,2.943159114E-2
1.668937083E-1,4.435396297E-2,-1.148159266E-2,1.959811270E-2,4.983158659E-2
1.768487083E-1,2.341166675E-2,-1.801585615E-2,6.271138787E-3,3.019941050E-2
1.868005833E-1,2.449140080E-2,-5.217470527E-3,-1.218588978E-2,2.784863770E-2
1.967555833E-1,-8.353132197E-2,-5.005918264E-2,3.120746702E-2,1.022609873E-1
2.067105833E-1,-1.634526095E-2,-3.378988981E-2,-5.108419955E-3,3.788165999E-2
2.166645833E-1,-8.486374710E-2,-5.258868814E-2,1.779366195E-2,1.014102564E-1
2.266195833E-1,-1.020921477E-1,-7.005490601E-2,1.558312207E-2,1.247931496E-1
2.365745833E-1,-1.369559335E-1,-7.167049170E-2,3.137849808E-2,1.577282386E-1
2.465295834E-1,-8.119392492E-2,-3.754321754E-2,6.610218823E-2,1.112270017E-1
2.564845833E-1,-1.375050419E-1,-5.576781929E-2,5.360142589E-2,1.577681814E-1
2.664395833E-1,-9.757584061E-2,-5.436448753E-2,4.556530505E-2,1.206347346E-1
2.763945833E-1,-5.671678584E-2,-4.473997056E-2,4.190056264E-2,8.351117238E-2
2.863485833E-1,-4.630894298E-2,-2.940272391E-2,1.199556291E-2,5.615097419E-2
